,CLASS_NAME,num,x,y,win15advancedB1,win15advancedB2,win15advancedB3,win15advancedB4,win15advancedB5,win15advancedB6,win15advancedB7,win15advancedB8,win15advancedB9,win15advancedB10,win15higherB1,win15higherB2,win15higherB3,win15higherB4,win15higherB5,win15higherB6,win15higherB7,win15higherB8,win15higherB9,win15higherB10,win15simpleB1,win15simpleB2,win15simpleB3,win15simpleB4,win15simpleB5,win15simpleB6,win15simpleB7,win15simpleB8
7012,water,11004,373349.502255,2381562.28723,51.113335,54.847157,3.7608263e-19,102.22667,182.45085,4.903763,2.3902435,14.51321,-0.473608,0.9598096,0.8674578,2.6753926,12.256544,141.82722,0.00041176105,2642.4973,0.0003657644,2227.2605,0.0009575833,8145.869,0.027209876,6.8023467,0.012092993,0.34651795,36.93778,-208.86488,47886.508,2216303.5
7013,water,11007,373347.332667,2381558.63598,51.246666,52.910267,1.8939657e-18,102.49333,175.4855,4.9106774,2.372789,14.1044,-0.46454057,0.9633428,0.88325316,2.5257733,13.319588,149.26804,0.00040486915,2670.16,0.00036433814,2303.484,0.0008994615,7709.17,0.023525925,6.858316,0.012442413,0.3342902,36.155556,-228.25195,45161.086,2293044.8
7014,water,11008,373347.650168,2381556.25472,51.684444,51.44709,3.7608263e-19,103.36889,170.50836,4.9144,2.3604724,13.780958,-0.46916002,0.96432453,0.88325316,2.5257733,13.670103,149.26804,0.00039898665,2707.371,0.0003597023,2332.118,0.0008823589,7823.577,0.023496296,6.8509836,0.012772801,0.33719423,35.28,-438.8839,43959.434,2272957.2
7015,water,11009,373357.704355,2381570.59517,51.44889,62.70961,-2.1684043e-18,102.89778,194.58066,4.8688283,2.4812922,22.411476,-0.4571008,0.9609695,0.8601322,2.9574468,12.393617,137.24467,0.00040976703,2704.5532,0.00036431954,2245.9988,0.0010301527,9240.341,0.02434568,6.777186,0.008793582,0.3364811,56.25778,-602.8031,55175.54,2115489.5
7016,water,11010,373357.651438,2381568.90183,51.78,59.3316,-2.1684043e-18,103.56,182.93973,4.827689,2.4659479,21.571165,-0.48477298,0.96299905,0.85900396,3.0534759,12.4652405,136.123,0.00040415517,2732.54,0.00035986636,2261.0427,0.0010380595,9693.3955,0.024879012,6.760253,0.00912957,0.32854494,54.386665,-673.9944,50763.617,2053286.2
7017,water,11011,373359.344775,2381568.58433,51.97778,59.617283,-3.469447e-18,103.95556,181.7847,4.8201127,2.4783285,22.475061,-0.48978335,0.9642356,0.8655754,2.9047618,12.396826,139.67725,0.00039894026,2764.926,0.00035846155,2302.8005,0.0009540853,9455.339,0.024948148,6.75462,0.008799415,0.3288715,56.684444,-838.09973,52256.984,2021421.2
7018,water,11012,373359.450608,2381570.27767,51.75111,62.40472,-1.7347235e-18,103.50222,190.89888,4.8522153,2.4993434,23.319328,-0.4638041,0.96180034,0.86665714,2.8105264,12.378947,140.81053,0.0004024173,2749.1,0.00036077204,2299.7322,0.00094460056,9020.342,0.024434568,6.772369,0.0084853,0.33026108,58.72,-816.8188,55718.285,2086553.9
7019,water,11015,373355.48185,2381572.71184,50.44,65.01529,8.6736174e-19,100.88,206.84338,4.8012676,2.4476721,21.410488,-0.42342803,0.95383537,0.8709612,2.8526316,12.126316,142.13684,0.00042740628,2585.0369,0.00038177974,2185.3677,0.0010471785,8565.5,0.023634568,6.6922035,0.009085997,0.3428572,53.217777,67.385345,58153.543,2175395.0
7020,water,11017,373355.48185,2381576.57476,49.351112,65.40117,0.0,98.702225,207.87132,4.8164086,2.4754395,21.359821,-0.44444838,0.9591584,0.88867444,2.5179486,12.128205,151.8923,0.0004466365,2470.3076,0.0004071215,2126.1592,0.00096299325,7313.3027,0.01971358,6.827877,0.009009045,0.32145154,53.733334,812.0137,62205.195,2298168.2
7021,water,11018,373357.598521,2381576.20434,50.13778,64.91435,-8.6736174e-19,100.27556,202.7063,4.8608646,2.5011215,22.45671,-0.46420643,0.96301323,0.88773406,2.6082475,11.597939,150.7732,0.00043262925,2556.3813,0.00039497387,2195.0547,0.0009550712,7848.0103,0.019496296,6.9074717,0.00864734,0.31206524,56.95111,272.12408,56927.55,2311595.5
7022,water,11019,373358.127689,2381574.24642,51.015556,64.41976,-2.1684043e-18,102.03111,198.31459,4.840608,2.4980254,23.520796,-0.46111685,0.96076536,0.8762907,2.801047,11.628272,144.62303,0.0004167151,2655.576,0.0003767262,2246.7349,0.0009661797,8830.193,0.021432098,6.822554,0.008370682,0.3168633,59.364445,-370.26495,56034.496,2178171.0
7023,water,11020,373359.556442,2381574.24642,51.015556,64.41976,-2.1684043e-18,102.03111,198.31459,4.840608,2.4980254,23.520796,-0.46111685,0.96076536,0.8762907,2.801047,11.628272,144.62303,0.0004167151,2655.576,0.0003767262,2246.7349,0.0009661797,8830.193,0.021432098,6.822554,0.008370682,0.3168633,59.364445,-370.26495,56034.496,2178171.0
7024,water,11021,373360.085609,2381576.46893,51.02,66.0196,-1.7347235e-18,102.04,202.34952,4.8725,2.528947,24.185091,-0.46751687,0.96400076,0.89794993,2.510204,12.102041,155.90816,0.0004158159,2670.3164,0.00038434874,2323.202,0.0008619807,7943.6226,0.020809876,6.8492374,0.008065722,0.2978995,61.72889,-431.62866,57563.6,2156081.8
7025,water,11022,373361.937696,2381575.78101,51.395557,65.23465,-1.5653169e-18,102.791115,198.55637,4.856824,2.532186,24.3616,-0.4719375,0.9659043,0.89794993,2.510204,12.510204,155.90816,0.0004114499,2706.4285,0.00038082318,2353.1238,0.00085005077,8035.449,0.020918518,6.869231,0.00799978,0.2886583,62.38222,-709.6911,58569.31,2130712.5
7026,water,11023,373362.04353,2381574.29934,51.54222,64.94599,-3.9505617e-18,103.08444,197.97954,4.8289766,2.5237525,24.257284,-0.46683046,0.96424943,0.8867839,2.699482,12.34715,149.67357,0.00041007707,2716.29,0.00037635482,2322.4492,0.0009011776,8730.052,0.021955555,6.823906,0.008071104,0.29194683,61.804443,-828.23096,59638.18,2085329.5
7027,water,11024,373364.318951,2381574.56392,51.81333,62.085155,-3.442342e-18,103.62666,189.09618,4.7973084,2.5211303,23.204445,-0.4678242,0.96457946,0.8867839,2.699482,12.585492,149.67357,0.0004018612,2762.6736,0.00036813898,2368.8328,0.00089296175,8776.436,0.021916049,6.841684,0.008421942,0.2926609,59.244446,-893.7069,56500.426,2094797.2
7028,water,11025,373364.318951,2381576.36309,51.753334,62.416935,-5.393906e-18,103.50667,188.7744,4.812764,2.529206,23.744322,-0.47101846,0.96496177,0.89794993,2.510204,12.785714,155.90816,0.0004020134,2759.7092,0.00037138665,2406.4043,0.00084061426,8088.7295,0.021135803,6.86049,0.008206187,0.28989503,60.893333,-839.3071,55500.53,2111990.5
7029,water,11028,373357.598521,2381578.53268,49.713333,64.8356,1.517883e-18,99.42667,202.65352,4.862268,2.5056179,22.336498,-0.46259275,0.9637053,0.88867444,2.5179486,11.461538,151.8923,0.00044008775,2511.3691,0.00040173865,2160.432,0.0009466632,7405.933,0.017560493,6.969493,0.008680816,0.3075048,56.68889,557.4058,57786.36,2439770.2
