,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16
8282,wubanhaisang,8277,372381.1791,2385768.192,0.085600004,0.081500001,0.0757,0.0557,0.034499999,0.149700001,0.26699999,0.214000002,7.7391305,0.23249999,0.7711443,0.5582141,0.42342773,2.5270805,0.43061933,2.2796583,0.4592458,0.5843987,0.41587463,0.4356487,0.45924577,0.62540716,-0.5582141,1.3293583
8283,wubanhaisang,8278,372382.9254,2385772.479,0.080799997,0.076899998,0.084299996,0.0616,0.036200002,0.190400004,0.307900012,0.305099994,8.505525,0.27170002,0.78959614,0.57011735,0.46317738,2.652432,0.4869944,2.4344058,0.5288367,0.6252173,0.47729087,0.6994307,0.5288368,0.68049425,-0.57011735,1.3597136
8284,wubanhaisang,8280,372377.3294,2385764.343,0.083999999,0.075999998,0.071400002,0.057500001,0.032099999,0.137600005,0.230499998,0.2104,7.1806855,0.19839999,0.75552166,0.52699566,0.38716337,2.2282913,0.37933832,2.1609356,0.40494645,0.5445906,0.3605942,0.39548212,0.40494645,0.6216854,-0.52699566,1.2825173
8285,wubanhaisang,8281,372375.226,2385764.541,0.086400002,0.081500001,0.067100003,0.057500001,0.025699999,0.158000007,0.269199997,0.308699995,10.474709,0.2435,0.8257036,0.6009515,0.44839585,3.0119224,0.45740414,2.7970164,0.50579095,0.62092763,0.44567466,0.7015939,0.50579095,0.72019595,-0.6009515,1.426655
8286,wubanhaisang,8284,372367.8044,2385766.287,0.080799997,0.0779,0.057799999,0.058699999,0.0265,0.144400001,0.206400007,0.146799996,7.7886796,0.1799,0.77243453,0.56245273,0.3727747,2.5709345,0.35413387,2.2899368,0.3717851,0.5311377,0.3333035,0.54806614,0.371785,0.6898771,-0.56245273,1.3348873
8287,wubanhaisang,8285,372367.4075,2385764.065,0.084799998,0.083400004,0.085699998,0.0836,0.044199999,0.235699996,0.357600003,0.412999988,8.090498,0.3134,0.77999,0.6133544,0.4944177,3.1726956,0.5352946,2.3517053,0.555681,0.6471057,0.527937,0.8612115,0.55568105,0.6841729,-0.6133544,1.3933444
8288,wubanhaisang,8286,372365.5819,2385764.224,0.085600004,0.097999997,0.094300002,0.077600002,0.0506,0.212300003,0.362699986,0.287099987,7.167984,0.3121,0.75514156,0.5873085,0.4854685,2.8462353,0.5257253,2.1581707,0.5418925,0.6314948,0.5162158,0.5794197,0.5418925,0.61506283,-0.5873085,1.3424501
8289,wubanhaisang,8288,372363.28,2385762.398,0.086400002,0.082400002,0.079300001,0.0788,0.042599998,0.222100005,0.284500003,0.363900006,6.678404,0.2419,0.7395292,0.5640462,0.42295638,2.587642,0.43609473,2.0492306,0.4469389,0.57607055,0.42167738,0.7869432,0.44693884,0.6781262,-0.5640462,1.3035754
8290,wubanhaisang,8289,372362.7244,2385764.501,0.079999998,0.080600001,0.072800003,0.062199999,0.0305,0.142900005,0.228300005,0.174400002,7.485246,0.19780001,0.76429677,0.5164397,0.38881603,2.135989,0.37994623,2.2263541,0.41342774,0.5478701,0.36112043,0.4609345,0.41342783,0.64821225,-0.5164397,1.2807364
8291,wubanhaisang,8290,372379.5519,2385762.12,0.084799998,0.0898,0.089299999,0.069899999,0.048999999,0.219799995,0.330599993,0.273900002,6.7469387,0.2816,0.7418335,0.5746606,0.45705613,2.7021277,0.4861207,2.064769,0.49787912,0.6053669,0.47465563,0.6490829,0.49787918,0.6354167,-0.5746606,1.3164941
8292,wubanhaisang,8291,372379.036,2385760.572,0.0832,0.092500001,0.109300002,0.077600002,0.0539,0.239500001,0.419,0.419,7.773655,0.3651,0.77204484,0.58621997,0.53091764,2.8334858,0.5894947,2.2868242,0.61963624,0.6691673,0.58082694,0.70899105,0.61963624,0.6325835,-0.58621997,1.3582648
8293,wubanhaisang,8292,372381.3379,2385760.533,0.085600004,0.086999997,0.085699998,0.086499996,0.0482,0.244000003,0.369300008,0.393900007,7.6618257,0.3211,0.76910174,0.6232967,0.49694926,3.3092184,0.5405797,2.263542,0.54937166,0.6449801,0.5324283,0.83091617,0.5493716,0.670089,-0.6232967,1.3923984
8294,wubanhaisang,8293,372382.8857,2385760.453,0.087200001,0.085199997,0.082800001,0.064599998,0.035300002,0.196500003,0.344399989,0.279900014,9.756373,0.30909997,0.81406367,0.6123595,0.5016244,3.15942,0.54071724,2.6698775,0.5863668,0.66436154,0.53648543,0.77074754,0.5863667,0.69542706,-0.6123595,1.4264232
8295,wubanhaisang,8296,372389.196,2385768.669,0.090400003,0.085199997,0.068599999,0.062799998,0.031300001,0.176100001,0.298400015,0.246399999,9.533546,0.2671,0.81013036,0.62615806,0.46517292,3.3498545,0.48615965,2.6293128,0.51751614,0.6327057,0.47708613,0.69371027,0.5175161,0.69816786,-0.62615806,1.4362884
8296,wubanhaisang,8297,372379.036,2385780.535,0.084799998,0.087899998,0.063600004,0.062199999,0.0305,0.145199999,0.243599996,0.1972,7.986885,0.2131,0.7774535,0.58593744,0.40703234,2.8301883,0.40457928,2.3306603,0.4228015,0.5694448,0.38759303,0.46835333,0.42280155,0.6528173,-0.58593744,1.3633909
8297,wubanhaisang,8298,372380.306,2385782.123,0.076099999,0.090700001,0.079999998,0.065800004,0.037,0.194199994,0.302100003,0.323100001,8.164865,0.2651,0.7817753,0.58126146,0.45524567,2.7762501,0.47649005,2.3667095,0.5073868,0.6161411,0.4657008,0.7052084,0.5073868,0.6799308,-0.58126146,1.3630368
8298,wubanhaisang,8299,372359.0699,2385788.301,0.086400002,0.086999997,0.082099997,0.069899999,0.042599998,0.158000007,0.171299994,0.192399994,4.0211267,0.12869999,0.60168296,0.35201263,0.2782743,1.0864799,0.2526422,1.3482436,0.27003315,0.39928317,0.23170504,0.37170804,0.27003312,0.5752742,-0.35201263,0.9536956
8299,wubanhaisang,8300,372359.0302,2385790.206,0.087200001,0.091600001,0.084299996,0.089500003,0.051399998,0.193399996,0.300599992,0.253600001,5.848249,0.24919999,0.7079545,0.56196415,0.4200265,2.5658364,0.43751228,1.8526576,0.4342829,0.56459373,0.42302832,0.45219475,0.43428287,0.5800653,-0.56196415,1.2699187
8300,wubanhaisang,8301,372361.4908,2385790.404,0.092699997,0.092500001,0.089299999,0.088299997,0.055500001,0.197999999,0.261900008,0.284700006,4.718919,0.2064,0.6502836,0.49145785,0.3663585,1.9328108,0.36986598,1.5551051,0.36599088,0.5015166,0.35239837,0.43081945,0.36599094,0.5621302,-0.49145785,1.1417414
8301,wubanhaisang,8302,372359.0302,2385792.508,0.089599997,0.087899998,0.079300001,0.070500001,0.051399998,0.143700004,0.150099993,0.089299999,2.9202335,0.098699994,0.4898263,0.30863118,0.21987689,0.892812,0.19376343,0.9698355,0.19450516,0.31671366,0.17551595,0.22203611,0.19450516,0.47309074,-0.30863118,0.7984575
8302,wubanhaisang,8303,372363.4355,2385792.508,0.088799998,0.090700001,0.097099997,0.095399998,0.051399998,0.2447,0.41170001,0.37470001,8.009728,0.3603,0.7780177,0.6183176,0.5294523,3.2399592,0.58678496,2.3353143,0.60468286,0.67075586,0.5791389,0.77970755,0.6046828,0.65282005,-0.6183176,1.3963354
8303,wubanhaisang,8305,372361.0145,2385794.73,0.080799997,0.0788,0.0614,0.050999999,0.028100001,0.089299999,0.1479,0.076099999,5.2633452,0.1198,0.6806818,0.4132824,0.28556204,1.4087949,0.24643308,1.7035203,0.26396024,0.41359523,0.22343045,0.17675678,0.2639602,0.5212947,-0.4132824,1.0939642
8304,wubanhaisang,8306,372359.0302,2385794.77,0.085600004,0.082400002,0.078599997,0.075900003,0.038600001,0.157199994,0.220200002,0.217600003,5.7046633,0.1816,0.70170015,0.47389564,0.35697162,1.8015268,0.34581518,1.8169378,0.36419618,0.50299907,0.32588032,0.4189827,0.36419612,0.6057201,-0.47389564,1.1755958
8305,wubanhaisang,8307,372367.2852,2385800.525,0.076099999,0.074199997,0.058600001,0.045000002,0.0233,0.102200001,0.155900002,0.080899999,6.690987,0.13260001,0.7399554,0.45361304,0.31323808,1.6604095,0.2735555,2.0520906,0.30029902,0.45346698,0.24969217,0.30782816,0.30029902,0.6286853,-0.45361304,1.1935685
8306,wubanhaisang,8310,372365.2214,2385800.842,0.079999998,0.069600001,0.0535,0.041499998,0.0185,0.100699998,0.166899994,0.116899997,9.021621,0.1484,0.8004315,0.5145191,0.3446506,2.119626,0.3062825,2.5339215,0.34269708,0.49839026,0.28225002,0.39605036,0.34269708,0.6895973,-0.5145191,1.3149506
8307,wubanhaisang,8311,372377.1674,2385800.564,0.085600004,0.082400002,0.0757,0.065800004,0.0394,0.161799997,0.269899994,0.2104,6.8502536,0.2305,0.74523115,0.56192124,0.41445842,2.5653896,0.42232826,2.0880115,0.4354465,0.56974214,0.4069317,0.4319321,0.43544653,0.6083499,-0.56192124,1.3071524
8308,wubanhaisang,8313,372379.0327,2385802.271,0.085600004,0.084299996,0.0836,0.0557,0.0394,0.136899993,0.230499998,0.172000006,5.8502536,0.1911,0.70804006,0.46768546,0.36784023,1.7571771,0.36054972,1.8531524,0.38568366,0.5156455,0.3413596,0.3017359,0.38568366,0.5530346,-0.46768546,1.1757255
8309,wubanhaisang,8315,372381.533,2385802.43,0.084799998,0.094400004,0.107100002,0.0942,0.061900001,0.252999991,0.416799992,0.377099991,6.733441,0.3549,0.74138296,0.59114337,0.5129491,2.8916898,0.5668025,2.0617166,0.57376736,0.64456546,0.5552447,0.66180545,0.5737674,0.6068593,-0.59114337,1.3325263
8310,wubanhaisang,8318,372379.1518,2385806.041,0.084799998,0.0889,0.085699998,0.084799998,0.045000002,0.217600003,0.291799992,0.331499994,6.484444,0.24679999,0.7327791,0.54596025,0.42526445,2.4049008,0.4407772,2.004716,0.45614594,0.5762641,0.42663252,0.7070549,0.45614594,0.6572734,-0.54596025,1.2787393
8311,wubanhaisang,8319,372417.4602,2385808.059,0.088,0.076899998,0.070699997,0.065200001,0.034499999,0.174600005,0.291799992,0.309899986,8.457971,0.2573,0.78853816,0.60993105,0.45043406,3.1272984,0.46795434,2.4250555,0.49015632,0.61375284,0.45661753,0.60386294,0.49015632,0.6700143,-0.60993105,1.3984692
8312,wubanhaisang,8320,372416.898,2385806.471,0.087200001,0.085199997,0.097099997,0.080600001,0.048999999,0.246199995,0.326200008,0.363900006,6.657143,0.2772,0.738806,0.54122376,0.45254508,2.3594234,0.4799834,2.0443902,0.50458246,0.6008072,0.46814075,0.8409991,0.5045824,0.6680217,-0.54122376,1.2800298
8313,wubanhaisang,8323,372410.8125,2385810.605,0.083999999,0.074199997,0.069300003,0.052099999,0.032900002,0.117299996,0.204899997,0.216399997,6.227963,0.17199999,0.7232968,0.49452955,0.35271382,1.9567099,0.33492747,1.9445744,0.35259235,0.50155854,0.31389612,0.26668814,0.35259232,0.5619174,-0.49452955,1.2178264
8314,wubanhaisang,8325,372402.6435,2385810.374,0.085600004,0.096199997,0.095700003,0.094800003,0.055500001,0.249300003,0.4014,0.379500002,7.2324324,0.3459,0.75705844,0.6149668,0.51172894,3.1943574,0.5635019,2.1721685,0.56866723,0.65041983,0.55394936,0.73253775,0.5686673,0.63582677,-0.6149668,1.3720253
8315,wubanhaisang,8327,372403.4373,2385814.64,0.079300001,0.071400002,0.054299999,0.048599999,0.0273,0.0546,0.166899994,0.1061,6.113553,0.1396,0.71884656,0.5090416,0.3167822,2.0736647,0.28318268,1.9172533,0.28929213,0.45718798,0.26001474,0.05448,0.28929213,0.33333334,-0.5090416,1.2278881
8316,wubanhaisang,8328,372405.587,2385814.706,0.087200001,0.084299996,0.101400003,0.074699998,0.0458,0.243200004,0.335700005,0.359100014,7.3296943,0.2899,0.75989515,0.536033,0.46935445,2.3106508,0.501342,2.1931493,0.54253983,0.62102306,0.49132448,0.89760983,0.5425399,0.68304497,-0.536033,1.2959281
8317,wubanhaisang,8329,372413.4914,2385814.541,0.085600004,0.086099997,0.087899998,0.075900003,0.0394,0.216800004,0.315200001,0.305099994,8,0.2758,0.77777773,0.5638799,0.46315342,2.5858932,0.48909032,2.3333333,0.52662754,0.62170225,0.47911808,0.83429486,0.52662754,0.69242775,-0.5638799,1.3416576
8318,wubanhaisang,8330,372415.1451,2385814.475,0.086400002,0.085199997,0.094300002,0.074699998,0.040199999,0.217600003,0.302100003,0.299100012,7.5149255,0.2619,0.76511836,0.52421796,0.44764325,2.2036054,0.4681534,2.2326417,0.51327395,0.6048258,0.45631912,0.8267718,0.51327395,0.6881303,-0.52421796,1.2893363
8319,wubanhaisang,8331,372415.0789,2385816.36,0.081600003,0.079700001,0.077100001,0.067599997,0.037799999,0.184400007,0.294,0.270399988,7.777778,0.25620002,0.772152,0.58447856,0.4447756,2.8132296,0.46254843,2.2876787,0.4849419,0.6042945,0.4504363,0.6104714,0.48494208,0.659766,-0.58447856,1.3566306
8320,wubanhaisang,8333,372409.655,2385816.261,0.085600004,0.079700001,0.068599999,0.069300003,0.028899999,0.191200003,0.223199993,0.228400007,7.723183,0.1943,0.7707259,0.52981496,0.3869781,2.2536442,0.3758046,2.2763417,0.40674555,0.5469255,0.3565691,0.91154116,0.40674555,0.7373921,-0.52981496,1.3005409
8321,wubanhaisang,8335,372417.3941,2385810.605,0.081600003,0.086099997,0.073600002,0.069899999,0.036200002,0.211500004,0.307200015,0.34709999,8.486188,0.27100003,0.7891672,0.6134454,0.46245468,3.173913,0.4859836,2.4306076,0.5088299,0.6244737,0.47618368,0.86306024,0.5088299,0.7077109,-0.6134454,1.4026127
8322,wubanhaisang,8336,372419.6099,2385818.477,0.080799997,0.0788,0.065700002,0.040899999,0.028899999,0.102200001,0.170599997,0.096500002,5.9031143,0.1417,0.7102757,0.4439272,0.31724763,1.5966513,0.28569472,1.8661627,0.3080991,0.45722392,0.2627957,0.23339796,0.30809912,0.55911523,-0.4439272,1.1542029
8323,wubanhaisang,8337,372321.2554,2385700.498,0.086400002,0.082400002,0.079999998,0.061000001,0.0418,0.146699995,0.25819999,0.204400003,6.1770334,0.2164,0.7213334,0.52690715,0.39509055,2.2275,0.39822748,1.932451,0.41133416,0.5457043,0.38128188,0.32133615,0.41133422,0.5564987,-0.52690715,1.2482405
8324,wubanhaisang,8338,372321.3824,2385698.509,0.083999999,0.090700001,0.085000001,0.071099997,0.0458,0.200200006,0.299100012,0.270399988,6.5305676,0.2533,0.73441577,0.5574069,0.43130907,2.5188236,0.44942585,2.015375,0.4616858,0.5819529,0.43583587,0.5741981,0.46168575,0.6276423,-0.5574069,1.2918227
8325,wubanhaisang,8339,372319.4986,2385700.414,0.084799998,0.0779,0.062100001,0.058699999,0.0265,0.111199997,0.165399998,0.150399998,6.2415094,0.1389,0.7238145,0.45406595,0.317077,1.663446,0.2825468,1.9477886,0.30560797,0.45786873,0.2592508,0.31421342,0.30560794,0.61510533,-0.45406595,1.1778804
8326,wubanhaisang,8340,372319.0117,2385702.022,0.082400002,0.086999997,0.0814,0.068700001,0.042599998,0.173800007,0.230499998,0.192399994,5.410798,0.1879,0.6880264,0.47803786,0.3595555,1.8316953,0.35246935,1.742052,0.36532128,0.50326484,0.33322144,0.4598765,0.36532128,0.60628474,-0.47803786,1.1660643
8327,wubanhaisang,8341,372317.3607,2385702.276,0.082400002,0.084299996,0.077799998,0.0682,0.032099999,0.151999995,0.1822,0.176799998,5.6760125,0.1501,0.7004199,0.4015385,0.32424223,1.3419023,0.29799718,1.8097438,0.33299315,0.46517763,0.27575585,0.49748033,0.33299312,0.65127647,-0.4015385,1.1019584
8328,wubanhaisang,8342,372317.0221,2385700.689,0.080799997,0.079700001,0.0557,0.0515,0.032099999,0.118000001,0.166899994,0.150399998,5.199377,0.13479999,0.6773869,0.49955073,0.30217832,1.9964092,0.27091336,1.6865952,0.26647413,0.43556544,0.24838403,0.26996636,0.2664741,0.5722852,-0.49955073,1.1769376
8329,wubanhaisang,8343,372317.2126,2385698.276,0.084799998,0.085199997,0.069300003,0.049199998,0.0305,0.099100001,0.196899995,0.098899998,6.4557376,0.1664,0.73175025,0.47933877,0.3489459,1.8412697,0.32753327,1.9980583,0.35224035,0.49825504,0.30591458,0.20352864,0.35224044,0.52932096,-0.47933877,1.211089
8330,wubanhaisang,8344,372318.7789,2385698.614,0.083999999,0.086999997,0.066399999,0.052700002,0.0305,0.114200003,0.1954,0.153999999,6.406557,0.1649,0.729969,0.4927426,0.34694654,1.9427712,0.32496455,1.98661,0.3442982,0.49568284,0.3032506,0.2775996,0.3442982,0.57843816,-0.4927426,1.2227116
8331,wubanhaisang,8346,372321.6576,2385694.762,0.084799998,0.084299996,0.087899998,0.0788,0.045000002,0.183599994,0.345200002,0.254799992,7.6711106,0.3002,0.769349,0.5940892,0.4805815,2.92719,0.5164465,2.265483,0.5376819,0.6329189,0.5076158,0.48739678,0.5376818,0.60629916,-0.5940892,1.3634381
8332,wubanhaisang,8347,372092.9786,2385576.199,0.083999999,0.0788,0.077799998,0.065200001,0.0418,0.166299999,0.281599998,0.230800003,6.736842,0.2398,0.7414966,0.5670562,0.4216763,2.6195374,0.43381673,2.0624862,0.44421983,0.57544065,0.41924858,0.42490047,0.44421983,0.59827006,-0.5670562,1.3085527
8333,wubanhaisang,8349,372095.2606,2385578.646,0.076899998,0.081500001,0.068599999,0.0735,0.035300002,0.207000002,0.30430001,0.302700013,8.620397,0.269,0.7921083,0.632073,0.46160278,3.4358602,0.4841543,2.4568639,0.5010371,0.62457955,0.47430226,0.84453654,0.5010371,0.7086257,-0.632073,1.4241812
8334,wubanhaisang,8350,372095.2606,2385580.696,0.083999999,0.085199997,0.072800003,0.069300003,0.038600001,0.197999999,0.310099989,0.285899997,8.033678,0.2715,0.77860624,0.619744,0.45977342,3.259615,0.4838744,2.340185,0.4973946,0.6191075,0.47355586,0.6892041,0.49739465,0.67371094,-0.619744,1.3983502
8335,wubanhaisang,8351,372097.0135,2385580.663,0.084799998,0.076899998,0.070699997,0.0616,0.0337,0.176100001,0.256000012,0.256000012,7.5964394,0.22230001,0.76734555,0.5671871,0.41301444,2.6209338,0.41570675,2.249833,0.4370018,0.57342225,0.39971918,0.63395995,0.43700173,0.67874163,-0.5671871,1.3345326
8336,wubanhaisang,8352,372098.8656,2385580.73,0.079999998,0.082400002,0.082800001,0.074699998,0.0418,0.183599994,0.300599992,0.273900002,7.191387,0.2588,0.75584114,0.5680751,0.4422801,2.6304348,0.46183935,2.1632624,0.48194554,0.59754777,0.4493731,0.5342847,0.4819456,0.6291038,-0.5680751,1.3239162
8337,wubanhaisang,8353,372099.1963,2385582.582,0.079300001,0.076899998,0.059300002,0.055100001,0.0273,0.163299993,0.256799996,0.227200001,9.406593,0.2295,0.8078141,0.62480223,0.43057328,3.3305225,0.4338965,2.605948,0.4583315,0.5994595,0.41953716,0.6890901,0.45833156,0.7135362,-0.62480223,1.4326164
8338,wubanhaisang,8354,372099.031,2385578.051,0.082400002,0.086999997,0.0964,0.087099999,0.056299999,0.265899986,0.419699997,0.44780001,7.454707,0.36339998,0.7634453,0.626429,0.52672195,3.3537345,0.58431196,2.2198687,0.58791125,0.6628049,0.57466644,0.8298157,0.5879111,0.6505276,-0.626429,1.3898743
8339,wubanhaisang,8355,372106.6378,2385584.434,0.083999999,0.081500001,0.090000004,0.0682,0.043400001,0.207000002,0.359100014,0.332700014,8.274194,0.31570002,0.7843479,0.5991984,0.49761295,2.99,0.53937787,2.3886185,0.56956226,0.6510436,0.5325227,0.66869587,0.56956226,0.6533546,-0.5991984,1.3835464
8340,wubanhaisang,8358,372106.9023,2385582.218,0.079999998,0.086999997,0.092900001,0.077,0.046599999,0.254500002,0.40290001,0.422600001,8.645924,0.3563,0.79265845,0.6252521,0.53143597,3.3369217,0.5880547,2.46183,0.61334753,0.6781099,0.58254325,0.9589079,0.61334753,0.69046825,-0.6252521,1.4179106
8341,wubanhaisang,8359,372105.381,2385582.218,0.077699997,0.079700001,0.087899998,0.069300003,0.042599998,0.194199994,0.33860001,0.306300014,7.948357,0.296,0.7764953,0.5878077,0.479419,2.852105,0.5135893,2.3227928,0.5419877,0.634442,0.5050584,0.5941791,0.5419877,0.64020276,-0.5878077,1.364303
8342,wubanhaisang,8360,372103.1982,2385582.284,0.085600004,0.087899998,0.086400002,0.065800004,0.0418,0.210800007,0.359100014,0.301499993,8.590909,0.31730002,0.7914692,0.6121212,0.5011319,3.15625,0.5435379,2.451116,0.5728409,0.6562097,0.53745925,0.7268061,0.572841,0.66904193,-0.6121212,1.4035904
8343,wubanhaisang,8362,372101.1146,2385584.334,0.086400002,0.0779,0.077100001,0.069899999,0.035300002,0.207800001,0.315200001,0.329100013,8.929178,0.2799,0.79857355,0.6069334,0.4727798,3.0881972,0.49985003,2.516353,0.5329074,0.6360118,0.4915474,0.86157525,0.53290755,0.70958453,-0.6069334,1.405507
8344,wubanhaisang,8364,372111.4333,2385590.221,0.083999999,0.081500001,0.078599997,0.069899999,0.036200002,0.217600003,0.297699988,0.325500011,8.223756,0.2615,0.7831687,0.5822482,0.45254678,2.7875319,0.47216484,2.378533,0.50298625,0.61417294,0.46106175,0.9232972,0.50298625,0.714736,-0.5822482,1.3654169
8345,wubanhaisang,8365,372109.5151,2385588.436,0.079999998,0.086999997,0.094999999,0.074100003,0.043400001,0.227400005,0.367799997,0.414200008,8.474654,0.3244,0.78891057,0.5894555,0.5058879,2.871579,0.550966,2.4283397,0.5897831,0.6587955,0.54488075,0.8253467,0.58978313,0.6794683,-0.5894555,1.378366
8346,wubanhaisang,8366,372111.1357,2385592.702,0.079300001,0.073299997,0.072099999,0.0581,0.032900002,0.139899999,0.235599995,0.159999996,7.1610937,0.20269999,0.7549348,0.53136176,0.39118442,2.2676837,0.3854902,2.1566696,0.41013518,0.54873276,0.36721516,0.39733297,0.41013518,0.6192129,-0.53136176,1.2862966
8347,wubanhaisang,8368,372118.6102,2385590.486,0.079999998,0.086099997,0.097099997,0.071699999,0.046599999,0.240999997,0.385399997,0.411799997,8.270387,0.3388,0.7842593,0.59751296,0.5154678,2.969104,0.56570756,2.3878586,0.59806234,0.66386485,0.55931234,0.85653263,0.59806234,0.67593884,-0.59751296,1.3817723
8348,wubanhaisang,8369,372117.3865,2385592.14,0.077699997,0.080600001,0.0814,0.062799998,0.0394,0.188199997,0.299899995,0.288300008,7.611675,0.26049998,0.76775706,0.5730396,0.4472144,2.6842752,0.46702662,2.2530336,0.49217197,0.6052072,0.45516816,0.6087362,0.49217197,0.65377855,-0.5730396,1.3407967
8349,wubanhaisang,8371,372114.8068,2385590.056,0.079300001,0.079700001,0.082800001,0.067599997,0.037,0.171599999,0.32980001,0.261999995,8.913514,0.2928,0.7982552,0.59864277,0.4834554,2.9830918,0.51600164,2.513365,0.55411536,0.644738,0.50891364,0.54188496,0.55411536,0.6452541,-0.59864277,1.396898
8350,wubanhaisang,8372,372113.2193,2385588.105,0.081600003,0.083400004,0.0964,0.077600002,0.046599999,0.256099999,0.400000006,0.452600002,8.583692,0.3534,0.7913121,0.61160356,0.52881914,3.1493778,0.58438724,2.4497075,0.61545354,0.67580605,0.57875246,0.975818,0.6154535,0.69210446,-0.61160356,1.4029157
8351,wubanhaisang,8373,372113.087,2385590.684,0.082400002,0.087899998,0.0964,0.078199998,0.046599999,0.268900007,0.419,0.439399987,8.991417,0.3724,0.7998281,0.62592167,0.5457618,3.3464732,0.6081629,2.528193,0.6387281,0.69051147,0.60315025,1.0836786,0.6387281,0.70459586,-0.62592167,1.4257498
8352,wubanhaisang,8374,372113.5169,2385592.669,0.086400002,0.0898,0.095700003,0.085900001,0.048999999,0.256799996,0.417499989,0.404700011,8.520409,0.3685,0.789925,0.627046,0.53952515,3.3625913,0.60012376,2.4373262,0.6223967,0.6822984,0.59376204,0.9201825,0.6223967,0.67952913,-0.627046,1.416971
8353,wubanhaisang,8375,372121.4875,2385594.256,0.078500003,0.084299996,0.075000003,0.064599998,0.036200002,0.163299993,0.310099989,0.245199993,8.566298,0.27389997,0.7909326,0.61049074,0.46544218,3.1346664,0.49016446,2.4463098,0.5157551,0.62754095,0.4807643,0.49368918,0.5157551,0.6370927,-0.61049074,1.4014233
8354,wubanhaisang,8376,372123.0089,2385594.653,0.079999998,0.086099997,0.0836,0.082400002,0.043400001,0.235699996,0.38319999,0.330300003,8.829493,0.3398,0.7965307,0.6418167,0.52025104,3.5837321,0.5711462,2.4972847,0.59113055,0.6719537,0.5662738,0.87915003,0.59113055,0.6890003,-0.6418167,1.4383473
8355,wubanhaisang,8377,372123.2073,2385596.605,0.085600004,0.085199997,0.082800001,0.066399999,0.0418,0.216100007,0.32980001,0.381900012,7.8899527,0.28800002,0.775027,0.59864277,0.47244868,2.9830918,0.50345427,2.310822,0.5252476,0.62844247,0.4942884,0.7632777,0.5252476,0.6758434,-0.59864277,1.3736697
8356,wubanhaisang,8378,372121.4544,2385596.737,0.091899998,0.086999997,0.0836,0.069300003,0.034499999,0.235699996,0.309399992,0.412999988,8.968116,0.2749,0.7993603,0.5745547,0.46876872,2.7009568,0.49364313,2.523766,0.5407293,0.6328319,0.48485672,1.166749,0.5407292,0.7446336,-0.5745547,1.373915
8357,wubanhaisang,8379,372125.0925,2385598.324,0.085600004,0.086999997,0.077799998,0.071099997,0.042599998,0.236399993,0.334199995,0.319499999,7.8450704,0.2916,0.7738853,0.62233007,0.47504207,3.29563,0.50750464,2.3015864,0.51849216,0.63013405,0.4985072,0.8994299,0.51849216,0.6946237,-0.62233007,1.3962154
8358,wubanhaisang,8380,372126.6469,2385598.754,0.087200001,0.0898,0.085699998,0.075900003,0.041000001,0.236399993,0.34009999,0.381900012,8.295121,0.29909998,0.7848333,0.59746355,0.48450348,2.9684947,0.5198123,2.3927922,0.5497197,0.64120483,0.5121243,0.95286494,0.54971963,0.70439804,-0.59746355,1.3822968
8359,wubanhaisang,8381,372127.2753,2385600.209,0.080799997,0.083400004,0.079999998,0.069300003,0.043400001,0.207800001,0.301299989,0.335099995,6.942396,0.2579,0.7481869,0.58038294,0.43926919,2.76625,0.4587466,2.1085594,0.4693537,0.59275615,0.44593865,0.6647684,0.46935377,0.6544586,-0.58038294,1.3285699
8360,wubanhaisang,8385,372117.6841,2385598.556,0.082400002,0.080600001,0.0814,0.067000002,0.037,0.187399998,0.309399992,0.270399988,8.362162,0.2724,0.78637415,0.5834186,0.46282643,2.8009827,0.48705477,2.40612,0.5210461,0.623981,0.4772429,0.6543805,0.5210461,0.6702317,-0.5834186,1.3697927
8361,wubanhaisang,8386,372115.1375,2385600.573,0.086400002,0.0788,0.078599997,0.067000002,0.0394,0.158700004,0.315899998,0.173199996,8.017766,0.2765,0.7782155,0.60152096,0.4638713,3.019084,0.4900883,2.3369498,0.5115165,0.6224335,0.48020253,0.4160035,0.51151645,0.60222113,-0.60152096,1.3797364
8362,wubanhaisang,8387,372131.0787,2385600.673,0.081600003,0.081500001,0.0757,0.0735,0.034499999,0.198699996,0.326200008,0.279900014,9.455073,0.2917,0.8087053,0.62328947,0.48569468,3.309115,0.51756567,2.6148925,0.5522072,0.6498406,0.51122946,0.80401504,0.5522071,0.7041166,-0.62328947,1.4319947
8363,wubanhaisang,8389,372133.0961,2385602.26,0.086400002,0.086099997,0.080700003,0.065800004,0.042599998,0.162499994,0.337099999,0.285899997,7.913146,0.2945,0.7756123,0.61369073,0.47793078,3.1771994,0.51151913,2.3155823,0.52759254,0.6329812,0.50282997,0.3949589,0.52759254,0.5845929,-0.61369073,1.389303
8364,wubanhaisang,8391,372133.03,2385598.159,0.0832,0.085199997,0.090000004,0.077,0.0394,0.231199995,0.41170001,0.414200008,10.449239,0.3723,0.82531583,0.6412198,0.554315,3.5744443,0.6179212,2.7925985,0.6624082,0.70670587,0.6174265,0.95977336,0.6624082,0.7087953,-0.6412198,1.4665356
