,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,win19advancedB1,win19advancedB2,win19advancedB3,win19advancedB4,win19advancedB5,win19advancedB6,win19advancedB7,win19advancedB8,win19advancedB9,win19advancedB10,win19higherB1,win19higherB2,win19higherB3,win19higherB4,win19higherB5,win19higherB6,win19higherB7,win19higherB8,win19higherB9,win19higherB10,win19simpleB1,win19simpleB2,win19simpleB3,win19simpleB4,win19simpleB5,win19simpleB6,win19simpleB7,win19simpleB8
6578,water,10430,372986.222,2382208.045,0.091200002,0.093400002,0.097099997,0.077600002,0.054699998,0.1052,0.090899996,0.054499999,47.43767,39.838913,-1.36E-20,94.87534,111.67698,5.1129603,2.4984717,17.802174,-0.63203853,0.9883777,0.93372357,1.2990936,19.483383,277.91238,0.000442379,2406.6738,0.000412288,2248.4163,0.000579526,3108.5288,0.005923834,7.8231916,0.010080767,0.23237894,47.67867,884.7648,32784.94,3188007.5
6579,water,10433,372991.9436,2382210.459,0.096699998,0.096199997,0.091399997,0.082400002,0.0482,0.138400003,0.182999998,0.107299998,47.549862,38.970505,7.59E-19,95.099724,109.34186,5.116596,2.4881256,17.185183,-0.6434323,0.98886395,0.9456053,1.3104478,19.501493,290.30148,0.000438344,2425.8567,0.000414025,2294.4924,0.000581479,3139.373,0.005866284,7.8313875,0.010338065,0.21941237,46.540165,856.4009,31625.537,3210699.5
6580,water,10434,372992.1751,2382216.115,0.083999999,0.0779,0.090700001,0.059799999,0.0418,0.219799995,0.3583,0.383100003,47.394737,38.133656,6.44E-19,94.789474,106.57064,5.121925,2.4844887,17.019468,-0.65185505,0.98937243,0.9386261,1.2792792,19.600601,283.22223,0.000444168,2392.5676,0.000415883,2250.0173,0.000575578,3025.2341,0.005896978,7.837869,0.010419416,0.22734344,45.96399,845.5941,31085.965,3182428.8
6581,water,10435,372938.1769,2382210.358,0.100699998,0.1109,0.120700002,0.113799997,0.085199997,0.028200001,0,0,49.450138,39.81261,1.47E-18,98.900276,115.02052,5.045447,2.4967413,16.498978,-0.62715816,0.98686016,0.94314367,1.4833837,18.818731,285.9728,0.000411068,2572.571,0.000390755,2402.1934,0.00056953,4145.834,0.007531403,7.6837893,0.011165402,0.2476608,44.229916,778.54456,29888.062,3321545
6582,water,10436,372938.0578,2382212.7,0.100699998,0.113600001,0.1193,0.100199997,0.082800001,0.109700002,0.080700003,0.049699999,49.403046,38.996834,1.47E-18,98.80609,114.87099,5.0471883,2.4707747,15.329159,-0.61284286,0.9864691,0.945574,1.4728916,19.23494,288.70483,0.000412576,2560.0994,0.000393227,2395.8826,0.000566946,4106.033,0.00746618,7.6650567,0.012124692,0.24679539,41.116344,790.5417,30141.08,3320024.2
6583,water,10437,372936.2719,2382212.541,0.089599997,0.082400002,0.090700001,0.078199998,0.031300001,0.207800001,0.381000012,0.342299998,49.434902,38.75269,2.34E-18,98.869804,113.913795,5.0547566,2.4679492,15.300443,-0.61509657,0.9866909,0.945574,1.4728916,19.698795,288.70483,0.000413953,2552.0784,0.000394686,2387.4277,0.000567995,4099.747,0.007354916,7.6784625,0.01212183,0.24607337,41.096954,779.3397,29826.268,3347529.8
6584,water,10438,372938.1769,2382214.843,0.095100001,0.0898,0.100699998,0.091899998,0.052200001,0.170100003,0.2465,0.273900002,49.30748,38.40684,3.21E-18,98.61496,113.06781,5.048705,2.4629133,15.145349,-0.6036995,0.9857832,0.94314367,1.4833837,19.030212,285.9728,0.000413799,2550.7493,0.000393301,2382.146,0.000573001,4116.9155,0.007324223,7.661761,0.012288822,0.24834532,40.559555,803.0274,30087.738,3370983
6585,water,10439,372938.415,2382216.589,0.089599997,0.0898,0.090700001,0.074100003,0.043400001,0.1655,0.316700011,0.217600003,49.265926,37.616264,1.15E-18,98.53185,109.4235,5.060574,2.4629169,15.272742,-0.60922384,0.9864845,0.94314367,1.4833837,18.873112,285.9728,0.000413134,2552.9214,0.000392495,2385.895,0.000572896,4112.7793,0.006817781,7.7207556,0.01208176,0.24482082,41.04155,750.437,28527.756,3482296.8
6586,water,10440,372938.3753,2382220.915,0.108599998,0.109899998,0.122900002,0.112000003,0.086800002,0.0418,0.0208,0,49.344875,36.69131,6.78E-19,98.68975,107.831726,5.0686045,2.448588,14.338604,-0.62131715,0.98751926,0.94798964,1.4624624,18.963964,291.45044,0.00040953,2571.7537,0.000390833,2417.323,0.000561064,4075.8738,0.006483989,7.759484,0.012794445,0.23823392,38.933517,713.7292,27653.916,3547811.2
6587,water,10441,372938.1372,2382222.622,0.100699998,0.116400003,0.126399994,0.114399999,0.086800002,0.031300001,0.025900001,0,49.468143,36.634026,-2.98E-19,98.93629,110.14275,5.0664353,2.4331656,13.516225,-0.6081718,0.9865707,0.9406986,1.4939394,18.29697,283.25455,0.000406942,2587.518,0.000385174,2414.2607,0.000571455,4175.003,0.006917534,7.7276745,0.01373818,0.2555994,36.393353,704.3406,28196.205,3620255.2
6588,water,10442,372937.8991,2382224.646,0.102300003,0.108999997,0.107900001,0.099600002,0.076399997,0.101400003,0.0361,0,49.580334,36.37928,-1.76E-18,99.16067,110.20133,5.0729513,2.423962,13.078769,-0.5985176,0.9859662,0.9406986,1.4939394,18.09091,283.25455,0.000405246,2596.594,0.000383724,2422.041,0.000568777,4189.2607,0.006752557,7.728337,0.014145874,0.25463116,35.31579,679.25616,27949.47,3746816
6589,water,10443,372936.1131,2382224.487,0.092699997,0.081500001,0.089299999,0.069899999,0.040199999,0.164000005,0.324699998,0.235599995,49.71607,35.951237,1.90E-19,99.43214,108.62766,5.087054,2.4193788,13.045013,-0.6094072,0.9869085,0.94314367,1.4833837,18.196375,285.9728,0.000405338,2596.1057,0.000385364,2424.9827,0.000562445,4172.3506,0.00657607,7.7655425,0.01420713,0.25735298,35.177284,625.1167,27004.453,3795226.5
6590,water,10444,372935.7559,2382222.106,0.106200002,0.1118,0.114299998,0.109700002,0.077200003,0.085600004,0.030999999,0,49.554016,36.089188,5.69E-19,99.10803,108.5562,5.077832,2.4240375,13.303351,-0.6221994,0.98752123,0.94314367,1.4833837,18.800604,285.9728,0.00040832,2577.6072,0.000388053,2407.982,0.000566598,4147.861,0.006829291,7.7389245,0.013965371,0.25619793,35.800552,682.14813,27429.156,3582550.5
6591,water,10446,372934.1684,2382224.288,0.086400002,0.0898,0.087099999,0.069899999,0.043400001,0.186700001,0.281599998,0.273900002,49.682827,35.864773,-6.78E-19,99.365654,108.30951,5.0800986,2.4182851,12.983804,-0.6176117,0.9874292,0.94314367,1.4833837,18.377644,285.9728,0.000406801,2586.5679,0.000386827,2415.445,0.000563908,4162.8125,0.006545377,7.766893,0.014219263,0.25120097,35.149586,650.2709,27045.674,3749991
6592,water,10447,372936.0337,2382226.392,0.089599997,0.098899998,0.097099997,0.087700002,0.052999999,0.112000003,0.185900003,0.070100002,49.79086,35.661247,-1.00E-18,99.58172,107.82227,5.093159,2.4171085,12.903088,-0.60035866,0.98626244,0.94314367,1.4833837,18.05136,285.9728,0.000404486,2602.0725,0.000384492,2431.2283,0.000561671,4177.2026,0.006664313,7.7534547,0.014350506,0.25885227,34.822716,600.11334,26664.52,3855719.8
6593,water,10448,372936.3512,2382228.297,0.100699998,0.113600001,0.120700002,0.112599999,0.090899996,0.065200001,0.0186,0,49.817173,35.897324,-1.54E-18,99.634346,109.75549,5.103704,2.4086163,12.519686,-0.59286016,0.98560524,0.9406986,1.4939394,18.448484,283.25455,0.000403896,2606.0908,0.000382668,2430.3289,0.000566253,4203.5938,0.006802434,7.7307773,0.01472929,0.26508513,33.833794,595.47595,27237.69,3846299
6594,water,10449,372936.4306,2382230.4,0.101499997,0.108999997,0.117899999,0.112000003,0.0836,0.050900001,0.0339,0,49.79086,36.777588,-7.69E-19,99.58172,113.47878,5.1026673,2.4107773,12.447574,-0.58902216,0.98526657,0.9399485,1.531915,18.19149,282.15503,0.000405271,2601.0457,0.000384041,2420.696,0.000585532,4285.818,0.007143898,7.721294,0.014758193,0.26938587,33.63158,606.9953,28667.92,3841651.2
6595,water,10451,372936.4703,2382232.345,0.102300003,0.1127,0.1193,0.112000003,0.082800001,0.086300001,0.073399998,0,49.797783,37.953568,-2.83E-18,99.595566,117.77549,5.117121,2.4197903,12.552198,-0.5967541,0.9859371,0.9382388,1.5045593,17.784195,280.55014,0.000405623,2604.9119,0.000383655,2420.6301,0.000571172,4239.213,0.007235979,7.7537775,0.014532846,0.26599026,34.03878,596.38104,29958.68,3853439
6596,water,10452,372936.2322,2382234.528,0.093500003,0.0898,0.095700003,0.091899998,0.051399998,0.186700001,0.277999997,0.272799999,49.83795,39.174572,-1.63E-18,99.6759,122.95036,5.16486,2.4214232,12.4126215,-0.5963907,0.9861542,0.93747884,1.5426829,17.219513,279.44513,0.000405587,2611.1738,0.000383114,2425.6504,0.000588919,4328.942,0.007143898,7.787633,0.014531426,0.2649973,33.74792,541.11597,31748.21,3936622
6597,water,10453,372942.5028,2382218.375,0.104599997,0.113600001,0.121399999,0.111400001,0.081200004,0.050900001,0.030999999,0,48.759003,38.23832,-3.73E-19,97.518005,112.82031,5.0311813,2.4464128,14.894322,-0.6082036,0.9860215,0.9551505,1.4315476,20.22619,299.76785,0.000420897,2505.515,0.00040492,2370.4382,0.000560866,3924.3035,0.007193775,7.6628537,0.012428001,0.2352022,40.132965,895.0654,31564.129,3245605.2
6598,water,10454,372942.1853,2382220.439,0.098300003,0.108999997,0.117899999,0.108499996,0.082800001,0.048599999,0.030300001,0,48.78809,37.920467,-8.40E-19,97.57618,113.468575,5.018933,2.4320476,14.11557,-0.62318474,0.98653424,0.9551505,1.4315476,20.011906,299.76785,0.000419073,2516.2708,0.000403057,2381.411,0.000559199,3934.1934,0.007113205,7.6701465,0.01308367,0.23441339,38.213295,924.83813,32220.324,3265969.2
6599,water,10455,372942.0663,2382222.383,0.097499996,0.090700001,0.0986,0.097800002,0.062700003,0.143700004,0.154499993,0.185200006,48.897507,37.970104,-8.40E-19,97.79501,116.27377,5.0223546,2.4184895,13.277392,-0.6107258,0.9857119,0.945574,1.4728916,19.150602,288.70483,0.000416664,2531.1235,0.000396549,2372.3306,0.0005741,4055.3613,0.00753524,7.64356,0.013987915,0.25358665,35.606647,927.6285,32988.39,3343204.5
6600,water,10457,372939.9231,2382220.637,0.099100001,0.108099997,0.1193,0.112599999,0.077200003,0.0546,0.0252,0,49.07202,37.2552,-2.98E-19,98.14404,110.217476,5.0450625,2.4469013,14.267233,-0.6179947,0.9871086,0.9503909,1.4520959,19.053892,294.2096,0.000413481,2549.5718,0.000395582,2402.396,0.000561591,4022.018,0.006725701,7.724577,0.012863244,0.23401152,38.803326,813.2382,29727.969,3422883.2
6601,water,10458,372940.0422,2382212.462,0.103799999,0.116400003,0.120700002,0.1109,0.082000002,0.031300001,0,0,49.2036,39.5832,7.12E-19,98.4072,118.014244,5.0403624,2.4670124,15.018572,-0.6135114,0.9862766,0.945574,1.4728916,19.475904,288.70483,0.000415104,2547.1687,0.000395756,2382.952,0.000569474,4093.1023,0.007723237,7.6287885,0.012396957,0.24640863,40.318558,864.13947,32008.338,3182747.2
6602,water,10460,372934.7637,2382208.175,0.091200002,0.0889,0.087899998,0.075900003,0.044199999,0.191200003,0.363400012,0.317099988,49.556786,41.399128,9.01E-19,99.11357,118.77657,5.035014,2.511395,17.440681,-0.62362576,0.9865488,0.9503909,1.4520959,19.42515,294.2096,0.000413073,2565.943,0.000395717,2412.837,0.000559011,4062.1108,0.007446996,7.6468825,0.010496111,0.23950203,46.819946,790.468,30479.201,3276056.5
6603,water,10461,372940.1613,2382242.862,0.104599997,0.1127,0.122900002,0.1162,0.086000003,0.051600002,0.033199999,0,49.083103,41.427998,-1.93E-18,98.16621,127.17459,5.210841,2.4523516,13.89298,-0.606636,0.9878869,0.94992584,1.2670623,17.231455,295.635,0.000415436,2563,0.000395831,2424.2878,0.000530023,3241.365,0.005517146,7.9516325,0.012911245,0.22624406,38.537395,592.0302,35073.77,4245253.5
6604,water,10462,372940.3994,2382244.41,0.101499997,0.1118,0.120700002,0.112599999,0.086800002,0.0561,0.0084,0,48.990303,41.31708,-2.94E-18,97.980606,126.83342,5.1988378,2.4476159,13.873798,-0.6116902,0.98813134,0.94992584,1.2670623,17.12463,295.635,0.000417158,2554.1663,0.000397553,2415.454,0.000531745,3232.5312,0.005528656,7.931161,0.012945706,0.22496846,38.434902,625.1925,35300.234,4185014
6605,water,10463,372940.5978,2382246.633,0.106200002,0.108999997,0.123599999,0.117399998,0.088399999,0.032000002,0,0,48.883656,41.944912,-3.45E-18,97.76731,129.8683,5.199616,2.4500058,13.720329,-0.6045003,0.9874213,0.9522929,1.2573965,17.035503,298.3846,0.00042021,2541.4111,0.000400382,2415.8196,0.000535578,3166.929,0.005551676,7.905756,0.0130667,0.23001194,37.911358,627.26135,36972.35,4164633.8
6606,water,10464,372938.4547,2382246.95,0.101499997,0.104400001,0.109999999,0.1008,0.071599998,0.102899998,0.0792,0,48.907204,42.098038,-1.72E-18,97.81441,130.46693,5.222399,2.4582012,13.771527,-0.6067494,0.98776287,0.94273955,1.2964072,16.622755,287.46707,0.000419605,2546.1199,0.000395353,2398.967,0.000553106,3259.3562,0.005425066,7.939256,0.01305431,0.23743904,37.92521,591.05585,36922.402,4245749
6607,water,10465,372938.2166,2382248.815,0.0999,0.109899998,0.124300003,0.117399998,0.082000002,0.0275,0.0537,0,48.6482,42.931637,-1.87E-18,97.2964,133.12822,5.2194853,2.4672222,13.974709,-0.6101433,0.9880957,0.9403153,1.3063064,16.573574,284.77176,0.000425057,2516.6968,0.000399455,2365.1292,0.000564067,3247.967,0.005286946,7.9573956,0.012821953,0.23069559,38.59834,660.1481,38651.5,4232085.5
6608,water,10467,372939.9231,2382250.839,0.088,0.0898,0.091399997,0.082999997,0.055500001,0.144400001,0.166199997,0.086900003,48.42521,43.515873,-1.88E-18,96.85042,134.90283,5.1865907,2.4719334,14.159562,-0.60453415,0.9875887,0.94992584,1.2670623,16.8635,295.635,0.000429878,2489.3887,0.000407835,2363.6648,0.000554217,3115.8013,0.005425066,7.9423203,0.012640023,0.22915098,39.160664,719.22845,39817.473,4211281.5
6609,water,10468,372938.4547,2382250.522,0.097499996,0.102600001,0.104999997,0.099600002,0.0748,0.084100001,0.089500003,0,48.35734,43.476185,-2.67E-18,96.71468,135.1125,5.2002926,2.4722977,14.0971985,-0.6038323,0.9875633,0.9403153,1.3063064,16.471472,284.77176,0.000429883,2490.8828,0.000403375,2343.5315,0.000572518,3205.2883,0.005390536,7.945039,0.01273957,0.23726861,38.792244,724.3799,40021.926,4207484.5
6610,water,10469,372940.1613,2382252.744,0.091899998,0.0898,0.089299999,0.0854,0.0458,0.169300005,0.261099994,0.248799995,48.141273,43.93849,-2.44E-18,96.28255,137.42155,5.1855264,2.466354,13.854521,-0.60820806,0.98714167,0.94273955,1.2964072,16.922155,287.46707,0.000434631,2464.0989,0.000408508,2325.5486,0.000575614,3142.925,0.005559349,7.9155116,0.012831452,0.23072661,38.33241,802.6727,41482.645,4108422
6611,water,10470,372942.1853,2382252.863,0.096699998,0.1008,0.102899998,0.090099998,0.072400004,0.130099997,0.128199995,0.067699999,48.32964,44.29577,-3.84E-18,96.65928,136.90053,5.1977,2.4879484,14.54497,-0.60039836,0.98726946,0.94514924,1.2865672,16.707462,290.17612,0.000431926,2481.4119,0.000407213,2347.0388,0.000567161,3143.1582,0.005509473,7.92711,0.012310437,0.23118353,40.282547,744.73566,40798.34,4170344.8
6612,water,10472,372944.4078,2382254.411,0.088799998,0.086999997,0.085000001,0.084200002,0.0418,0.1655,0.264099985,0.263200015,48.32687,45.00119,-2.87E-18,96.65374,139.12387,5.2375154,2.4904327,14.6857605,-0.6084031,0.98791033,0.93542296,1.3262839,16.534742,279.42297,0.000433112,2477.4985,0.00040384,2321.5098,0.000587022,3227.2085,0.005386699,7.953917,0.012128122,0.22521167,40.880886,718.00397,41798.21,4154305.8
6613,water,10473,372944.13,2382252.467,0.103799999,0.117299996,0.119999997,0.116800003,0.094099998,0.0396,0,0,48.573406,44.410816,-1.13E-18,97.14681,135.5103,5.2186007,2.5004654,15.137729,-0.6047687,0.9877828,0.9378765,1.3162651,16.59036,282.09036,0.000428532,2502.9429,0.00040091,2350.1619,0.000575733,3239.4429,0.005382862,7.966847,0.011835974,0.22595252,42.132965,625.8718,39428.676,4297151
6614,water,10474,372945.916,2382252.625,0.104599997,0.116400003,0.127900004,0.110299997,0.084399998,0.060699999,0.032499999,0,48.814404,44.358906,-2.33E-18,97.62881,134.41069,5.2453647,2.5071166,15.420731,-0.60831004,0.98810995,0.9410554,1.269461,16.323353,285.8982,0.000422953,2535.7185,0.000396789,2390.0164,0.000545007,3183.7366,0.005106621,8.0070305,0.01161066,0.22365972,43.02493,521.6221,38017.71,4428105
6615,water,10475,372948.0194,2382254.927,0.104599997,0.118199997,0.120700002,0.116800003,0.082800001,0.0471,0.050000001,0,48.854572,44.980236,4.09E-19,97.709145,137.21457,5.2595954,2.5010478,15.227218,-0.6149297,0.98857766,0.9434701,1.2597015,16.19403,288.58807,0.000423607,2534.7104,0.000399084,2391.8813,0.000539047,3171.0417,0.005006868,8.015377,0.011677935,0.21480668,42.70637,572.33923,39309.1,4366892.5
6616,water,10476,372947.9003,2382256.396,0.095100001,0.096199997,0.104999997,0.098399997,0.066699997,0.124799997,0.174199998,0.126499996,48.65097,45.401722,-2.33E-18,97.30194,141.22462,5.268563,2.48252,14.383169,-0.6171602,0.9881464,0.9434701,1.2597015,16.128359,288.58807,0.000427967,2510.8567,0.000403444,2368.0276,0.000543406,3147.188,0.005091275,7.987104,0.012230333,0.2184412,40.38227,676.86597,41511.465,4316449.5
6617,water,10477,372945.916,2382256.673,0.081600003,0.086999997,0.082800001,0.069899999,0.036200002,0.196500003,0.353199989,0.32190001,48.403046,45.750294,-3.33E-18,96.80609,143.72417,5.2697415,2.47804,14.074917,-0.6148245,0.987809,0.9410554,1.269461,16.125748,285.8982,0.000432345,2486.4163,0.000405901,2341.9536,0.000555515,3129.476,0.005133478,7.9838057,0.012475238,0.22726256,39.277008,726.46735,43321.34,4268655
6618,water,10479,372951.9882,2382260.404,0.097499996,0.1127,0.116400003,0.101400003,0.082800001,0.058400001,0,0,48.73546,45.9037,-4.55E-19,97.47092,138.44305,5.292314,2.509407,15.899136,-0.6464128,0.99002576,0.9606414,1.1574343,17.023323,308.88922,0.00042955,2505.2158,0.000414221,2393.7544,0.000490865,2951.0613,0.004711443,8.059128,0.011066052,0.19331282,45.171745,615.23083,38641.574,4287531
6619,water,10482,372958.4175,2382266.953,0.097499996,0.1017,0.107900001,0.097199999,0.077200003,0.120999999,0.170599997,0.066500001,48.15651,43.337,-1.65E-18,96.31302,125.30645,5.1984234,2.5289993,17.102856,-0.6535843,0.9898932,0.9482567,1.2403561,17.492582,294.0089,0.000431752,2479.5815,0.00040879,2354.3738,0.000540846,3045.0415,0.004949317,8.027483,0.010285006,0.19377041,48.04155,724.2245,34421.85,4019020.8
6620,water,10484,372980.1531,2382310.629,0.0999,0.109899998,0.118600003,0.108499996,0.088399999,0.072700001,0.0273,0,46.869804,44.431805,-2.01E-18,93.73961,134.4419,5.10473,2.4978044,15.834693,-0.6344511,0.988779,0.9331174,1.4390244,21.390244,276.07925,0.000459824,2335.8506,0.000427389,2186.7966,0.000664283,3369.3416,0.008291066,7.709928,0.01154357,0.24675745,43.28532,985.3324,40057.29,2795280.8
6621,water,10485,372982.0581,2382310.51,0.099100001,0.1127,0.1193,0.122100003,0.090899996,0.0403,0,0,47.243767,44.66634,1.90E-18,94.48753,131.90082,5.169702,2.5186017,16.873413,-0.65170383,0.98974496,0.9485075,1.3402985,20.134329,293.4597,0.000454451,2364.1255,0.000430674,2242.7307,0.000604554,3215.7493,0.007063328,7.8627243,0.010668268,0.22683762,46.76454,818.5943,37350.957,3167211.5
6622,water,10486,372982.0978,2382312.653,0.092699997,0.097999997,0.100699998,0.082400002,0.0603,0.182099998,0.239199996,0.302700013,46.98892,45.010956,-2.47E-18,93.97784,133.34576,5.122333,2.509304,16.924702,-0.64822644,0.98927057,0.9436937,1.3603604,20.837837,287.97897,0.000460599,2332.6577,0.000434184,2202.3965,0.000621583,3221.946,0.00761581,7.7885556,0.01069204,0.22639014,46.69806,925.46344,38939.688,2924750
6623,water,10487,372979.9944,2382312.375,0.094300002,0.085199997,0.091399997,0.082999997,0.059500001,0.160300002,0.234099999,0.161200002,46.606647,44.31342,-3.93E-18,93.213295,134.06808,5.043973,2.487051,15.877917,-0.63340074,0.9882383,0.93061924,1.4495413,22.56575,273.4098,0.000466652,2298.9724,0.000432878,2145.222,0.000676699,3352.5872,0.009081422,7.6285357,0.011570435,0.24719739,43.185596,1085.2126,41177.844,2561542
6624,water,10490,372983.9234,2382315.947,0.099100001,0.108999997,0.117200002,0.111400001,0.082800001,0.0682,0.050000001,0,46.96676,46.065376,-6.37E-19,93.93352,136.46095,5.139305,2.5032268,17.220701,-0.6296812,0.9885901,0.95089287,1.3303572,20.60119,296.22025,0.000459693,2343.0269,0.000436947,2227.4153,0.000605511,3170.4285,0.007032635,7.7804585,0.010445288,0.21207717,47.800552,973.1227,40454.875,2980094.2
6625,water,10491,372985.7887,2382318.566,0.101499997,0.1127,0.1193,0.112000003,0.0876,0.075800002,0.089500003,0,46.916897,45.88506,1.69E-18,93.83379,136.40451,5.150864,2.5005255,17.030708,-0.645346,0.98900634,0.9556213,1.310651,21.467455,301.78107,0.000460914,2335.6746,0.000440322,2230.568,0.000597789,3118.8965,0.007182265,7.776279,0.010599783,0.21727543,47.135735,1012.87665,41042.22,2904176.8
6626,water,10492,372998.5285,2382332.973,0.102300003,0.107199997,0.113600001,0.104900002,0.082800001,0.075000003,0.039799999,0,47.551247,39.269535,2.70E-18,95.10249,111.34961,5.121964,2.5041277,16.270325,-0.6675175,0.9906559,0.9434701,1.2597015,17.680597,288.58807,0.00043933,2425.1372,0.000414214,2289.9307,0.000549441,3082.8628,0.005340659,7.9755945,0.01063829,0.20569174,45.72853,624.16846,26694.877,3618776.5
6627,water,10493,372998.1316,2382334.679,0.090400003,0.096199997,0.104999997,0.093699999,0.0691,0.118000001,0.1611,0.1241,47.693905,39.1847,5.76E-19,95.38781,112.265114,5.1233325,2.491254,15.819532,-0.6542313,0.9900778,0.9482567,1.2403561,17.557863,294.0089,0.000437284,2435.7805,0.000413863,2315.0366,0.00054056,3034.9614,0.005298455,7.972948,0.011037781,0.20677912,44.473682,559.251,26001.578,3770522
6628,water,10496,372798.3708,2382304.468,0.109399997,0.107199997,0.121399999,0.120899998,0.082800001,0.050900001,0.036800001,0,48.53047,84.35433,-1.90E-18,96.88643,302.07852,5.6463275,2.578632,21.414532,-0.47505578,0.9780392,0.9339797,1.68,13.806154,274.6554,0.000458924,2505.8062,0.000431189,2321.7854,0.000679664,4818.535,0.005309966,8.077112,0.007765803,0.21981354,58.191135,329.42102,135249.75,5601359
6629,water,10498,372796.4128,2382306.426,0.092699997,0.107199997,0.106399998,0.079999998,0.061900001,0.028200001,0.039000001,0,48.317173,86.46865,3.76E-19,96.45983,310.73593,5.6463304,2.5802536,21.209278,-0.47164842,0.97775376,0.9414433,1.6463414,14.018292,282.79877,0.00046508,2475.3416,0.000440533,2310.4255,0.000671517,4705.875,0.005336822,8.080526,0.007696793,0.21474256,57.842106,356.44464,141788.47,5597664.5
6630,water,10499,372798.1062,2382314.523,0.099100001,0.102600001,0.0964,0.086499996,0.064300001,0.126300007,0.145699993,0.1241,47.4446,70.60981,2.70E-18,94.8892,225.30629,5.434759,2.563032,21.068594,-0.531033,0.9834439,0.9453728,1.5589124,15.676737,287.70694,0.000464987,2409.6707,0.000440519,2271.8423,0.000653536,4239.1875,0.00554784,7.9772515,0.008432707,0.21571256,57.132965,1312.7292,93455.51,4443332
6631,water,10500,372798.1591,2382316.216,0.091200002,0.085199997,0.086400002,0.071699999,0.043400001,0.102899998,0.217999995,0.082099997,47.27147,67.71855,7.52E-19,94.54294,215.26201,5.3613534,2.5521472,20.61597,-0.54989237,0.98330176,0.9429346,1.569697,16.309092,284.97577,0.000466745,2390.4636,0.000440973,2248.0154,0.000660781,4242.3335,0.005847101,7.9193187,0.008703484,0.21876734,55.61219,1570.8925,88852.28,4096672
6632,water,10501,372789.957,2382312.353,0.102300003,0.108999997,0.117899999,0.105499998,0.077200003,0.0403,0.0164,0,48.476456,83.9946,-1.83E-18,96.783936,307.26633,5.6209106,2.5344877,18.718134,-0.48280653,0.9779429,0.943624,1.6981708,13.615853,284.5366,0.00045877,2496.4421,0.000437691,2326.4553,0.000666119,4995.2803,0.005444249,8.114716,0.008281105,0.23329335,51.141273,235.40091,143597.38,5971721.5
6633,water,10502,372789.957,2382314.47,0.099100001,0.1109,0.112899996,0.101400003,0.082800001,0.035,0,0,48.42521,79.01726,-2.97E-18,96.68144,286.4553,5.5757365,2.5379403,18.93975,-0.48697156,0.9800804,0.9446391,1.5969697,13.854546,286.6182,0.000455354,2494.5908,0.000434531,2328.9653,0.000637918,4578.806,0.005102785,8.121865,0.008490618,0.2249041,52.00831,391.75912,123602.25,5734593
6634,water,10503,372788.1049,2382312.247,0.103799999,0.108999997,0.114299998,0.109700002,0.081200004,0.021400001,0,0,48.782547,87.211716,-1.48E-18,97.39612,322.88742,5.625377,2.5077026,17.950455,-0.46012726,0.9740777,0.93738174,1.9133127,13.061919,275.99072,0.000456922,2512.8638,0.000434205,2318.2517,0.000717367,5887.3374,0.006556886,8.047429,0.008271745,0.24891578,48.59557,121.73701,158665.98,6104766.5
6635,water,10504,372786.6232,2382312.406,0.096699998,0.1008,0.100000001,0.091300003,0.0603,0.119499996,0.096000001,0.161200002,49.145428,90.13536,9.01E-19,98.12189,337.65274,5.574108,2.4997416,16.963032,-0.42461288,0.966964,0.9272989,2.2476192,12.574603,262.7143,0.000455125,2524.4126,0.00042943,2291.9392,0.000799452,7251.4316,0.009192686,7.915494,0.00827759,0.26818988,45.770084,12.174902,172563.22,6066268
6636,water,10505,372786.2528,2382314.311,0.095100001,0.096199997,0.092900001,0.075900003,0.0482,0.105899997,0.164700001,0.025699999,49.13435,84.36838,-1.76E-18,98.099724,313.42496,5.5653553,2.511355,17.2527,-0.42772996,0.9701651,0.9289555,1.9905956,12.84953,266.78683,0.000449018,2537.912,0.00042379,2311.9978,0.000730247,6214.5986,0.007377936,7.9746375,0.008556753,0.2552318,46.92244,154.02669,148842.22,6184916
6637,water,10506,372788.1578,2382316.216,0.095100001,0.097999997,0.1043,0.089500003,0.059500001,0.0788,0.039000001,0,48.710526,78.01177,-1.54E-18,97.252075,284.95862,5.574798,2.5160754,18.208395,-0.51045716,0.98007935,0.93648285,1.6687117,13.766871,277.35583,0.000449464,2524.5613,0.000425769,2333.007,0.000653711,4862.589,0.005260089,8.108992,0.008737307,0.23313208,49.6759,349.70578,122982.62,5720880
6638,water,10508,372786.147,2382320.714,0.0999,0.106299996,0.112099998,0.1109,0.074000001,0.031300001,0,0,48.90443,74.349594,-1.11E-18,97.63989,275.98666,5.535021,2.4797297,16.303768,-0.49854696,0.97747034,0.93594605,1.8209877,14.308642,275.3642,0.000445484,2526.2715,0.000421895,2332.4163,0.000688371,5450.463,0.005820244,7.9920235,0.009458358,0.25377646,44.130196,396.9918,115721.81,5325261.5
6639,water,10509,372785.9882,2382322.195,0.084799998,0.092500001,0.093599997,0.0788,0.046599999,0.122500002,0.172700003,0.098899998,48.742382,71.09153,-1.29E-18,97.31579,263.51245,5.4943895,2.4844735,15.950008,-0.5051571,0.97811365,0.9367201,1.7815385,14.809231,276.46463,0.000443563,2521.357,0.000419611,2335.2402,0.000678993,5266.197,0.005804897,7.9645543,0.009766556,0.24634945,43.462605,517.8657,107325.02,5090254.5
