,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23
7135,water,11172,374589.475408,2381082.63461,3.5787966,2.5464134,0.563204,0.3372591,31.839712,0.72128516,0.73101777,0.77911645,0.7891761,0.8257028,0.83602583,1.0780509,1.2051508,0.39299035,,0.65328395,,244.6483,388.68802,,0.24194528,-0.3372591,0.9004631
7136,water,11173,374588.205406,2381082.10545,3.5787966,2.5464134,0.563204,0.3372591,31.839712,0.72128516,0.73101777,0.77911645,0.7891761,0.8257028,0.83602583,1.0780509,1.2051508,0.39299035,,0.65328395,,244.6483,388.68802,,0.24194528,-0.3372591,0.9004631
7137,water,11176,374587.940822,2381078.66586,3.5787966,2.5464134,0.563204,0.3372591,31.839712,0.72128516,0.73101777,0.77911645,0.7891761,0.8257028,0.83602583,1.0780509,1.2051508,0.39299035,,0.65328395,,244.6483,388.68802,,0.24194528,-0.3372591,0.9004631
7138,water,11178,374591.697913,2381078.82461,3.5787966,2.5464134,0.563204,0.3372591,31.839712,0.72128516,0.73101777,0.77911645,0.7891761,0.8257028,0.83602583,1.0780509,1.2051508,0.39299035,,0.65328395,,244.6483,388.68802,,0.24194528,-0.3372591,0.9004631
7139,water,11180,374593.867501,2381080.51794,3.6967456,2.5457482,0.5741732,0.35190696,32.35302,0.8015531,0.74290484,0.86626405,0.8055092,0.90940464,0.8472454,1.1055453,1.2443469,0.38465104,55.87513,0.6660074,2460.1267,239.46558,377.0878,55.87513,0.23750389,-0.35190696,0.92608017
7140,water,11181,374591.90958,2381082.52878,3.5787966,2.5464134,0.563204,0.3372591,31.839712,0.72128516,0.73101777,0.77911645,0.7891761,0.8257028,0.83602583,1.0780509,1.2051508,0.39299035,,0.65328395,,244.6483,388.68802,,0.24194528,-0.3372591,0.9004631
7141,water,11182,374593.761667,2381084.27503,3.4794118,2.4150743,0.5535128,0.31663886,30.548693,0.6605284,0.6889251,0.69335467,0.7223127,0.75180143,0.78175896,1.0540135,1.1714889,0.4072052,,0.64204115,,241.34427,383.0072,,0.24945226,-0.31663886,0.87015164
7142,water,11183,374591.697913,2381084.53962,3.2538142,2.2367907,0.52983373,0.2918502,29.342457,0.5709947,0.6088647,0.5884586,0.62674963,0.65983295,0.6998445,0.9963457,1.0927702,0.38906747,,0.614575,,247.34207,368.3421,,0.23985948,-0.2918502,0.82168394
7143,water,11184,374595.666671,2381084.64545,3.4794118,2.4150743,0.5535128,0.31663886,30.548693,0.6605284,0.6889251,0.69335467,0.7223127,0.75180143,0.78175896,1.0540135,1.1714889,0.4072052,,0.64204115,,241.34427,383.0072,,0.24945226,-0.31663886,0.87015164
7144,water,11186,374598.100842,2381083.90462,3.4794118,2.4150743,0.5535128,0.31663886,30.548693,0.6605284,0.6889251,0.69335467,0.7223127,0.75180143,0.78175896,1.0540135,1.1714889,0.4072052,,0.64204115,,241.34427,383.0072,,0.24945226,-0.31663886,0.87015164
7145,water,11188,374595.613754,2381080.20044,3.6967456,2.5457482,0.5741732,0.35190696,32.35302,0.8015531,0.74290484,0.86626405,0.8055092,0.90940464,0.8472454,1.1055453,1.2443469,0.38465104,55.87513,0.6660074,2460.1267,239.46558,377.0878,55.87513,0.23750389,-0.35190696,0.92608017
7146,water,11189,374609.795449,2381056.54665,4.251981,3.0788531,0.6191913,0.39051569,35.645203,1.1267874,0.89710885,1.1525263,0.920068,1.2268827,0.9863946,1.221894,1.4190131,0.48030773,,0.71822727,2616.4758,251.50406,428.3031,,0.2868171,-0.39051569,1.009707
7147,water,11190,374612.388371,2381056.54665,4.1872,3.137255,0.61443555,0.40171397,34.985077,0.99539596,0.9400179,1.1086556,1.0501343,1.1418048,1.0823635,1.209325,1.3994031,0.44881424,,0.71271,,243.61594,412.0737,,0.27097163,-0.40171397,1.0161495
7148,water,11191,374613.764207,2381056.59956,4.1872,3.137255,0.61443555,0.40171397,34.985077,0.99539596,0.9400179,1.1086556,1.0501343,1.1418048,1.0823635,1.209325,1.3994031,0.44881424,,0.71271,,243.61594,412.0737,,0.27097163,-0.40171397,1.0161495
7149,water,11192,374613.658373,2381054.95914,4.1872,3.137255,0.61443555,0.40171397,34.985077,0.99539596,0.9400179,1.1086556,1.0501343,1.1418048,1.0823635,1.209325,1.3994031,0.44881424,,0.71271,,243.61594,412.0737,,0.27097163,-0.40171397,1.0161495
7150,water,11193,374612.229621,2381054.37706,4.1872,3.137255,0.61443555,0.40171397,34.985077,0.99539596,0.9400179,1.1086556,1.0501343,1.1418048,1.0823635,1.209325,1.3994031,0.44881424,,0.71271,,243.61594,412.0737,,0.27097163,-0.40171397,1.0161495
7151,water,11194,374609.901283,2381054.64164,4.251981,3.0788531,0.6191913,0.39051569,35.645203,1.1267874,0.89710885,1.1525263,0.920068,1.2268827,0.9863946,1.221894,1.4190131,0.48030773,,0.71822727,2616.4758,251.50406,428.3031,,0.2868171,-0.39051569,1.009707
7152,water,11195,374612.07087,2381052.57789,4.593851,3.169697,0.6424646,0.42484316,37.774513,1.2111111,1.0837697,1.4074074,1.2687609,1.5009259,1.3568935,1.2843496,1.5195137,0.50201344,,0.7452244,,259.06366,467.7707,,0.29752067,-0.42484316,1.0673077
7153,water,11196,374613.870041,2381052.47205,4.4561405,3.2503052,0.6334405,0.426602,37.049503,1.2041588,1.0765806,1.31569,1.1816562,1.4366729,1.2956367,1.2599423,1.4796146,0.5212246,,0.73475665,2716.319,241.49196,439.1706,,0.3068485,-0.426602,1.0600425
7154,water,11197,374615.722128,2381052.52497,4.4561405,3.2503052,0.6334405,0.426602,37.049503,1.2041588,1.0765806,1.31569,1.1816562,1.4366729,1.2956367,1.2599423,1.4796146,0.5212246,,0.73475665,2716.319,241.49196,439.1706,,0.3068485,-0.426602,1.0600425
7155,water,11199,374618.315049,2381054.42997,4.1872,3.137255,0.61443555,0.40171397,34.985077,0.99539596,0.9400179,1.1086556,1.0501343,1.1418048,1.0823635,1.209325,1.3994031,0.44881424,,0.71271,,243.61594,412.0737,,0.27097163,-0.40171397,1.0161495
7156,water,11200,374617.732965,2381056.96998,4.1872,3.137255,0.61443555,0.40171397,34.985077,0.99539596,0.9400179,1.1086556,1.0501343,1.1418048,1.0823635,1.209325,1.3994031,0.44881424,,0.71271,,243.61594,412.0737,,0.27097163,-0.40171397,1.0161495
7157,water,11202,374619.796719,2381068.50584,3.803653,2.9654322,0.5836502,0.3772389,32.788467,1.0348943,0.96106195,1.1827364,1.1035398,1.1588614,1.080531,1.1295624,1.2792,0.4201742,55.08637,0.6769999,2460.6123,241.29578,418.7068,55.08637,0.25623187,-0.3772389,0.9608891
7158,water,11203,374619.955469,2381070.62251,3.803653,2.9654322,0.5836502,0.3772389,32.788467,1.0348943,0.96106195,1.1827364,1.1035398,1.1588614,1.080531,1.1295624,1.2792,0.4201742,55.08637,0.6769999,2460.6123,241.29578,418.7068,55.08637,0.25623187,-0.3772389,0.9608891
7159,water,11204,374620.061303,2381072.73918,3.803653,2.9654322,0.5836502,0.3772389,32.788467,1.0348943,0.96106195,1.1827364,1.1035398,1.1588614,1.080531,1.1295624,1.2792,0.4201742,55.08637,0.6769999,2460.6123,241.29578,418.7068,55.08637,0.25623187,-0.3772389,0.9608891
7160,water,11205,374619.955469,2381074.48543,4.1241937,2.8240964,0.60969466,0.38665944,34.365368,1.0750916,1.0035367,1.0375458,0.9672856,1.2106227,1.1343943,1.1968611,1.3801464,0.3893314,,0.7072102,,248.87854,405.9871,,0.24,-0.38665944,0.9963541
7161,water,11206,374642.07468,2381082.42295,4.265501,3.042735,0.6201691,0.41695273,35.690716,1.1786371,1.143116,1.2200737,1.1838768,1.3001841,1.2626811,1.2244849,1.4230821,0.47611687,,0.71936136,2616.5056,246.4422,441.8345,,0.2847302,-0.41695273,1.0371218
7162,water,11207,374642.07468,2381080.46503,4.265501,3.042735,0.6201691,0.41695273,35.690716,1.1786371,1.143116,1.2200737,1.1838768,1.3001841,1.2626811,1.2244849,1.4230821,0.47611687,,0.71936136,2616.5056,246.4422,441.8345,,0.2847302,-0.41695273,1.0371218
7163,water,11208,374645.514271,2381080.67669,4.3898025,2.865273,0.6289289,0.39994755,36.00309,1.0537634,1.0034965,1.0869175,1.0358392,1.1747311,1.1215035,1.2478204,1.460118,0.42513067,,0.72952193,,246.48991,398.03406,,0.2588055,-0.39994755,1.0288764
7164,water,11211,374647.948442,2381078.40127,4.3898025,2.865273,0.6289289,0.39994755,36.00309,1.0537634,1.0034965,1.0869175,1.0358392,1.1747311,1.1215035,1.2478204,1.460118,0.42513067,,0.72952193,,246.48991,398.03406,,0.2588055,-0.39994755,1.0288764
7165,water,11212,374646.096355,2381078.40127,4.3898025,2.865273,0.6289289,0.39994755,36.00309,1.0537634,1.0034965,1.0869175,1.0358392,1.1747311,1.1215035,1.2478204,1.460118,0.42513067,,0.72952193,,246.48991,398.03406,,0.2588055,-0.39994755,1.0288764
7166,water,11213,374644.085518,2381078.61294,4.3898025,2.865273,0.6289289,0.39994755,36.00309,1.0537634,1.0034965,1.0869175,1.0358392,1.1747311,1.1215035,1.2478204,1.460118,0.42513067,,0.72952193,,246.48991,398.03406,,0.2588055,-0.39994755,1.0288764
7167,water,11215,374639.746342,2381078.50711,4.265501,3.042735,0.6201691,0.41695273,35.690716,1.1786371,1.143116,1.2200737,1.1838768,1.3001841,1.2626811,1.2244849,1.4230821,0.47611687,,0.71936136,2616.5056,246.4422,441.8345,,0.2847302,-0.41695273,1.0371218
7168,water,11217,374637.841339,2381080.41211,4.265501,3.042735,0.6201691,0.41695273,35.690716,1.1786371,1.143116,1.2200737,1.1838768,1.3001841,1.2626811,1.2244849,1.4230821,0.47611687,,0.71936136,2616.5056,246.4422,441.8345,,0.2847302,-0.41695273,1.0371218
7169,water,11218,374637.841339,2381082.47586,4.265501,3.042735,0.6201691,0.41695273,35.690716,1.1786371,1.143116,1.2200737,1.1838768,1.3001841,1.2626811,1.2244849,1.4230821,0.47611687,,0.71936136,2616.5056,246.4422,441.8345,,0.2847302,-0.41695273,1.0371218
7170,water,11219,374648.001359,2381098.45673,3.593893,2.6181192,0.5646394,0.3455273,30.972929,0.99405354,0.75720525,1.0644202,0.819214,1.173439,0.91528386,1.0816145,1.2102125,0.40762907,41.144054,0.6549469,2304.698,231.20882,368.89572,41.144054,0.2496749,-0.3455273,0.9101667
7171,water,11221,374648.107192,2381102.37257,3.593893,2.6181192,0.5646394,0.3455273,30.972929,0.99405354,0.75720525,1.0644202,0.819214,1.173439,0.91528386,1.0816145,1.2102125,0.40762907,41.144054,0.6549469,2304.698,231.20882,368.89572,41.144054,0.2496749,-0.3455273,0.9101667
7172,water,11222,374646.202189,2381102.42549,3.593893,2.6181192,0.5646394,0.3455273,30.972929,0.99405354,0.75720525,1.0644202,0.819214,1.173439,0.91528386,1.0816145,1.2102125,0.40762907,41.144054,0.6549469,2304.698,231.20882,368.89572,41.144054,0.2496749,-0.3455273,0.9101667
7173,water,11223,374645.831771,2381100.41465,3.593893,2.6181192,0.5646394,0.3455273,30.972929,0.99405354,0.75720525,1.0644202,0.819214,1.173439,0.91528386,1.0816145,1.2102125,0.40762907,41.144054,0.6549469,2304.698,231.20882,368.89572,41.144054,0.2496749,-0.3455273,0.9101667
7174,water,11224,374649.588862,2381104.64799,3.3783784,2.5448277,0.54320985,0.3196481,29.333334,0.879692,0.6836207,0.94321465,0.74051726,0.9846006,0.7775862,1.0287317,1.1366435,0.39969683,,0.63008887,,236.04025,356.68604,,0.245497,-0.3196481,0.862858
7175,water,11225,374647.525108,2381106.76466,3.3783784,2.5448277,0.54320985,0.3196481,29.333334,0.879692,0.6836207,0.94321465,0.74051726,0.9846006,0.7775862,1.0287317,1.1366435,0.39969683,,0.63008887,,236.04025,356.68604,,0.245497,-0.3196481,0.862858
7176,water,11226,374647.683858,2381108.72258,3.3783784,2.5448277,0.54320985,0.3196481,29.333334,0.879692,0.6836207,0.94321465,0.74051726,0.9846006,0.7775862,1.0287317,1.1366435,0.39969683,,0.63008887,,236.04025,356.68604,,0.245497,-0.3196481,0.862858
7177,water,11227,374649.747612,2381111.15675,3.3783784,2.5448277,0.54320985,0.3196481,29.333334,0.879692,0.6836207,0.94321465,0.74051726,0.9846006,0.7775862,1.0287317,1.1366435,0.39969683,,0.63008887,,236.04025,356.68604,,0.245497,-0.3196481,0.862858
7178,water,11228,374652.181784,2381110.73342,3.557402,2.6043084,0.5611535,0.34188035,30.822603,0.87867296,0.7160173,0.94976306,0.7809524,1.0170616,0.8424242,1.0729314,1.1979544,0.4006532,,0.6509035,2270.634,238.15771,350.0094,,0.24600205,-0.34188035,0.9030338
7179,water,11229,374653.980954,2381110.57467,3.557402,2.6043084,0.5611535,0.34188035,30.822603,0.87867296,0.7160173,0.94976306,0.7809524,1.0170616,0.8424242,1.0729314,1.1979544,0.4006532,,0.6509035,2270.634,238.15771,350.0094,,0.24600205,-0.34188035,0.9030338
7180,water,11230,374651.123448,2381116.92468,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7181,water,11231,374653.451786,2381116.6601,3.4688923,2.6563218,0.5524618,0.32329956,29.980917,0.8589627,0.7476476,0.84349406,0.73310524,0.9699727,0.85201025,1.0514139,1.1678907,0.3852259,,0.64082086,,252.21786,353.19742,,0.23781094,-0.32329956,0.8757614
7182,water,11232,374654.563039,2381118.40635,3.4688923,2.6563218,0.5524618,0.32329956,29.980917,0.8589627,0.7476476,0.84349406,0.73310524,0.9699727,0.85201025,1.0514139,1.1678907,0.3852259,,0.64082086,,252.21786,353.19742,,0.23781094,-0.32329956,0.8757614
7183,water,11233,374651.176365,2381118.40635,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7184,water,11234,374649.800529,2381120.25844,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7185,water,11238,374656.256375,2381118.5651,3.4688923,2.6563218,0.5524618,0.32329956,29.980917,0.8589627,0.7476476,0.84349406,0.73310524,0.9699727,0.85201025,1.0514139,1.1678907,0.3852259,,0.64082086,,252.21786,353.19742,,0.23781094,-0.32329956,0.8757614
7186,water,11239,374657.896795,2381118.35344,3.4688923,2.6563218,0.5524618,0.32329956,29.980917,0.8589627,0.7476476,0.84349406,0.73310524,0.9699727,0.85201025,1.0514139,1.1678907,0.3852259,,0.64082086,,252.21786,353.19742,,0.23781094,-0.32329956,0.8757614
7187,water,11240,374657.949712,2381116.3426,3.4688923,2.6563218,0.5524618,0.32329956,29.980917,0.8589627,0.7476476,0.84349406,0.73310524,0.9699727,0.85201025,1.0514139,1.1678907,0.3852259,,0.64082086,,252.21786,353.19742,,0.23781094,-0.32329956,0.8757614
7188,water,11242,374647.472191,2381120.73469,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7189,water,11244,374645.567187,2381118.35344,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7190,water,11246,374647.789692,2381116.13093,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7191,water,11247,374649.694696,2381114.49051,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7192,water,11248,374647.789692,2381114.33176,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7193,water,11249,374645.831771,2381114.33176,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7194,water,11250,374643.979684,2381114.38468,3.3019726,2.48627,0.535097,0.29600954,28.491089,0.8278689,0.69796956,0.83151186,0.7013536,0.8770492,0.74365485,1.0090194,1.1098553,0.4320791,,0.6206775,,246.74341,373.47638,,0.26239738,-0.29600954,0.83110654
7195,water,11251,374697.973533,2381138.57536,4.5750394,3.1648872,0.6412581,0.42836004,38.09419,1.199091,1.0871441,1.2518182,1.1371872,1.3790909,1.2579811,1.2810787,1.5141081,0.42866874,,0.74382573,,255.69951,434.00983,,0.2606368,-0.42836004,1.0696182
7196,water,11252,374699.891766,2381138.67458,4.5750394,3.1648872,0.6412581,0.42836004,38.09419,1.199091,1.0871441,1.2518182,1.1371872,1.3790909,1.2579811,1.2810787,1.5141081,0.42866874,,0.74382573,,255.69951,434.00983,,0.2606368,-0.42836004,1.0696182
7197,water,11253,374702.173802,2381138.57536,4.5741324,3.2174418,0.64119977,0.42541164,38.117695,1.1212938,1.0196749,1.2165319,1.1103507,1.347709,1.2352438,1.2809207,1.5138471,0.4675215,42.745544,0.7437581,2842.3945,253.72667,446.43387,42.745544,0.28042924,-0.42541164,1.0666114
7198,water,11254,374702.074583,2381140.62588,4.5750394,3.1648872,0.6412581,0.42836004,38.09419,1.199091,1.0871441,1.2518182,1.1371872,1.3790909,1.2579811,1.2810787,1.5141081,0.42866874,,0.74382573,,255.69951,434.00983,,0.2606368,-0.42836004,1.0696182
7199,water,11255,374704.356619,2381140.39437,4.5741324,3.2174418,0.64119977,0.42541164,38.117695,1.1212938,1.0196749,1.2165319,1.1103507,1.347709,1.2352438,1.2809207,1.5138471,0.4675215,42.745544,0.7437581,2842.3945,253.72667,446.43387,42.745544,0.28042924,-0.42541164,1.0666114
7200,water,11258,374705.745684,2381143.99933,4.0604653,2.942222,0.6047794,0.36584094,34.55191,0.79111844,0.79111844,0.9136513,0.9136513,0.93832237,0.93832237,1.1840211,1.3604802,0.5055219,,0.7015097,,261.9206,421.5702,,0.2992343,-0.36584094,0.97062033
7201,water,11259,374704.158181,2381144.0324,4.0604653,2.942222,0.6047794,0.36584094,34.55191,0.79111844,0.79111844,0.9136513,0.9136513,0.93832237,0.93832237,1.1840211,1.3604802,0.5055219,,0.7015097,,261.9206,421.5702,,0.2992343,-0.36584094,0.97062033
7202,water,11260,374702.173802,2381144.09855,4.0604653,2.942222,0.6047794,0.36584094,34.55191,0.79111844,0.79111844,0.9136513,0.9136513,0.93832237,0.93832237,1.1840211,1.3604802,0.5055219,,0.7015097,,261.9206,421.5702,,0.2992343,-0.36584094,0.97062033
7203,water,11262,374697.841242,2381144.3962,4.3468394,2.8105726,0.62594724,0.37573737,35.952484,0.81505203,0.8627773,0.826261,0.874281,0.89751804,0.94741166,1.239853,1.4473925,0.45743185,,0.7260636,,257.17825,417.28842,,0.27534494,-0.37573737,1.0016847
7204,water,11263,374695.889936,2381144.26391,4.3468394,2.8105726,0.62594724,0.37573737,35.952484,0.81505203,0.8627773,0.826261,0.874281,0.89751804,0.94741166,1.239853,1.4473925,0.45743185,,0.7260636,,257.17825,417.28842,,0.27534494,-0.37573737,1.0016847
7205,water,11264,374695.989154,2381142.21339,4.5750394,3.1648872,0.6412581,0.42836004,38.09419,1.199091,1.0871441,1.2518182,1.1371872,1.3790909,1.2579811,1.2810787,1.5141081,0.42866874,,0.74382573,,255.69951,434.00983,,0.2606368,-0.42836004,1.0696182
7206,water,11265,374695.989154,2381140.49359,4.5750394,3.1648872,0.6412581,0.42836004,38.09419,1.199091,1.0871441,1.2518182,1.1371872,1.3790909,1.2579811,1.2810787,1.5141081,0.42866874,,0.74382573,,255.69951,434.00983,,0.2606368,-0.42836004,1.0696182
7207,water,11266,374773.823112,2381126.45742,4.8694944,3.7002585,0.65925515,0.45467836,39.54432,1.1210839,1.2386059,1.1642675,1.2841823,1.3217613,1.4504021,1.3304317,1.59718,0.5621953,,0.76470196,,259.21823,489.67578,,0.326293,-0.45467836,1.1139336
7208,water,11267,374777.712495,2381126.45742,4.8694944,3.7002585,0.65925515,0.45467836,39.54432,1.1210839,1.2386059,1.1642675,1.2841823,1.3217613,1.4504021,1.3304317,1.59718,0.5621953,,0.76470196,,259.21823,489.67578,,0.326293,-0.45467836,1.1139336
7209,water,11269,374776.204367,2381130.22774,4.8694944,3.7002585,0.65925515,0.45467836,39.54432,1.1210839,1.2386059,1.1642675,1.2841823,1.3217613,1.4504021,1.3304317,1.59718,0.5621953,,0.76470196,,259.21823,489.67578,,0.326293,-0.45467836,1.1139336
7210,water,11270,374773.426236,2381130.0293,4.8694944,3.7002585,0.65925515,0.45467836,39.54432,1.1210839,1.2386059,1.1642675,1.2841823,1.3217613,1.4504021,1.3304317,1.59718,0.5621953,,0.76470196,,259.21823,489.67578,,0.326293,-0.45467836,1.1139336
7211,water,11271,374772.275297,2381130.18805,4.8694944,3.7002585,0.65925515,0.45467836,39.54432,1.1210839,1.2386059,1.1642675,1.2841823,1.3217613,1.4504021,1.3304317,1.59718,0.5621953,,0.76470196,,259.21823,489.67578,,0.326293,-0.45467836,1.1139336
7212,water,11272,374772.037171,2381127.96555,4.920509,3.7933247,0.6621912,0.46717232,40.409943,1.3286468,1.3576512,1.4217926,1.4519573,1.5351493,1.566726,1.3385878,1.6112499,0.52633977,,0.7681088,,253.45363,521.6147,,0.3093093,-0.46717232,1.1293635
7213,water,11273,374796.008469,2381126.21929,4.5710015,3.4450867,0.6409981,0.45480496,39.132397,1.1839926,1.0715532,1.298988,1.1806283,1.3854645,1.2626528,1.2803885,1.5129459,0.47833672,,0.7435259,,242.72862,445.6592,,0.28583643,-0.45480496,1.095803
7214,water,11274,374798.191286,2381126.25898,4.5710015,3.4450867,0.6409981,0.45480496,39.132397,1.1839926,1.0715532,1.298988,1.1806283,1.3854645,1.2626528,1.2803885,1.5129459,0.47833672,,0.7435259,,242.72862,445.6592,,0.28583643,-0.45480496,1.095803
7215,water,11275,374797.715035,2381124.23491,4.5710015,3.4450867,0.6409981,0.45480496,39.132397,1.1839926,1.0715532,1.298988,1.1806283,1.3854645,1.2626528,1.2803885,1.5129459,0.47833672,,0.7435259,,242.72862,445.6592,,0.28583643,-0.45480496,1.095803
7216,water,11276,374795.690968,2381124.47304,4.5710015,3.4450867,0.6409981,0.45480496,39.132397,1.1839926,1.0715532,1.298988,1.1806283,1.3854645,1.2626528,1.2803885,1.5129459,0.47833672,,0.7435259,,242.72862,445.6592,,0.28583643,-0.45480496,1.095803
7217,water,11277,374793.587527,2381122.32991,5.191489,3.6421053,0.67697597,0.50153846,43.20995,1.3363886,1.2477955,1.4885427,1.3941799,1.6122823,1.5132275,1.3800489,1.6844991,0.52572256,66.344154,0.7852613,3377.152,252.26512,486.48395,66.344154,0.3090129,-0.50153846,1.1785144
7218,water,11278,374793.746277,2381128.4418,4.5710015,3.4450867,0.6409981,0.45480496,39.132397,1.1839926,1.0715532,1.298988,1.1806283,1.3854645,1.2626528,1.2803885,1.5129459,0.47833672,,0.7435259,,242.72862,445.6592,,0.28583643,-0.45480496,1.095803
7219,water,11279,374791.285647,2381128.24336,4.5389314,3.5157006,0.63891953,0.4502439,38.483963,1.1940966,1.176575,1.2271914,1.2094055,1.3864043,1.3673469,1.274747,1.5036929,0.4795281,,0.74111396,2895.46,237.74568,457.06528,,0.28642938,-0.4502439,1.0891634
7220,water,11280,374789.777519,2381130.14836,4.5389314,3.5157006,0.63891953,0.4502439,38.483963,1.1940966,1.176575,1.2271914,1.2094055,1.3864043,1.3673469,1.274747,1.5036929,0.4795281,,0.74111396,2895.46,237.74568,457.06528,,0.28642938,-0.4502439,1.0891634
7221,water,11281,374787.713765,2381130.46586,4.5389314,3.5157006,0.63891953,0.4502439,38.483963,1.1940966,1.176575,1.2271914,1.2094055,1.3864043,1.3673469,1.274747,1.5036929,0.4795281,,0.74111396,2895.46,237.74568,457.06528,,0.28642938,-0.4502439,1.0891634
7222,water,11282,374790.214083,2381126.29867,4.5389314,3.5157006,0.63891953,0.4502439,38.483963,1.1940966,1.176575,1.2271914,1.2094055,1.3864043,1.3673469,1.274747,1.5036929,0.4795281,,0.74111396,2895.46,237.74568,457.06528,,0.28642938,-0.4502439,1.0891634
7223,water,11283,374795.810031,2381142.4912,4.077612,3.2406976,0.60611403,0.40246406,35.35261,1.1649675,1.0068729,1.2344763,1.0713059,1.36886,1.1958762,1.1875144,1.3657906,0.4534151,,0.70305926,2644.6807,247.12032,428.2603,,0.27331004,-0.40246406,1.0085781
7224,water,11284,374797.595972,2381142.64995,4.077612,3.2406976,0.60611403,0.40246406,35.35261,1.1649675,1.0068729,1.2344763,1.0713059,1.36886,1.1958762,1.1875144,1.3657906,0.4534151,,0.70305926,2644.6807,247.12032,428.2603,,0.27331004,-0.40246406,1.0085781
7225,water,11286,374799.818477,2381144.67402,4.108896,3.1636581,0.608526,0.39494923,35.120964,1.1865672,1.0172117,1.2537314,1.0791738,1.4598881,1.2693632,1.1938136,1.3754431,0.5006758,,0.7058562,,238.68459,451.96063,,0.2968661,-0.39494923,1.0034752
7226,water,11287,374797.595972,2381146.6584,4.108896,3.1636581,0.608526,0.39494923,35.120964,1.1865672,1.0172117,1.2537314,1.0791738,1.4598881,1.2693632,1.1938136,1.3754431,0.5006758,,0.7058562,,238.68459,451.96063,,0.2968661,-0.39494923,1.0034752
7227,water,11288,374793.785965,2381146.77746,4.108896,3.1636581,0.608526,0.39494923,35.120964,1.1865672,1.0172117,1.2537314,1.0791738,1.4598881,1.2693632,1.1938136,1.3754431,0.5006758,,0.7058562,,238.68459,451.96063,,0.2968661,-0.39494923,1.0034752
7228,water,11290,374791.444397,2381142.33245,4.148837,3.2412546,0.6115628,0.40068045,35.243214,1.175884,1.0960698,1.2819583,1.1982533,1.3925657,1.3048035,1.2017752,1.3877001,0.4379878,,0.70937866,,247.94806,461.1346,,0.26543704,-0.40068045,1.0122433
7229,water,11291,374791.007834,2381140.2687,4.148837,3.2412546,0.6115628,0.40068045,35.243214,1.175884,1.0960698,1.2819583,1.1982533,1.3925657,1.3048035,1.2017752,1.3877001,0.4379878,,0.70937866,,247.94806,461.1346,,0.26543704,-0.40068045,1.0122433
7230,water,11292,374789.142518,2381140.50682,4.148837,3.2412546,0.6115628,0.40068045,35.243214,1.175884,1.0960698,1.2819583,1.1982533,1.3925657,1.3048035,1.2017752,1.3877001,0.4379878,,0.70937866,,247.94806,461.1346,,0.26543704,-0.40068045,1.0122433
7231,water,11293,374789.698144,2381142.84839,4.148837,3.2412546,0.6115628,0.40068045,35.243214,1.175884,1.0960698,1.2819583,1.1982533,1.3925657,1.3048035,1.2017752,1.3877001,0.4379878,,0.70937866,,247.94806,461.1346,,0.26543704,-0.40068045,1.0122433
