,CLASS_NAME,num,x,y,Entropy,Alpha,Anisotropy,HA,H(1-A),(1-H)A,(1-H)(1-A)
222,baigurang,4129,374028.9867,2380595.388,0.6876082,18.256441,0.63306123,12.553278,-11.86567,5.7031627,-5.390771
223,baigurang,4130,374092.4769,2380649.012,0.67992306,17.738607,0.6401408,12.060888,-11.380965,5.677719,-5.357642
224,baigurang,4131,374127.5343,2380655.098,0.62633246,15.989622,0.6866195,10.014819,-9.388487,5.9748025,-5.6011353
225,baigurang,4133,374075.8082,2380666.343,0.8005876,24.878225,0.51327485,19.917198,-19.116611,4.9610267,-4.7616143
226,baigurang,4134,374093.403,2380693.33,0.71605957,19.511591,0.6058301,13.971461,-13.255402,5.5401297,-5.2561893
227,baigurang,4137,374105.7061,2380728.652,0.6967306,21.400503,0.62450963,14.910386,-14.213655,6.4901175,-6.186848
228,baigurang,4138,374097.3717,2380755.507,0.60930145,14.680044,0.70043045,8.944572,-8.335271,5.735472,-5.3447733
229,baigurang,4139,374072.7655,2380772.309,0.5448124,13.148404,0.74911004,7.1634135,-6.618601,5.9849906,-5.5298033
230,baigurang,4140,374104.7801,2380786.861,0.629431,16.786604,0.6840599,10.5660095,-9.936578,6.220595,-5.8500257
231,baigurang,4141,374071.4425,2380799.561,0.45556763,10.182621,0.80838215,4.6388726,-4.183305,5.543749,-4.999316
232,baigurang,4142,374073.2946,2380829.723,0.51831406,10.832793,0.76761657,5.614789,-5.096475,5.218004,-4.736318
233,baigurang,4143,374107.0291,2380828.4,0.6261517,16.754528,0.68676835,10.490876,-9.864724,6.2636523,-5.889804
234,baigurang,4146,374140.7635,2380768.472,0.724054,20.310614,0.597869,14.70598,-13.981927,5.604633,-5.328687
235,baigurang,4148,374162.9885,2380756.169,0.66458195,21.04205,0.65394664,13.984166,-13.319584,7.0578833,-6.722465
236,baigurang,4149,374170.2646,2380725.213,0.78834283,24.03931,0.52797884,18.951218,-18.162876,5.0880923,-4.8764353
237,baigurang,4150,374179.7896,2380700.474,0.7790274,21.873898,0.53883266,17.040365,-16.261337,4.833532,-4.6125593
238,baigurang,4151,374159.6812,2380811.996,0.62255216,14.40918,0.68972236,8.970466,-8.347914,5.438714,-5.061266
239,baigurang,4152,374134.8104,2380824.961,0.61032075,17.735783,0.69961584,10.824516,-10.214195,6.9112663,-6.5215874
240,baigurang,4153,374099.4884,2380852.213,0.6790553,21.063032,0.64093316,14.302963,-13.623908,6.760069,-6.4391246
241,baigurang,4154,374074.353,2380855.52,0.6717934,19.537104,0.6475099,13.124897,-12.453104,6.412206,-6.0839996
242,baigurang,4155,374057.9488,2380878.539,0.81618536,24.21672,0.49376065,19.765333,-18.949148,4.451388,-4.2675734
243,baigurang,4156,374030.5643,2380884.889,0.74875927,20.803722,0.5723196,15.57698,-14.82822,5.2267423,-4.9755015
244,baigurang,4157,374010.1914,2380903.41,0.66990215,17.7907,0.6492069,11.918029,-11.248127,5.872672,-5.5425744
245,baigurang,4158,374027.9185,2380932.646,0.6913406,21.313118,0.6295821,14.734624,-14.043283,6.5784936,-6.2698345
246,baigurang,4159,373992.1997,2380926.561,0.7015153,21.004478,0.6199581,14.734963,-14.033448,6.269515,-5.97103
247,baigurang,4160,374021.8331,2380970.085,0.6456657,17.081682,0.6704037,11.029057,-10.38339,6.0526257,-5.6982913
248,baigurang,4161,374058.7425,2380970.085,0.71476877,19.719002,0.6071022,14.094526,-13.379758,5.624475,-5.339244
249,baigurang,4162,374104.7801,2380967.439,0.7591095,23.030405,0.56115735,17.4826,-16.72349,5.547806,-5.3069153
250,baigurang,4163,374102.2666,2380942.568,0.75031054,21.178265,0.5706647,15.890275,-15.139965,5.2879896,-5.0383
251,baigurang,4164,374127.0051,2380934.631,0.8095863,25.61627,0.5021293,20.73858,-19.928995,4.877689,-4.6872754
252,baigurang,4165,374126.476,2380911.48,0.6857528,19.273922,0.6347807,13.217146,-12.531393,6.056776,-5.7425284
253,baigurang,4166,374057.2256,2380915.863,0.62867576,17.17356,0.6846852,10.7966,-10.167925,6.376959,-6.005635
254,baigurang,4167,374155.0158,2380931.315,0.8261885,26.588486,0.48073867,21.967102,-21.140913,4.6213846,-4.447573
255,baigurang,4173,374285.1755,2380931.703,0.5876414,15.48832,0.71739376,9.101579,-8.513937,6.3867416,-5.9743834
256,baigurang,4175,374237.815,2380980.518,0.6708738,18.586432,0.6483358,12.469151,-11.798277,6.117281,-5.788155
257,baigurang,4177,374192.7034,2381003.934,0.67019403,17.49665,0.6489454,11.7261505,-11.055957,5.7704997,-5.440694
258,baigurang,4179,374182.3847,2381019.148,0.6141366,17.04108,0.696553,10.46555,-9.851415,6.5755296,-6.1896663
259,baigurang,4180,374238.6087,2381058.174,0.5628717,13.650967,0.7360192,7.6837425,-7.120871,5.967224,-5.5300956
260,baigurang,4181,374285.837,2381042.034,0.7749445,23.89906,0.5435042,18.520445,-17.7455,5.378615,-5.1535597
261,baigurang,4182,374296.5526,2381020.338,0.77150106,23.187912,0.5474049,17.8895,-17.117998,5.2984133,-5.0699143
262,baigurang,4184,374307.2682,2381055.66,0.79674816,23.566078,0.517941,18.77623,-17.97948,4.789849,-4.586597
263,baigurang,4185,374348.8079,2381021.794,0.71759933,18.719475,0.6043078,13.433083,-12.715484,5.286392,-5.0039916
264,baigurang,4186,374356.7454,2381047.326,0.6663311,17.139265,0.6523938,11.420425,-10.754094,5.7188396,-5.3851705
265,baigurang,4187,374341.2673,2381069.022,0.7957184,24.148209,0.5191837,19.215174,-18.419455,4.9330354,-4.7287536
266,baigurang,4189,374351.9829,2381094.025,0.7369963,21.705204,0.5846694,15.9966545,-15.259659,5.708549,-5.445545
267,baigurang,4190,374374.208,2381076.298,0.66780686,17.150156,0.6510796,11.4529915,-10.785185,5.697164,-5.364971
268,baigurang,4191,374390.2153,2381053.147,0.63192093,14.750661,0.6819924,9.321252,-8.68933,5.4294095,-5.0613303
269,baigurang,4192,374405.5611,2381077.092,0.66559094,22.045092,0.65305156,14.673014,-14.007422,7.3720784,-7.037669
270,baigurang,4193,374404.7674,2381101.169,0.6556387,18.966862,0.6618027,12.435409,-11.77977,6.531453,-6.187092
271,baigurang,4194,374429.2414,2381093.231,0.66016847,20.028025,0.6578408,13.22187,-12.561702,6.8061543,-6.466323
272,baigurang,4195,374375.0017,2381114.795,0.69643545,17.63303,0.62478894,12.280267,-11.583832,5.3527627,-5.049198
273,baigurang,4196,374200.2584,2381047.115,0.6013704,17.423214,0.70671785,10.477805,-9.876434,6.945409,-6.546779
274,baigurang,4197,374216.5568,2380980.016,0.7384411,21.413332,0.58317107,15.812485,-15.074043,5.6008472,-5.339288
275,baigurang,4198,374223.7535,2381024.89,0.63008446,15.376619,0.6835183,9.688569,-9.058484,5.6880507,-5.318135
276,baigurang,4199,374169.5667,2380985.943,0.6267342,17.75853,0.6862885,11.129878,-10.503143,6.6286516,-6.255386
277,baigurang,4200,374137.8166,2380950.383,0.79187137,23.212963,0.523794,18.381681,-17.58981,4.831282,-4.6231537
278,baigurang,4201,374215.9218,2380911.436,0.70971584,21.513628,0.61204743,15.268562,-14.558846,6.245065,-5.954781
279,baigurang,4202,374257.8319,2381037.801,0.6869712,18.539614,0.6336523,12.73618,-12.04921,5.8034334,-5.4904046
280,baigurang,4203,374377.6354,2381135.803,0.6180822,14.537585,0.6933636,8.985423,-8.367341,5.552162,-5.170244
281,baigurang,4204,374394.9921,2381163.532,0.560871,16.71709,0.7374893,9.376131,-8.81526,7.340959,-6.90183
282,baigurang,4205,374434.1241,2381215.778,0.5304252,12.18672,0.7592588,6.4641433,-5.933718,5.7225766,-5.2530017
283,baigurang,4206,374444.8397,2381234.696,0.57357246,14.134727,0.7280705,8.10729,-7.533717,6.0274367,-5.6010094
284,baigurang,4207,374455.5554,2381196.464,0.59447587,18.334044,0.7121116,10.899146,-10.30467,7.434897,-7.029373
285,baigurang,4208,374478.045,2381226.361,0.6551324,21.031487,0.66224337,13.778408,-13.123276,7.253078,-6.9082103
286,baigurang,4209,374458.2012,2381216.572,0.60234785,16.069536,0.70594776,9.679451,-9.077103,6.3900857,-5.9924335
287,baigurang,4210,374513.2347,2381230.066,0.7076505,23.622795,0.614053,16.716682,-16.009031,6.9061127,-6.6137633
288,baigurang,4211,374512.3086,2381200.432,0.6029183,19.317598,0.7054977,11.6469345,-11.044016,7.6706643,-7.2735825
289,baigurang,4212,374500.6669,2381186.277,0.63950956,20.334068,0.67563146,13.003831,-12.364322,7.3302374,-6.9697466
290,baigurang,4213,374483.6013,2381145.531,0.54233456,13.780476,0.7508753,7.473628,-6.9312935,6.3068476,-5.849182
291,baigurang,4214,374526.1993,2381213.926,0.64128065,20.136599,0.67413366,12.913211,-12.271931,7.2233877,-6.8646684
292,baigurang,4219,374614.7026,2381240.517,0.78084475,25.82027,0.5367367,20.161623,-19.380777,5.658648,-5.4394927
293,baigurang,4220,374662.3171,2381249.306,0.55809987,12.241392,0.7395172,6.831919,-6.2738194,5.409473,-4.9675727
294,baigurang,4222,374430.4358,2381318.865,0.60613763,15.715627,0.70294935,9.525833,-8.919695,6.189794,-5.7959313
295,baigurang,4223,374420.58,2381303.586,0.549644,13.012717,0.7456467,7.152362,-6.602718,5.8603554,-5.4099994
296,baigurang,4224,374411.2535,2381296.045,0.5329318,12.347115,0.75750804,6.58017,-6.0472383,5.7669444,-5.299876
297,baigurang,4225,374404.6389,2381282.816,0.54024374,12.727976,0.75235915,6.8762093,-6.3359656,5.8517666,-5.39201
298,baigurang,4227,374438.9025,2381289.232,0.5111193,13.505047,0.7725035,6.90269,-6.391571,6.602357,-6.113476
299,baigurang,4228,374435.9259,2381302.527,0.55249655,12.614153,0.7435887,6.969276,-6.4167795,5.644877,-5.1973734
300,baigurang,4229,374446.5754,2381278.979,0.57452404,15.097379,0.7273566,8.673807,-8.099283,6.4235716,-5.9980955
301,baigurang,4231,374381.0777,2381239.874,0.6063203,14.852408,0.70280427,9.005317,-8.398996,5.847091,-5.4534116
302,baigurang,4232,374346.7876,2381241.25,0.64933276,20.177378,0.6672603,13.101832,-12.452499,7.0755453,-6.7248783
303,baigurang,4233,374322.5517,2381225.798,0.56862944,13.566483,0.73176044,7.7143016,-7.145672,5.852181,-5.4208107
304,baigurang,4234,374315.6725,2381204.42,0.5703141,12.752199,0.73050636,7.272759,-6.702445,5.47944,-5.049754
305,baigurang,4236,374354.1959,2381212.357,0.6428682,17.563738,0.6727869,11.291169,-10.648301,6.272569,-5.915437
306,baigurang,4237,374406.266,2381188.968,0.46053162,13.033625,0.8053043,6.002396,-5.541865,7.0312285,-6.4917603
307,baigurang,4240,374308.4944,2381226.044,0.5879067,14.247791,0.7171899,8.376372,-7.7884655,5.871419,-5.459326
308,baigurang,4241,374270.0768,2381203.396,0.6932533,19.782019,0.6277887,13.713949,-13.020696,6.0680695,-5.7613225
309,baigurang,4242,374326.0098,2381104.335,0.71044403,20.219498,0.61133814,14.364821,-13.654377,5.8546762,-5.56512
310,baigurang,4243,374307.9652,2381093.487,0.71183044,17.747179,0.6099846,12.632982,-11.921152,5.114197,-4.8260274
311,baigurang,4245,374254.4663,2381053.8,0.64280224,15.402226,0.6728429,9.900585,-9.257783,5.501641,-5.144443
312,baigurang,4247,374375.7516,2381032.369,0.6188289,16.509201,0.69275737,10.216371,-9.597542,6.2928305,-5.9116592
313,baigurang,4248,374360.501,2381127.924,0.6345129,15.099321,0.67982996,9.580714,-8.946201,5.518607,-5.15312
314,baigurang,4249,374257.3761,2381176.634,0.7286937,20.996138,0.5931822,15.299754,-14.57106,5.696384,-5.4250774
315,baigurang,4250,374233.4048,2381154.091,0.7002741,21.047613,0.6211433,14.739099,-14.038824,6.3085146,-6.0087886
316,baigurang,4251,374203.5597,2381142.661,0.7400355,22.81872,0.58151174,16.886662,-16.146627,5.932058,-5.6720934
317,baigurang,4252,374204.8298,2381121.389,0.7378505,23.06476,0.58378416,17.018345,-16.280495,6.046416,-5.784266
318,baigurang,4253,374195.9397,2381066.937,0.6353707,17.318495,0.679112,11.003664,-10.368293,6.3148313,-5.950202
319,baigurang,4256,373896.7483,2381390.559,0.596205,17.447361,0.71076506,10.402204,-9.805999,7.0451574,-6.641362
320,baigurang,4257,373909.6071,2381360.079,0.6348169,17.002733,0.6795756,10.793622,-10.158805,6.209111,-5.843928
321,baigurang,4258,373910.7183,2381339.759,0.6888973,21.523306,0.63186264,14.827348,-14.138451,6.695958,-6.3848557
322,baigurang,4259,373952.9459,2381408.974,0.69013023,19.816229,0.63071334,13.675778,-12.985648,6.14045,-5.83058
323,baigurang,4261,373956.9147,2381476.76,0.645363,17.65948,0.6706622,11.396774,-10.751411,6.2627053,-5.908068
324,baigurang,4262,373965.9634,2381504.065,0.58387643,13.90127,0.72027665,8.116624,-7.5327473,5.784646,-5.3685226
325,baigurang,4263,373988.3472,2381501.843,0.65423554,17.02422,0.6630229,11.13785,-10.483614,5.88637,-5.5406055
326,baigurang,4264,374002.7935,2381520.734,0.6168728,16.510828,0.6943437,10.185081,-9.568208,6.3257475,-5.9426203
327,baigurang,4265,374017.3985,2381595.505,0.6477392,22.023445,0.66862905,14.265449,-13.617709,7.757997,-7.405736
328,baigurang,4268,374092.0112,2381551.055,0.5955594,17.038815,0.71126825,10.147627,-9.552067,6.891188,-6.4867473
329,baigurang,4269,374082.0099,2381524.544,0.65643317,16.606815,0.6611104,10.901264,-10.244831,5.705551,-5.3619843
330,baigurang,4271,374114.0775,2381548.833,0.63946664,15.506263,0.67566764,9.915738,-9.276271,5.590525,-5.2299914
331,baigurang,4274,374104.5525,2381484.38,0.7593492,24.894062,0.5608953,18.903286,-18.143938,5.990775,-5.7501245
332,baigurang,4275,374124.0788,2381496.604,0.7506653,21.936867,0.5702854,16.467245,-15.716579,5.469622,-5.2202873
333,baigurang,4276,374143.7638,2381539.784,0.6313817,16.373798,0.68244106,10.338117,-9.706735,6.0356817,-5.6670637
334,baigurang,4277,373993.9564,2381389.791,0.6188239,14.113013,0.6927615,8.73347,-8.114646,5.379544,-4.9983673
335,baigurang,4279,373790.293,2380444.455,0.6342201,17.223167,0.68007475,10.92328,-10.28906,6.299888,-5.9341083
336,baigurang,4280,373821.3816,2380480.505,0.6710297,18.424322,0.64819586,12.363267,-11.692238,6.061055,-5.7320848
337,baigurang,4281,373819.0665,2380530.776,0.6742936,19.142223,0.64525646,12.907478,-12.233185,6.234745,-5.9090385
338,baigurang,4282,373904.064,2380543.344,0.64909357,16.906464,0.667466,10.973877,-10.324783,5.9325867,-5.5816803
339,baigurang,4283,373947.0589,2380462.976,0.7201821,21.920036,0.60174257,15.786418,-15.0662365,6.133618,-5.8538003
340,baigurang,4284,374003.6137,2380537.39,0.7090002,20.4707,0.61274344,14.513729,-13.804729,5.95697,-5.6659703
341,baigurang,4285,373991.3767,2380562.857,0.68948454,17.80041,0.63131565,12.273107,-11.583622,5.5273023,-5.216787
342,baigurang,4287,374005.2674,2380749.388,0.635972,17.766161,0.67860794,11.298781,-10.662809,6.4673796,-6.1033516
343,baigurang,4288,373951.6891,2380788.084,0.66805017,18.716045,0.6508625,12.503258,-11.835207,6.212788,-5.8808384
344,baigurang,4290,374194.4448,2380955.764,0.72209764,21.65253,0.59983045,15.6352415,-14.913143,6.0172896,-5.739387
345,baigurang,4291,374083.0153,2380871.242,0.72184366,21.030859,0.6000844,15.180992,-14.459148,5.849867,-5.5717106
346,baigurang,4295,374060.314,2380773.77,0.5184638,12.35111,0.7675143,6.4036036,-5.88514,5.947507,-5.4659705
347,baigurang,4296,374118.2579,2380771.23,0.6985145,18.385294,0.62281805,12.842395,-12.14388,5.542899,-5.2414136
348,baigurang,4297,374075.3953,2380684.076,0.75982934,23.184803,0.5603702,17.616493,-16.856665,5.5683093,-5.328139
349,baigurang,4298,374113.6542,2380653.754,0.6573025,16.150244,0.6603516,10.615596,-9.958293,5.534648,-5.191951
350,baigurang,4300,374263.9086,2380845.132,0.79967135,23.339022,0.5143931,18.663548,-17.863876,4.6754746,-4.475146
351,baigurang,4301,374279.2544,2380862.065,0.85543305,25.967205,0.44002604,22.213205,-21.357773,3.7539997,-3.6094327
352,baigurang,4302,374236.2596,2380929.666,0.6505978,17.720333,0.6661708,11.52881,-10.878212,6.191523,-5.842121
353,baigurang,4303,374412.8693,2381056.7,0.6956986,21.054472,0.62548536,14.647567,-13.951868,6.4069047,-6.1026034
354,baigurang,4304,374442.1058,2381075.485,0.6115873,17.130243,0.6986016,10.476639,-9.865051,6.6536045,-6.2651916
355,baigurang,4306,374811.2532,2381267.282,0.7497811,22.189405,0.57123023,16.637196,-15.887415,5.5522094,-5.3019905
356,baigurang,4307,374805.1149,2381287.602,0.7276739,20.842897,0.59421664,15.166832,-14.439158,5.6760654,-5.403739
357,baigurang,4309,374887.665,2381255.005,0.7254158,22.582407,0.5964985,16.381636,-15.6562195,6.200772,-5.9261875
358,baigurang,4310,374776.3281,2381187.06,0.61392105,19.628658,0.69672656,12.0504465,-11.436525,7.578212,-7.192133
359,baigurang,4311,374871.155,2381228.124,0.6643541,18.57883,0.65414846,12.342922,-11.678568,6.2359085,-5.900263
360,baigurang,4312,374869.5013,2381155.773,0.6534895,18.756142,0.6636703,12.256941,-11.603452,6.4992003,-6.15269
361,baigurang,4314,374842.1963,2381112.17,0.78642786,24.067883,0.5302328,18.927652,-18.141226,5.140229,-4.926657
362,baigurang,4315,374829.0729,2381063.486,0.63616997,17.079985,0.67844194,10.865773,-10.229604,6.2142115,-5.8503814
363,baigurang,4316,374776.5795,2380990.673,0.54156834,13.868818,0.75141966,7.510913,-6.9693446,6.3579054,-5.8994737
364,baigurang,4317,374750.7561,2380953.631,0.69829226,18.506824,0.62302923,12.923172,-12.22488,5.5836525,-5.2819448
365,baigurang,4318,374735.0927,2380923.786,0.5518209,15.421572,0.744077,8.509945,-7.958124,6.9116263,-6.4634476
366,baigurang,4319,374719.8527,2380903.889,0.66715133,18.883099,0.65166384,12.597884,-11.930733,6.2852144,-5.9523654
367,baigurang,4320,374695.2993,2380905.371,0.728469,22.128168,0.5934103,16.119684,-15.391215,6.0084834,-5.7369523
368,baigurang,4322,374663.7609,2380873.197,0.7330778,20.496374,0.58870757,15.025437,-14.292359,5.470937,-5.204015
369,baigurang,4324,374625.2375,2380858.169,0.66329473,18.409773,0.65508586,12.211105,-11.547811,6.1986675,-5.8619623
370,baigurang,4325,374586.0791,2380845.469,0.7745423,23.283659,0.54396164,18.034178,-17.259636,5.2494807,-5.024023
371,baigurang,4326,374615.0775,2380828.959,0.7454711,21.486877,0.575807,16.017847,-15.272375,5.469031,-5.214502
372,baigurang,4327,374457.0998,2380627.089,0.7131208,21.673046,0.6087211,15.455501,-14.742379,6.2175455,-5.9306664
373,baigurang,4328,374436.9914,2380623.49,0.71586215,19.779531,0.60602486,14.159418,-13.443556,5.6201134,-5.3359756
374,baigurang,4329,374499.2215,2380625.607,0.7401509,20.901283,0.5813913,15.470104,-14.729953,5.431179,-5.17133
375,baigurang,4330,374491.6015,2380672.385,0.67666215,18.231533,0.64311117,12.336588,-11.659926,5.8949447,-5.571607
376,baigurang,4331,374414.1578,2380649.155,0.7078581,21.153965,0.6138518,14.974005,-14.266147,6.17996,-5.887818
377,baigurang,4332,374424.7412,2380666.935,0.6877193,17.938532,0.63295805,12.336675,-11.648955,5.6018577,-5.289577
378,baigurang,4333,374438.4995,2380680.905,0.72185713,21.432137,0.60007095,15.470941,-14.7490835,5.961196,-5.683053
379,baigurang,4334,374344.096,2380651.907,0.8446472,27.90736,0.45553875,23.571875,-22.727226,4.335486,-4.180133
380,baigurang,4336,374327.7976,2380672.227,0.6910293,20.977116,0.62987334,14.495802,-13.804772,6.4813137,-6.1723433
381,baigurang,4337,374341.7677,2380621.638,0.78906345,24.059801,0.52712756,18.98471,-18.195646,5.0750914,-4.864155
382,baigurang,4339,374305.1493,2380598.355,0.6764443,17.009123,0.64330894,11.505724,-10.82928,5.503399,-5.179843
383,baigurang,4340,374313.6159,2380581.21,0.69863933,20.572784,0.6226995,14.372956,-13.674317,6.199828,-5.8984675
384,baigurang,4341,374295.2009,2380585.231,0.53808874,13.524963,0.7538832,7.2776303,-6.7395415,6.247333,-5.785422
385,baigurang,4342,374286.3109,2380569.568,0.542096,15.733983,0.7510448,8.529329,-7.9872336,7.2046533,-6.7467494
386,baigurang,4343,374275.0925,2380554.963,0.55647945,14.955433,0.74069864,8.3223915,-7.7659116,6.633042,-6.1895213
387,baigurang,4344,374286.3109,2380508.82,0.7664194,22.020094,0.5530976,16.876627,-16.110209,5.1434665,-4.909886
388,baigurang,4345,374269.5892,2380491.675,0.63176763,15.496475,0.68212,9.790172,-9.158403,5.7063036,-5.3380713
389,baigurang,4346,374256.2542,2380479.398,0.5925974,13.357822,0.71356976,7.915811,-7.3232136,5.4420114,-5.034609
390,baigurang,4347,374234.6641,2380467.545,0.78235185,23.713316,0.53499085,18.552156,-17.769804,5.1611595,-4.943511
391,baigurang,4348,374283.9825,2380461.618,0.50580704,10.511871,0.7760751,5.3169785,-4.8111715,5.194893,-4.7007
392,baigurang,4349,374295.8359,2380422.671,0.690586,17.57386,0.63028777,12.136261,-11.445675,5.4375987,-5.128185
