,CLASS_NAME,num,x,y,B2,B3,B4,B5,B6,B7,advanced1,advanced5,advanced10,higher3,higher5,higher6,higher7,higher8,simple2,simple4,simple5,simple6,simple7
6010,tonghuashu,9685,371688.4779,2385724.721,0.069600001,0.059300002,0.047400001,0.016799999,0.109700002,0.219500005,52.15374,329.2988,0.8999809,16.861752,0.000450774,2410.5437,0.000398864,1869.0591,5.337742,0.52137405,23.95291,707.097,149696.05
6011,tonghuashu,9687,371708.8774,2385716.228,0.0779,0.064999998,0.052700002,0.025699999,0.205500007,0.334199995,49.786705,249.76816,0.94830567,23.031128,0.000444699,2398.3696,0.000382338,1888.4706,6.1237574,0.44256607,20.01108,3096.5178,124777.086
6012,tonghuashu,9688,371708.9964,2385718.133,0.075999998,0.070699997,0.054499999,0.028899999,0.169300005,0.28670001,50.736843,277.7507,0.9329135,20.751038,0.000441451,2426.7012,0.000376644,1879.1278,5.8840747,0.47360605,19.68975,2531.7744,124587.086
6013,tonghuashu,9690,371706.6549,2385714.6,0.074199997,0.07,0.058699999,0.0297,0.1919,0.32249999,48.7036,211.0004,0.95839596,25.841328,0.000447121,2370.2324,0.000382417,1876.3488,6.2616563,0.4124986,20.060942,3353.0012,120507.41
6014,tonghuashu,9692,371767.1784,2385722.697,0.075999998,0.0614,0.0504,0.0209,0.178399995,0.312299997,50.77424,248.02051,0.95791525,19.12977,0.000430111,2484.4846,0.000387931,2049.0347,6.370454,0.41381565,28.523546,2220.7153,106843.31
6015,tonghuashu,9693,371769.2422,2385722.736,0.071400002,0.0678,0.062799998,0.031300001,0.183599994,0.283100009,50.70637,247.51108,0.95776296,18.855513,0.000430063,2483.5703,0.00038793,2050.3518,6.390758,0.41167456,28.498615,2244.067,107509.13
6016,tonghuashu,9694,371774.9572,2385720.315,0.0788,0.071400002,0.0557,0.032099999,0.199499995,0.387499988,49.544323,216.80101,0.97027594,22.108772,0.00043786,2428.8772,0.000402248,2058.229,6.6241174,0.3737994,29.498615,2759.476,107281.875
6017,tonghuashu,9695,371777.14,2385722.26,0.079700001,0.068599999,0.0539,0.034499999,0.205500007,0.3671,50.42244,248.79034,0.96089953,19.883018,0.000435103,2454.0264,0.000393098,2026.2001,6.3580813,0.40876678,28.484764,2500.8037,112714.77
6018,tonghuashu,9697,371779.0847,2385724.125,0.0779,0.066399999,0.054499999,0.031300001,0.180600002,0.307200015,51.34626,270.88882,0.9502163,18.421686,0.000430437,2484.96,0.000387578,2029.2909,6.074181,0.44411933,27.767313,1916.0872,112049.73
6019,tonghuashu,9698,371795.3169,2385722.458,0.0788,0.0814,0.064000003,0.028100001,0.204799995,0.359800011,50.91828,239.69905,0.96113425,17.906977,0.000432127,2464.4224,0.000390145,2037.2428,6.4157677,0.4092936,32.833794,2190.2751,103967.72
6020,tonghuashu,9699,371796.9441,2385722.498,0.079700001,0.073600002,0.059799999,0.032900002,0.201700002,0.305000007,50.919666,236.18471,0.96101665,17.937984,0.00043128,2474.2673,0.000387936,2041.1295,6.4492393,0.40634117,36.842106,2177.65,102671.164
6021,tonghuashu,9701,371791.0307,2385724.681,0.075099997,0.062799998,0.052700002,0.031300001,0.144400001,0.255299985,51.77147,269.63873,0.94857216,16.777779,0.000430573,2476.395,0.000389239,2025.4893,6.075821,0.45367187,23.288088,1598.0682,108255.02
6022,tonghuashu,9702,371789.1653,2385724.602,0.0678,0.052099999,0.049800001,0.022500001,0.118799999,0.191,51.677284,271.64713,0.9466643,16.843622,0.000431479,2473.321,0.000388556,2016.5087,6.0693154,0.44961974,23.842106,1645.0842,110104.38
6023,tonghuashu,9704,371831.4723,2385720.355,0.076899998,0.068599999,0.059300002,0.034499999,0.1708,0.285299987,49.221607,141.99193,0.9768022,22.920792,0.000426249,2504.439,0.000390546,2163.385,6.9985175,0.32385817,52.58172,1994.7103,69957.28
6024,tonghuashu,9705,371831.3929,2385721.903,0.083400004,0.076399997,0.065800004,0.032900002,0.186700001,0.294,50.1108,176.07831,0.96900165,20.881533,0.000424137,2526.324,0.00038687,2144.1343,6.7903004,0.35837767,52.34903,2177.228,81189.516
6025,tonghuashu,9706,371829.1307,2385722.3,0.080600001,0.075000003,0.0616,0.032099999,0.193399996,0.3116,50.163433,178.09814,0.96994495,20.394365,0.000423258,2535.2395,0.000382858,2138.6118,6.818285,0.35731617,55.67867,2165.5476,81730.3
6026,tonghuashu,9707,371827.3448,2385722.3,0.080600001,0.071400002,0.058699999,0.0337,0.176100001,0.251700014,50.236843,183.67313,0.9700608,20.435715,0.000424505,2528.4607,0.000381119,2097.0198,6.8030286,0.36237225,54.3241,2207.6685,84177.54
6027,tonghuashu,9708,371825.4001,2385722.379,0.080600001,0.068599999,0.064000003,0.036200002,0.176100001,0.255299985,50.383656,188.0068,0.9705513,19.978416,0.000422118,2542.1726,0.00037923,2107.807,6.793849,0.36642277,53.548477,2188.7375,84961.484
6028,tonghuashu,9709,371827.4242,2385724.403,0.0788,0.0678,0.056299999,0.031300001,0.158700004,0.239999995,51.106647,211.44759,0.95996034,18.992424,0.000423265,2547.0266,0.00037869,2083.5645,6.534914,0.40325952,53.753464,2008.7289,88331.16
6029,tonghuashu,9710,371828.7339,2385724.483,0.079700001,0.073600002,0.0581,0.0337,0.146699995,0.237800002,51.03878,206.13803,0.96049637,18.88806,0.000421887,2554.2798,0.000380467,2127.7068,6.56026,0.39820343,55.108032,2003.9785,86377.195
6030,tonghuashu,9711,371835.2823,2385726.626,0.081500001,0.079300001,0.065800004,0.035300002,0.181400001,0.285299987,51.724377,229.58255,0.95045394,17.769842,0.000419368,2562.3374,0.000372597,2066.544,6.3133297,0.43342602,42.174515,1737.1808,87839.984
6031,tonghuashu,9712,371833.2186,2385728.65,0.072400004,0.07,0.0557,0.0458,0.099100001,0.1479,52.696674,242.2774,0.93878263,17.159664,0.00041554,2600.4119,0.000371616,2097.0393,5.9962864,0.46483886,46.135735,1109.8223,85378.26
6032,tonghuashu,9714,371867.4689,2385726.665,0.075099997,0.068599999,0.056899998,0.031300001,0.168500006,0.257499993,50.108032,202.10844,0.9656998,19.384058,0.000418653,2523.5906,0.000370427,2080.2915,6.6942205,0.38038716,23.063711,2380.6067,90929.27
6033,tonghuashu,9716,371868.9374,2385728.65,0.0788,0.07,0.065200001,0.031300001,0.170100003,0.266299993,50.825485,230.03885,0.9556397,17.593985,0.00041855,2531.6052,0.000372863,2081.8892,6.491076,0.41228452,22.182825,2141.8672,97384.64
6034,tonghuashu,9717,371866.5958,2385728.531,0.076899998,0.072099999,0.059300002,0.034499999,0.159500003,0.244299993,51.108032,225.08351,0.9570337,17.992424,0.000413902,2555.3865,0.000368374,2098.7925,6.4835815,0.408642,22.880886,2026.4565,91227.16
6035,tonghuashu,9718,371865.3655,2385728.531,0.080600001,0.073600002,0.0616,0.034499999,0.210800007,0.337900013,51.367035,220.2894,0.95797324,17.931297,0.000409926,2576.645,0.000364037,2116.3245,6.452577,0.40886927,23.908587,1915.2136,85856.61
6036,tonghuashu,9719,371876.9543,2385730.237,0.081500001,0.075000003,0.057500001,0.034499999,0.142900005,0.241400003,51.15374,249.88606,0.95359874,16.494072,0.000426135,2505.2056,0.000375891,2025.5751,6.3529153,0.43680802,23.775623,1891.63,108456.74
6037,tonghuashu,9720,371876.9543,2385724.403,0.075999998,0.073600002,0.058699999,0.024900001,0.158000007,0.253800005,48.19806,156.81538,0.9769181,21.848484,0.00043791,2417.7441,0.000389544,2036.3441,6.936794,0.34849125,24.36288,2341.1433,86388.78
6038,tonghuashu,9721,371874.9699,2385724.363,0.071400002,0.063600004,0.056299999,0.022500001,0.158000007,0.267699987,48.242382,161.77332,0.975828,21.250847,0.000437168,2427.9321,0.000387057,2036.1846,6.9080853,0.3511637,24.567867,2397.1936,88526.555
