,CLASS_NAME,num,x,y,RVI,DVI,GNDVI,MSAVI,MCARI,NDWI,CMRI
7470,wubanhaisang,777,372376.5175,2385803.234,6.5569615,0.2634,0.5397572,0.4494185,0.5455447,-0.5397572,1.2751006
7471,wubanhaisang,778,371196.3483,2385800.561,8.422886,0.2984,0.62048334,0.5123333,0.5697581,-0.62048334,1.4082341
7472,wubanhaisang,781,372381.5175,2385799.734,7,0.3234,0.5691412,0.52679276,0.94713455,-0.5691412,1.3191411
7473,wubanhaisang,783,371187.1658,2385798.426,7.8636365,0.1208,0.46921447,0.23102477,0.19968364,-0.46921447,1.2435734
7474,wubanhaisang,784,372353.0175,2385797.234,5.9814816,0.1883,0.5018266,0.33800057,0.34164152,-0.5018266,1.2153544
7475,wubanhaisang,785,371191.6658,2385796.426,6.4871798,0.1498,0.5501094,0.278522,0.18171816,-0.5501094,1.2829862
7476,wubanhaisang,786,371197.6658,2385795.926,8.228374,0.2089,0.5895722,0.38206297,0.5113688,-0.5895722,1.3728492
7477,wubanhaisang,788,371245.6658,2385795.426,2.139398,0.17410001,0.3250912,0.24762148,0.3641856,-0.3250912,0.6880264
7478,wubanhaisang,790,371182.1658,2385794.926,8.129534,0.2752,0.60840595,0.47932965,0.3656624,-0.60840595,1.3893367
7479,wubanhaisang,791,371234.1658,2385794.926,4.670623,0.12369999,0.43416855,0.22754565,0.23414004,-0.43416855,1.0814736
7480,wubanhaisang,795,372361.0175,2385793.234,5.2633452,0.1198,0.4132824,0.22343045,0.17675678,-0.4132824,1.0939642
7481,wubanhaisang,796,371229.6658,2385792.926,8.937743,0.204,0.593479,0.37690815,0.26087964,-0.593479,1.392226
7482,wubanhaisang,797,372369.4171,2385790.382,11.482866,0.33650002,0.60260874,0.58317757,1.3172374,-0.60260874,1.4423892
7483,wubanhaisang,799,371206.1658,2385791.426,9.549223,0.33,0.62773246,0.5612469,0.92337644,-0.62773246,1.438145
7484,wubanhaisang,802,371189.6658,2385790.426,8.816742,0.3455,0.6103306,0.57257843,0.89442295,-0.6103306,1.4065969
7485,wubanhaisang,803,371252.6658,2385790.426,6.378151,0.32,0.61180717,0.5140957,0.48588803,-0.61180717,1.3407365
7486,wubanhaisang,804,371247.6658,2385789.426,7.817972,0.29590002,0.6076759,0.50370425,0.84787774,-0.6076759,1.3808665
7487,wubanhaisang,805,371201.6658,2385788.926,8.1261425,0.3898,0.6390118,0.60911936,0.6054819,-0.6390118,1.4198612
7488,wubanhaisang,806,372356.5175,2385788.734,5.024876,0.16180001,0.44388852,0.29065588,0.2852006,-0.44388852,1.1119314
7489,wubanhaisang,808,372327.5175,2385788.234,6.516981,0.1462,0.45738396,0.2725434,0.2799511,-0.45738396,1.1913197
7490,wubanhaisang,809,371235.1658,2385787.426,9.266904,0.2323,0.62192464,0.4233419,0.7473282,-0.62192464,1.4271239
7491,wubanhaisang,812,371241.6658,2385785.426,7.913793,0.3609,0.6707786,0.5785083,0.72898936,-0.6707786,1.4464073
7492,wubanhaisang,813,371251.1658,2385784.926,6.7612457,0.1665,0.56507814,0.30735213,0.34387475,-0.56507814,1.3073876
7493,wubanhaisang,814,371190.3483,2385782.854,7.964467,0.2744,0.6141975,0.47694623,0.41310337,-0.6141975,1.3910944
7494,wubanhaisang,816,371248.3829,2385782.87,8.868422,0.3289,0.6475556,0.553969,0.6218877,-0.6475556,1.444889
7495,wubanhaisang,817,372337.5175,2385781.734,5.2027025,0.1555,0.43925235,0.28194398,0.23451762,-0.43925235,1.1168122
7496,wubanhaisang,818,372013.3032,2385780.726,23.624998,0.2172,0.6560788,0.42046976,1.0007839,-0.6560788,1.5748606
7497,wubanhaisang,823,371191.6658,2385777.426,4.4303794,0.1626,0.4700735,0.2870343,0.40354392,-0.4700735,1.101775
7498,wubanhaisang,825,372351.0175,2385775.734,6.749012,0.29090002,0.60668075,0.4860816,0.5566244,-0.60668075,1.3485833
7499,wubanhaisang,826,372378.5229,2385774.633,9.313253,0.207,0.5889003,0.38307688,0.6424475,-0.5889003,1.3949752
7500,wubanhaisang,827,372020.3032,2385775.226,11.38919,0.1922,0.60778326,0.36328888,0.37498373,-0.60778326,1.4463522
7501,wubanhaisang,828,371178.6658,2385773.426,10.827893,0.3312,0.67002296,0.5722364,1.0974581,-0.67002296,1.5009313
7502,wubanhaisang,830,372008.8032,2385773.226,10.844237,0.316,0.6509367,0.55267894,1.3961716,-0.6509367,1.4820783
7503,wubanhaisang,831,372337.1287,2385772.44,7.155503,0.25730002,0.55175096,0.4470193,0.7956971,-0.55175096,1.3065178
7504,wubanhaisang,832,371172.6658,2385772.926,7.960486,0.229,0.6023249,0.41191202,0.47462317,-0.6023249,1.3791227
7505,wubanhaisang,834,371995.8032,2385771.226,3.6747718,0.088,0.31627655,0.16316992,0.0950088,-0.31627655,0.88844824
7506,wubanhaisang,835,372359.954,2385770.083,7.0320287,0.16950001,0.54254484,0.31335303,0.33255544,-0.54254484,1.2935417
7507,wubanhaisang,836,371197.6658,2385770.926,10.94878,0.4079,0.69300395,0.65802,0.8045778,-0.69300395,1.5256228
7508,wubanhaisang,837,371171.1658,2385769.426,8.717704,0.1613,0.54080343,0.30431533,0.38452846,-0.54080343,1.3349936
7509,wubanhaisang,839,372375.5175,2385769.234,7.844559,0.2642,0.5941037,0.4620833,0.8439473,-0.5941037,1.367976
7510,wubanhaisang,840,372383.0175,2385769.234,8.809689,0.22569999,0.58284116,0.41105786,0.45609748,-0.58284116,1.3789611
7511,wubanhaisang,841,371986.3032,2385768.226,8.05949,0.2492,0.5640462,0.44238853,0.4940691,-0.5640462,1.3432832
7512,wubanhaisang,842,371175.6658,2385767.926,13.467812,0.29050002,0.6727079,0.5287204,0.6410377,-0.6727079,1.5344701
7513,wubanhaisang,843,371191.6658,2385767.426,14.930876,0.3023,0.7428725,0.5512804,0.58514374,-0.7428725,1.6173301
7514,wubanhaisang,844,371205.6658,2385766.426,17.275675,0.3011,0.66805845,0.55588776,1.5570267,-0.66805845,1.5586233
7515,wubanhaisang,845,371997.8032,2385766.226,5.5803103,0.0884,0.385209,0.16895258,0.42392394,-0.385209,1.081272
7516,wubanhaisang,846,371195.6658,2385765.926,9.914893,0.2933,0.6261217,0.5163509,0.8934623,-0.6261217,1.4428859
7517,wubanhaisang,847,371181.1658,2385765.426,12.808612,0.24679999,0.63032883,0.4582436,1.4398363,-0.63032883,1.4854916
7518,wubanhaisang,848,372018.8032,2385765.226,10.890577,0.3254,0.6271571,0.565249,0.7472162,-0.6271571,1.4589567
7519,wubanhaisang,849,372008.3032,2385764.726,7.67262,0.112100005,0.4532131,0.21499759,0.39307073,-0.4532131,1.2226022
7520,wubanhaisang,851,372002.3032,2385763.726,9.811244,0.21939999,0.62866664,0.4049145,0.5771094,-0.62866664,1.4436741
7521,wubanhaisang,853,372382.0175,2385762.734,7.1798944,0.2336,0.56381446,0.41382775,0.29867843,-0.56381446,1.3193126
7522,wubanhaisang,854,371201.6658,2385761.926,9.719724,0.252,0.6176217,0.4556235,0.9006118,-0.6176217,1.4310498
7523,wubanhaisang,855,372025.8032,2385761.726,10.171674,0.2137,0.56953645,0.39675158,0.46748164,-0.56953645,1.3905122
7524,wubanhaisang,856,372361.2,2385760.623,8.501887,0.1988,0.5716777,0.3668867,0.6554102,-0.5716777,1.3611932
7525,wubanhaisang,857,371173.1658,2385761.426,13.671053,0.1926,0.6077369,0.36753416,0.5074003,-0.6077369,1.471414
7526,wubanhaisang,859,371187.6658,2385759.426,11.044177,0.25010002,0.63156337,0.45810103,0.58445525,-0.63156337,1.4655081
7527,wubanhaisang,860,371214.1658,2385759.426,13.85283,0.3406,0.6824015,0.60127604,1.6483026,-0.6824015,1.5477471
7528,wubanhaisang,861,371992.8032,2385759.226,10.290456,0.22389999,0.6566466,0.41377845,0.7762371,-0.6566466,1.4795058
7529,wubanhaisang,863,372015.8032,2385759.226,8.589948,0.28689998,0.60464543,0.49861702,0.7695712,-0.60464543,1.3960936
7530,wubanhaisang,866,371977.8032,2385757.226,7.2289157,0.1551,0.48270187,0.2898718,0.4793322,-0.48270187,1.2396564
7531,wubanhaisang,870,371997.8032,2385755.226,8.178914,0.2247,0.5739318,0.40652034,0.6818883,-0.5739318,1.3560411
7532,wubanhaisang,871,371158.1658,2385753.426,20.037498,0.1523,0.6298932,0.29781398,0.56774193,-0.6298932,1.5348248
7533,wubanhaisang,872,372004.3032,2385752.726,6.6399994,0.12689999,0.4221799,0.2396191,0.103055105,-0.4221799,1.1603997
7534,wubanhaisang,873,372017.8032,2385752.726,11.462295,0.3191,0.6413145,0.5604285,0.8634718,-0.6413145,1.4808304
7535,wubanhaisang,874,372305.0175,2385752.234,6.8314915,0.2111,0.5176435,0.37816954,0.6524519,-0.5176435,1.2622643
7536,wubanhaisang,875,371211.6658,2385751.926,10.354077,0.43589997,0.67709416,0.6767121,1.0796394,-0.67709416,1.5009459
7537,wubanhaisang,876,371219.6658,2385751.926,7.956229,0.20660001,0.56490064,0.37722108,0.30521694,-0.56490064,1.3415923
7538,wubanhaisang,880,372038.8032,2385749.226,16.414474,0.2343,0.63125205,0.44429472,0.866722,-0.63125205,1.5164051
7539,wubanhaisang,881,372312.0175,2385748.734,6.492823,0.22960001,0.54160744,0.40281093,0.68789697,-0.54160744,1.2746854
7540,wubanhaisang,884,372020.3032,2385747.226,11.052459,0.3066,0.63323635,0.54123443,1.1488024,-0.63323635,1.4672952
7541,wubanhaisang,885,371221.6658,2385745.926,12.355555,0.2555,0.638185,0.470943,0.8320937,-0.638185,1.4884346
7542,wubanhaisang,888,371226.6658,2385745.426,11.088889,0.227,0.6050177,0.42124665,0.8650777,-0.6050177,1.4395765
7543,wubanhaisang,889,372034.6631,2385744.565,9.886447,0.2426,0.60178035,0.44195795,0.902682,-0.60178035,1.4180657
7544,wubanhaisang,890,372040.3032,2385745.226,12.476191,0.43379998,0.67085916,0.69518256,1.4852935,-0.67085916,1.5224493
7545,wubanhaisang,892,371157.6658,2385743.926,6.9065423,0.18959999,0.49797294,0.34533462,0.37922814,-0.49797294,1.2450178
7546,wubanhaisang,894,372004.3032,2385743.226,11.466666,0.3611,0.65384614,0.6129353,1.172955,-0.65384614,1.4934183
7547,wubanhaisang,895,372020.7954,2385742.763,12.033962,0.2924,0.63120204,0.5259884,0.933935,-0.63120204,1.4777567
7548,wubanhaisang,896,371236.6658,2385742.926,13.891566,0.321,0.68075806,0.5747049,1.203094,-0.68075806,1.546454
7549,wubanhaisang,897,372024.3032,2385742.726,16.562162,0.2879,0.66295797,0.53348804,1.1300519,-0.66295797,1.5490768
7550,wubanhaisang,898,371172.6658,2385742.426,11.723736,0.2756,0.638836,0.49983406,0.8960161,-0.638836,1.4816494
7551,wubanhaisang,899,372304.5175,2385742.234,4.3067093,0.1035,0.37902814,0.19211385,0.13752855,-0.37902814,1.0021467
7552,wubanhaisang,901,371993.3032,2385740.726,8.421365,0.25010002,0.6143345,0.4459503,0.33644244,-0.6143345,1.4020512
7553,wubanhaisang,903,372336.0175,2385739.234,9.502075,0.2049,0.59248954,0.3802293,0.61798406,-0.59248954,1.402051
7554,wubanhaisang,905,372018.8032,2385738.226,10.83045,0.2841,0.6163181,0.50842,0.9261665,-0.6163181,1.4472628
7555,wubanhaisang,909,371229.1658,2385737.426,7.40467,0.1646,0.5248397,0.30648485,0.39620546,-0.5248397,1.2868767
7556,wubanhaisang,910,371237.6658,2385737.426,10.091988,0.3064,0.6614558,0.53519344,0.63794893,-0.6614558,1.4811456
7557,wubanhaisang,911,371997.8032,2385736.726,10.643777,0.2247,0.5597485,0.41618076,0.7166269,-0.5597485,1.387983
7558,wubanhaisang,912,372342.5175,2385736.234,7.5669785,0.21079999,0.59645087,0.38192847,0.30275723,-0.59645087,1.3629963
7559,wubanhaisang,913,372002.3032,2385734.226,11.241993,0.28779998,0.6556604,0.5157454,0.7749507,-0.6556604,1.4922882
7560,wubanhaisang,914,372022.3032,2385733.726,13.85283,0.3406,0.6851044,0.60127604,1.268146,-0.6851044,1.5504501
7561,wubanhaisang,915,372338.0175,2385733.734,7.617073,0.2713,0.5665914,0.46990946,1.040285,-0.5665914,1.334494
7562,wubanhaisang,917,371154.1658,2385732.926,6.700957,0.2383,0.56524163,0.41684252,0.8778962,-0.56524163,1.3055336
7563,wubanhaisang,918,372005.8032,2385732.226,10.305699,0.3592,0.6309963,0.6017514,1.2911242,-0.6309963,1.4540944
7564,wubanhaisang,919,371992.8032,2385731.726,9.892704,0.20719999,0.61471105,0.38520262,0.9625702,-0.61471105,1.4311018
7565,wubanhaisang,923,372010.3032,2385730.726,10.885522,0.2936,0.6382063,0.52226365,1.0627183,-0.6382063,1.4699342
7566,wubanhaisang,926,372030.3032,2385729.226,14.394594,0.2478,0.6576408,0.46361914,0.7721972,-0.6576408,1.5277251
7567,wubanhaisang,930,372581.0175,2385728.234,7.995392,0.1518,0.4905498,0.28619877,0.38253936,-0.4905498,1.2682137
7568,wubanhaisang,932,372333.0175,2385727.734,7.296651,0.2632,0.6176081,0.45625225,0.44234142,-0.6176081,1.376547
7569,wubanhaisang,933,371211.6658,2385727.426,5.6150236,0.19659999,0.4788254,0.347771,0.36908787,-0.4788254,1.1764833
7570,wubanhaisang,934,372019.8032,2385727.226,12.595588,0.15769999,0.5383924,0.30354503,0.7699279,-0.5383924,1.3912859
7571,wubanhaisang,935,372338.5175,2385727.234,6.8879666,0.28379998,0.58699805,0.47897866,0.74946785,-0.58699805,1.3334472
7572,wubanhaisang,936,371150.1658,2385724.926,5.378453,0.1585,0.4363704,0.28775027,0.20598175,-0.4363704,1.1228148
7573,wubanhaisang,937,372595.0175,2385724.734,7.9942026,0.24129999,0.56927454,0.43045136,0.5754804,-0.56927454,1.346909
7574,wubanhaisang,938,372300.5175,2385723.234,5.55794,0.2124,0.5412079,0.37005147,0.35598218,-0.5412079,1.2362342
7575,wubanhaisang,939,372333.5175,2385722.234,7.9314637,0.2225,0.551493,0.40186614,0.5148318,-0.551493,1.3275656
7576,wubanhaisang,940,372002.3032,2385721.226,9.1015625,0.1037,0.4427244,0.2009615,0.25825405,-0.4427244,1.2447352
7577,wubanhaisang,941,371155.6658,2385720.926,8.413919,0.2024,0.60573226,0.37240168,0.75464815,-0.60573226,1.393281
7578,wubanhaisang,942,371188.1658,2385720.926,10.144262,0.2789,0.66254705,0.4974251,0.37181503,-0.66254705,1.4830825
7579,wubanhaisang,944,372622.0175,2385719.734,2.658031,0.063999996,0.16989736,0.11770129,0.13155244,-0.16989736,0.6231551
7580,wubanhaisang,946,372021.3032,2385719.226,10.158054,0.3013,0.6450898,0.52876645,0.7876649,-0.6450898,1.465847
7581,wubanhaisang,947,371211.6658,2385718.926,4.245856,0.11749999,0.3784753,0.21515274,0.23489168,-0.3784753,0.997222
7582,wubanhaisang,950,371998.8032,2385717.226,8.473029,0.1801,0.49323586,0.33582836,0.8231303,-0.49323586,1.2821101
7583,wubanhaisang,951,372010.8032,2385717.226,8.970732,0.3268,0.6270737,0.55240047,0.91956234,-0.6270737,1.4264866
7584,wubanhaisang,952,372327.0175,2385716.734,8.797927,0.1505,0.46885815,0.28557083,0.21475491,-0.46885815,1.2647333
7585,wubanhaisang,953,371150.1658,2385716.426,9.544262,0.2606,0.61857104,0.46762013,0.71652496,-0.61857104,1.4288945
7586,wubanhaisang,954,371165.6658,2385716.426,8.937743,0.204,0.593479,0.37690815,0.65628004,-0.593479,1.392226
7587,wubanhaisang,955,372602.5175,2385715.234,7.636364,0.13870001,0.45820007,0.26252046,0.38963372,-0.45820007,1.2266212
7588,wubanhaisang,957,371159.1658,2385712.926,10.115265,0.2926,0.6304293,0.5165928,0.78082484,-0.6304293,1.4504967
7589,wubanhaisang,958,371990.8032,2385712.726,9.778802,0.1905,0.5672083,0.3569131,0.5844368,-0.5672083,1.381659
7590,wubanhaisang,960,372019.3032,2385711.726,8.014651,0.1915,0.5656529,0.3531862,0.42375427,-0.5656529,1.3437918
7591,wubanhaisang,961,372009.8032,2385711.226,7.589862,0.143,0.50962424,0.26995185,0.5445054,-0.50962424,1.2767917
7592,wubanhaisang,963,371204.6658,2385710.926,18.381527,0.43280002,0.74428356,0.73056734,1.2053543,-0.74428356,1.6410925
7593,wubanhaisang,964,372328.5175,2385710.734,6.07551,0.2487,0.5440872,0.42497313,0.6047692,-0.5440872,1.261422
7594,wubanhaisang,967,372029.8032,2385709.726,8.790155,0.3007,0.61571425,0.5183257,0.7676161,-0.61571425,1.4114275
7595,wubanhaisang,969,371191.6658,2385709.426,15.318182,0.126,0.518018,0.24625006,0.7470364,-0.518018,1.3954554
7596,wubanhaisang,972,371179.1658,2385708.426,13.636363,0.2224,0.6271187,0.41937557,0.5814347,-0.6271187,1.4904727
7597,wubanhaisang,974,371167.6658,2385705.926,13.762161,0.23609999,0.6484299,0.44279686,1.0953428,-0.6484299,1.5129483
7598,wubanhaisang,975,371148.1658,2385705.426,9.1673155,0.20989999,0.62988585,0.3873079,0.72714,-0.62988585,1.433177
7599,wubanhaisang,976,371184.1658,2385705.426,11.539793,0.3046,0.6737767,0.54105806,0.94531137,-0.6737767,1.5142844
7600,wubanhaisang,977,371993.8032,2385705.226,9.7757015,0.28170002,0.5965403,0.49936333,0.92623746,-0.5965403,1.4109375
7601,wubanhaisang,978,372005.3032,2385705.226,9.857971,0.3056,0.6358827,0.53258085,1.0565572,-0.6358827,1.4516861
7602,wubanhaisang,979,371207.1658,2385704.926,7.536735,0.3203,0.6413333,0.5300619,0.4940427,-0.6413333,1.4070517
7603,wubanhaisang,981,372000.3032,2385704.226,7.8161993,0.21880001,0.5637271,0.39558205,0.6548091,-0.5637271,1.336872
7604,wubanhaisang,983,371196.6658,2385702.926,5.3971295,0.091900006,0.47643983,0.17493722,0.1890446,-0.47643983,1.1637996
7605,wubanhaisang,987,371204.1658,2385702.426,10.708215,0.3427,0.6740478,0.5856235,0.9049204,-0.6740478,1.5032277
7606,wubanhaisang,988,372321.5175,2385702.234,5.563863,0.14649999,0.4328119,0.26933482,0.37620905,-0.4328119,1.1281132
7607,wubanhaisang,991,371174.1658,2385700.926,9.476868,0.2382,0.60084164,0.43341008,0.640157,-0.60084164,1.4099449
7608,wubanhaisang,992,371147.6658,2385700.426,11.865672,0.2184,0.5905302,0.40898177,0.6081949,-0.5905302,1.4350778
7609,wubanhaisang,995,371982.3032,2385699.726,10.62212,0.2088,0.53054446,0.38986784,0.6648595,-0.53054446,1.3584588
7610,wubanhaisang,998,371166.1658,2385699.426,12.698529,0.1591,0.5461057,0.30619583,0.58840144,-0.5461057,1.4001045
7611,wubanhaisang,999,371184.6658,2385699.426,8.202847,0.2024,0.6272503,0.37157068,0.33692566,-0.6272503,1.4099263
7612,wubanhaisang,1001,372315.5175,2385698.734,6.1557097,0.149,0.4312148,0.27596912,0.46456513,-0.4312148,1.1517177
7613,wubanhaisang,1003,371200.6658,2385697.426,25.974998,0.1998,0.6538002,0.38939643,1.5860059,-0.6538002,1.5796574
7614,wubanhaisang,1006,371207.1658,2385695.926,9.631707,0.3539,0.64816356,0.5898656,0.7368439,-0.64816356,1.460047
7615,wubanhaisang,1007,371163.6658,2385695.426,12.978723,0.39409998,0.6774701,0.6602998,1.4038702,-0.6774701,1.5343955
7616,wubanhaisang,1011,371171.6658,2385693.926,11.223443,0.2791,0.6220223,0.50295156,0.8777634,-0.6220223,1.4584023
7617,wubanhaisang,1012,371149.6658,2385693.426,9.439446,0.2439,0.61851084,0.44201338,0.8168666,-0.61851084,1.4269298
7618,wubanhaisang,1015,371194.1658,2385690.926,11.867925,0.28800002,0.69587487,0.5188479,0.4033996,-0.69587487,1.5404497
7619,wubanhaisang,1018,371187.6658,2385689.426,9.686567,0.1746,0.5551118,0.3294493,0.2775853,-0.5551118,1.3679609
7620,wubanhaisang,1021,371179.1658,2385687.426,10.096886,0.2629,0.64905345,0.4737634,0.91802543,-0.64905345,1.4688227
7621,wubanhaisang,1024,371164.1658,2385684.926,12.761905,0.19759999,0.60059726,0.37503684,0.85164577,-0.60059726,1.4552685
7622,wubanhaisang,1025,370577.6658,2385684.426,5.7507987,0.1487,0.4693878,0.27379805,0.49591663,-0.4693878,1.1731265
7623,wubanhaisang,1031,371157.6658,2385681.426,9.703863,0.2028,0.5422919,0.37735775,0.6981046,-0.5422919,1.3554435
7624,wubanhaisang,1034,370575.6658,2385679.426,4.0972223,0.022300001,-0.1917808,0.04393822,0.09423501,0.1917808,0.41584867
7625,wubanhaisang,1035,371169.6658,2385679.426,10.899598,0.2465,0.6378998,0.45193493,0.64883405,-0.6378998,1.4698269
7626,wubanhaisang,1036,371189.6658,2385679.426,10.793201,0.34570003,0.6684913,0.5898626,1.1786469,-0.6684913,1.4989021
7627,wubanhaisang,1037,371199.1658,2385678.926,11.23316,0.395,0.6884736,0.64792717,0.6791703,-0.6884736,1.5249835
7628,wubanhaisang,1038,372291.0175,2385678.234,5.3471503,0.16780001,0.43432936,0.30217114,0.37340727,-0.43432936,1.1192273
7629,wubanhaisang,1044,371163.6658,2385675.426,13.052831,0.3194,0.6463589,0.5688679,0.9455198,-0.6463589,1.5040388
7630,wubanhaisang,1045,371178.1658,2385674.926,10.722891,0.24209999,0.61916316,0.4443717,0.5594876,-0.61916316,1.4485568
7631,wubanhaisang,1046,371154.1658,2385674.426,9.137777,0.18309999,0.5320418,0.34273446,0.64076096,-0.5320418,1.3347598
7632,wubanhaisang,1048,371188.1658,2385673.426,10.987553,0.2407,0.6524181,0.4430563,0.45534104,-0.6524181,1.4855783
7633,wubanhaisang,1049,371197.6658,2385673.426,8.221951,0.2961,0.61369073,0.50765127,0.73923963,-0.61369073,1.3968168
7634,wubanhaisang,1051,370573.1658,2385671.926,2.5077822,0.07750001,0.25145635,0.13847652,0.079940856,-0.25145635,0.6812955
7635,wubanhaisang,1052,371159.1658,2385671.426,11.892045,0.1917,0.52997077,0.36331373,0.6254233,-0.52997077,1.3748363
7636,wubanhaisang,1057,370576.6658,2385667.926,13.715909,0.2238,0.54694015,0.42190984,1.2695577,-0.54694015,1.4110328
7637,wubanhaisang,1059,371147.6658,2385667.926,13.725,0.1527,0.49931723,0.29534096,0.717924,-0.49931723,1.3634939
7638,wubanhaisang,1060,371180.1658,2385667.426,7.5340905,0.114999995,0.475793,0.22006783,0.633734,-0.475793,1.2414389
7639,wubanhaisang,1062,371154.1658,2385665.426,11.439446,0.3017,0.619001,0.5364973,1.0741465,-0.619001,1.4582222
7640,wubanhaisang,1063,371190.1658,2385664.926,9.11081,0.3001,0.64479136,0.52002513,0.59568715,-0.64479136,1.4469833
7641,wubanhaisang,1065,371172.6658,2385663.926,10.394595,0.3476,0.63798976,0.5891051,0.5967419,-0.63798976,1.4624679
7642,wubanhaisang,1067,371183.6658,2385663.426,11.269121,0.3625,0.6700252,0.6131164,0.9880836,-0.6700252,1.5070145
7643,wubanhaisang,1072,371178.1658,2385661.426,12.3442135,0.38230002,0.6750553,0.64313376,1.0855564,-0.6750553,1.5251777
7644,wubanhaisang,1077,371157.6658,2385658.926,15.020832,0.1346,0.52431285,0.2623707,0.68137836,-0.52431285,1.3994753
7645,wubanhaisang,1078,371147.6658,2385657.926,11.467662,0.2104,0.59075224,0.39459783,0.8572498,-0.59075224,1.4303372
7646,wubanhaisang,1080,371996.3032,2385656.726,9.698565,0.18180001,0.51835203,0.34188524,0.6566662,-0.51835203,1.3314111
7647,wubanhaisang,1081,370579.1658,2385655.426,10.820276,0.2131,0.5700435,0.3975597,0.756714,-0.5700435,1.4008427
7648,wubanhaisang,1083,371177.6658,2385655.426,11.940299,0.2199,0.5852047,0.41167086,0.67888623,-0.5852047,1.4306488
7649,wubanhaisang,1084,371185.6658,2385655.426,5.1336403,0.0897,0.33894232,0.17048055,0.19812268,-0.33894232,1.0128716
7650,wubanhaisang,1087,372000.8032,2385654.226,7.784689,0.2836,0.58037883,0.48763508,0.6447,-0.58037883,1.35271
7651,wubanhaisang,1089,371154.6658,2385653.426,12.0722885,0.2757,0.6283857,0.5013337,1.2265482,-0.6283857,1.4753904
7652,wubanhaisang,1091,371169.1658,2385653.426,11.541667,0.1771,0.5899959,0.33711267,0.58321434,-0.5899959,1.4305274
7653,wubanhaisang,1095,371989.3032,2385651.226,10.844559,0.19,0.53840494,0.35843465,0.76241875,-0.53840494,1.3695511
7654,wubanhaisang,1096,371144.1658,2385650.926,10.86722,0.2378,0.6131815,0.43803027,0.64414084,-0.6131815,1.4446499
7655,wubanhaisang,1098,371134.6658,2385650.426,678,0.5416,0.781866,0.98410916,76.05996,-0.781866,1.7789204
7656,wubanhaisang,1102,371983.3032,2385649.226,10.066175,0.12329999,0.49372613,0.23809978,0.31390116,-0.49372613,1.3129952
7657,wubanhaisang,1103,372001.0095,2385648.686,7.873206,0.28730002,0.57313573,0.4932328,0.685443,-0.57313573,1.347738
7658,wubanhaisang,1104,372206.8032,2385649.226,6.604478,0.22530001,0.54315615,0.3975459,0.5443805,-0.54315615,1.2801533
7659,wubanhaisang,1108,372203.8032,2385645.726,6.3364058,0.2316,0.5218594,0.40429124,0.5685094,-0.5218594,1.2492464
7660,wubanhaisang,1111,371983.8032,2385645.226,9,0.115200005,0.437604,0.22217375,0.5412226,-0.437604,1.237604
7661,wubanhaisang,1113,372004.3032,2385645.226,10.63863,0.30940002,0.6230988,0.54263175,0.8694002,-0.6230988,1.4512572
7662,wubanhaisang,1114,372210.835,2385644.71,5.7490277,0.2441,0.5330739,0.41521028,0.39778575,-0.5330739,1.2367349
7663,wubanhaisang,1115,372190.3032,2385644.226,5.2487564,0.0854,0.35691318,0.1629729,0.16239555,-0.35691318,1.0368495
7664,wubanhaisang,1116,372199.8032,2385644.226,6.342029,0.18429999,0.5006859,0.33399686,0.46751595,-0.5006859,1.2282816
7665,wubanhaisang,1118,371976.3032,2385643.226,10.4689,0.1979,0.54957503,0.37113142,0.79038125,-0.54957503,1.3751905
7666,wubanhaisang,1120,372180.3032,2385641.726,6.107247,0.1762,0.4937965,0.31993857,0.26109883,-0.4937965,1.2123935
7667,wubanhaisang,1121,371969.298,2385641.141,10.009951,0.1811,0.5488838,0.34136468,0.6805,-0.5488838,1.3672299
7668,wubanhaisang,1122,371996.3032,2385641.226,7.6444445,0.14950001,0.49176064,0.28138003,0.7250803,-0.49176064,1.2603983
7669,wubanhaisang,1126,372001.8032,2385639.726,8.442137,0.2508,0.57052165,0.44709784,0.42678994,-0.57052165,1.3587053
7670,wubanhaisang,1130,371984.8032,2385638.726,7.0899653,0.176,0.47145423,0.32426366,0.2709867,-0.47145423,1.2242343
7671,wubanhaisang,1132,372188.3032,2385638.726,6.5532994,0.2188,0.5077372,0.387704,0.43899542,-0.5077372,1.2429522
7672,wubanhaisang,1133,371992.8032,2385638.226,11.236111,0.14739999,0.45897204,0.28340963,0.3928089,-0.45897204,1.2955214
7673,wubanhaisang,1134,372205.3032,2385637.726,6.238579,0.2064,0.5290824,0.36709478,0.5463664,-0.5290824,1.2527851
7674,wubanhaisang,1137,371999.3032,2385636.726,7.990244,0.2866,0.58797866,0.49335197,0.6117519,-0.58797866,1.3655152
7675,wubanhaisang,1141,371970.298,2385635.141,7.583586,0.2166,0.50482506,0.39096093,0.32012028,-0.50482506,1.2718222
7676,wubanhaisang,1142,372157.3032,2385635.226,9.283583,0.1665,0.51769006,0.31455225,0.39735246,-0.51769006,1.3232054
7677,wubanhaisang,1144,371994.8032,2385633.726,8.790155,0.3007,0.5884831,0.5183257,1.0649697,-0.5884831,1.3841963
7678,wubanhaisang,1145,372173.3032,2385633.726,5.7620397,0.1681,0.47658804,0.30518955,0.56584245,-0.47658804,1.1808193
7679,wubanhaisang,1146,372197.8032,2385633.726,6.3285713,0.2611,0.5362893,0.44395527,0.39748287,-0.5362893,1.2633848
