,CLASS_NAME,num,x,y,B2,B3,B4,B5,B6,B7,B8
28,baigurang,3870,373248.4323,2381863.058,0.0779,0.078599997,0.056299999,0.0265,0.208499998,0.361999989,0.381900012
29,baigurang,3871,373258.685,2381858.692,0.076899998,0.072800003,0.053300001,0.0241,0.187399998,0.337900013,0.341100007
30,baigurang,3872,373266.9863,2381869.739,0.073299997,0.059999999,0.0438,0.020099999,0.151999995,0.309399992,0.290699989
31,baigurang,3873,373266.0933,2381883.2,0.085199997,0.080700003,0.062199999,0.038600001,0.189700007,0.293300003,0.303900003
32,baigurang,3874,373264.5058,2381897.289,0.081500001,0.078599997,0.058699999,0.0305,0.201700002,0.351700008,0.336299986
33,baigurang,3876,373286.0363,2381908.699,0.074199997,0.072099999,0.057500001,0.028899999,0.186700001,0.314500004,0.315899998
34,baigurang,3878,373278.564,2381899.283,0.080600001,0.082800001,0.059799999,0.0297,0.216100007,0.363400012,0.350699991
35,baigurang,3879,373191.9856,2381811.832,0.075999998,0.077799998,0.056899998,0.028100001,0.185100004,0.34009999,0.314700007
36,baigurang,3881,373175.9915,2381799.323,0.082400002,0.079300001,0.060400002,0.036200002,0.192699999,0.335700005,0.336299986
37,baigurang,3882,373187.0114,2381784.163,0.0779,0.072099999,0.055100001,0.024900001,0.185100004,0.287499994,0.337500006
38,baigurang,3883,373196.457,2381791.307,0.0779,0.070699997,0.055100001,0.028100001,0.163299993,0.298400015,0.272799999
39,baigurang,3884,373199.9892,2381779.202,0.0788,0.073600002,0.0557,0.024900001,0.193399996,0.342999995,0.332700014
40,baigurang,3885,373208.9189,2381772.256,0.0788,0.077799998,0.058699999,0.0297,0.214599997,0.346599996,0.37470001
41,baigurang,3886,373191.0992,2381763.168,0.0779,0.07,0.052099999,0.0241,0.1708,0.316700011,0.302700013
42,baigurang,3887,373210.6046,2381787.585,0.0788,0.077100001,0.0616,0.0297,0.208499998,0.362699986,0.368699998
43,baigurang,3888,373223.0929,2381794.728,0.075999998,0.071400002,0.057500001,0.022500001,0.194999993,0.343699992,0.362699986
44,baigurang,3889,373224.5217,2381780.758,0.081500001,0.079300001,0.059799999,0.0273,0.200200006,0.362699986,0.357899994
45,baigurang,3893,373252.5676,2381811.027,0.079700001,0.074299999,0.052700002,0.032900002,0.205500007,0.382400006,0.367500007
46,baigurang,3894,373248.5988,2381797.057,0.083400004,0.076399997,0.056299999,0.032099999,0.217600003,0.395599991,0.379500002
47,baigurang,3896,373389.4588,2381994.342,0.080600001,0.077799998,0.058699999,0.0297,0.195700005,0.312299997,0.332700014
48,baigurang,3897,373384.0679,2381985.114,0.074199997,0.074299999,0.0557,0.032900002,0.195700005,0.337099999,0.362699986
49,baigurang,3898,373392.4738,2381978.584,0.084299996,0.079300001,0.058699999,0.035300002,0.215299994,0.388300002,0.410600007
50,baigurang,3899,373402.4609,2381979.22,0.081500001,0.073600002,0.059300002,0.028100001,0.201700002,0.356099993,0.381900012
51,baigurang,3900,373396.0426,2381968.165,0.075999998,0.075000003,0.058699999,0.032900002,0.209999993,0.370700002,0.383100003
52,baigurang,3901,373387.0602,2381959.676,0.076899998,0.068599999,0.052099999,0.0297,0.199499995,0.364199996,0.34830001
53,baigurang,3902,373402.0727,2381937.176,0.076899998,0.072099999,0.059799999,0.028100001,0.203999996,0.344399989,0.366299987
54,baigurang,3904,373380.9859,2381942.661,0.074199997,0.072099999,0.052700002,0.0273,0.224399999,0.391200006,0.4023
55,baigurang,3905,373409.0539,2381920.194,0.076899998,0.0757,0.061000001,0.031300001,0.209999993,0.3759,0.409500003
56,baigurang,3906,373170.4446,2381785.177,0.084299996,0.0836,0.065800004,0.035300002,0.219099998,0.361999989,0.391499996
57,baigurang,3907,373214.482,2381727.608,0.081500001,0.075000003,0.055100001,0.028899999,0.166299999,0.280900002,0.259600013
58,baigurang,3909,373233.0147,2381714.716,0.079700001,0.079300001,0.057500001,0.031300001,0.212300003,0.3671,0.34830001
59,baigurang,3910,373228.4374,2381699.686,0.081500001,0.072800003,0.0557,0.0305,0.207800001,0.353199989,0.385500014
60,baigurang,3911,373250.4244,2381697.153,0.076899998,0.078599997,0.056299999,0.025699999,0.225099996,0.386099994,0.363900006
61,baigurang,3914,373242.5115,2381675.185,0.080600001,0.077100001,0.059300002,0.028899999,0.214599997,0.389699996,0.419
62,baigurang,3916,373258.7834,2381654.68,0.084299996,0.076399997,0.0557,0.0337,0.207000002,0.359100014,0.332700014
63,baigurang,3917,373273.1371,2381642.708,0.0779,0.074299999,0.049800001,0.022500001,0.194199994,0.383899987,0.380699992
64,baigurang,3920,373284.2805,2381656.755,0.076899998,0.078599997,0.056899998,0.0337,0.212300003,0.377999991,0.430999994
65,baigurang,3921,373334.816,2381638.234,0.0788,0.079999998,0.062799998,0.0305,0.194199994,0.306400001,0.312299997
66,baigurang,3922,373342.489,2381621.83,0.081500001,0.078599997,0.060400002,0.032099999,0.211500004,0.34009999,0.354299992
67,baigurang,3924,373359.0255,2381624.872,0.080600001,0.082099997,0.067599997,0.031300001,0.229699999,0.360500008,0.409500003
68,baigurang,3925,373352.94,2381643.79,0.076899998,0.073600002,0.054499999,0.028100001,0.210800007,0.336400002,0.380699992
69,baigurang,3926,373311.6649,2381561.108,0.085199997,0.085699998,0.065800004,0.0418,0.214599997,0.354699999,0.385500014
70,baigurang,3927,373274.7555,2381597.62,0.081500001,0.076399997,0.061000001,0.025699999,0.182099998,0.3116,0.307500005
71,baigurang,3928,373330.8826,2381662.576,0.0788,0.0757,0.0557,0.028899999,0.188899994,0.32249999,0.32069999
72,baigurang,3929,373389.4852,2381563.478,0.083400004,0.080700003,0.062199999,0.037,0.188199997,0.307200015,0.276300013
73,baigurang,3930,373410.2286,2381554.588,0.081500001,0.080700003,0.062799998,0.035300002,0.1919,0.309399992,0.305099994
74,baigurang,3931,373393.1894,2381535.75,0.0788,0.0836,0.061000001,0.037,0.207800001,0.326200008,0.378300011
75,baigurang,3932,373373.5044,2381519.981,0.080600001,0.0836,0.0682,0.0394,0.209299996,0.340799987,0.350699991
76,baigurang,3933,373428.8553,2381537.02,0.079700001,0.078599997,0.056299999,0.035300002,0.194999993,0.337099999,0.307500005
77,baigurang,3934,373439.0153,2381594.699,0.0788,0.077100001,0.060400002,0.028100001,0.222900003,0.351700008,0.384299994
78,baigurang,3935,373440.9203,2381622.216,0.0788,0.0678,0.054499999,0.024900001,0.1655,0.276499987,0.254799992
79,baigurang,3936,373452.8795,2381675.344,0.075999998,0.076399997,0.0557,0.028899999,0.209299996,0.382400006,0.329100013
80,baigurang,3937,373474.1521,2381654.284,0.074199997,0.077799998,0.055100001,0.032099999,0.236399993,0.400700003,0.42019999
81,baigurang,3938,373495.4246,2381680.954,0.083400004,0.079999998,0.0539,0.032099999,0.189700007,0.346599996,0.276300013
82,baigurang,3939,373439.5445,2381726.039,0.0889,0.086400002,0.0616,0.044199999,0.194199994,0.318899989,0.284700006
83,baigurang,3940,373425.4686,2381763.504,0.086099997,0.077799998,0.060400002,0.037,0.197999999,0.328399986,0.390300006
84,baigurang,3941,373449.7045,2381776.839,0.081500001,0.080700003,0.0634,0.031300001,0.2289,0.391200006,0.397500008
85,baigurang,3943,373481.2429,2381745.406,0.080600001,0.082099997,0.0682,0.036200002,0.2183,0.329100013,0.381900012
86,baigurang,3944,373507.1721,2381764.562,0.081500001,0.082800001,0.064599998,0.040199999,0.179900005,0.291099995,0.341100007
87,baigurang,3946,373510.6646,2381733.976,0.0779,0.077100001,0.0616,0.0265,0.195700005,0.301299989,0.330300003
88,baigurang,3949,373412.2968,2381462.705,0.081500001,0.0757,0.064000003,0.031300001,0.185100004,0.309399992,0.284700006
89,baigurang,3950,373422.4568,2381475.564,0.079700001,0.075000003,0.0616,0.025699999,0.191200003,0.302100003,0.268000007
90,baigurang,3952,373374.9111,2381417.223,0.086999997,0.085699998,0.066399999,0.040199999,0.202500001,0.324699998,0.344700009
91,baigurang,3953,373404.2005,2381408.651,0.076899998,0.0757,0.056299999,0.0337,0.203199998,0.3583,0.341100007
92,baigurang,3955,373416.9799,2381409.762,0.080600001,0.075000003,0.061000001,0.031300001,0.212300003,0.335700005,0.361499995
93,baigurang,3956,373427.9337,2381424.367,0.0788,0.070699997,0.059300002,0.0305,0.198699996,0.314500004,0.338699996
94,baigurang,3957,373423.568,2381434.13,0.082400002,0.084299996,0.067000002,0.0394,0.207000002,0.342999995,0.325500011
95,baigurang,3958,373437.6968,2381440.559,0.0779,0.0814,0.0581,0.0297,0.222900003,0.351000011,0.366299987
96,baigurang,3959,373434.9981,2381452.307,0.074199997,0.071400002,0.056299999,0.022500001,0.195700005,0.326200008,0.335099995
97,baigurang,3961,373479.9178,2381479.438,0.075099997,0.070699997,0.055100001,0.028100001,0.200200006,0.306400001,0.296700001
98,baigurang,3963,373506.6408,2381509.733,0.075099997,0.075000003,0.0539,0.028100001,0.176100001,0.313800007,0.289499998
99,baigurang,3965,373514.9752,2381601.014,0.071400002,0.075000003,0.0581,0.028899999,0.182899997,0.294,0.306300014
100,baigurang,3967,373562.9971,2381637.13,0.075099997,0.072800003,0.057500001,0.0241,0.219799995,0.366400003,0.390300006
101,baigurang,3970,373587.6034,2381697.984,0.082400002,0.069300003,0.054499999,0.025699999,0.205500007,0.339300007,0.338699996
102,baigurang,3973,373599.8272,2381571.545,0.073299997,0.078599997,0.055100001,0.0297,0.204799995,0.315899998,0.303900003
103,baigurang,3974,373959.7684,2381636.487,0.071400002,0.074299999,0.061000001,0.036200002,0.207000002,0.324699998,0.301499993
104,baigurang,3976,373968.9627,2381614.989,0.074199997,0.070699997,0.0581,0.0337,0.166999996,0.253100008,0.230800003
105,baigurang,3977,373953.683,2381614.659,0.071400002,0.076399997,0.0539,0.0241,0.2183,0.366400003,0.386700004
106,baigurang,3980,373879.2159,2381612.595,0.072400004,0.0678,0.0504,0.0233,0.197999999,0.34009999,0.366299987
107,baigurang,3981,373933.9847,2381575.13,0.070500001,0.076399997,0.053300001,0.025699999,0.204799995,0.364199996,0.336299986
108,baigurang,3982,373964.306,2381596.561,0.0678,0.067100003,0.049800001,0.0233,0.1972,0.342999995,0.342299998
109,baigurang,3983,373951.7647,2381557.191,0.068700001,0.065700002,0.052700002,0.019300001,0.169300005,0.305000007,0.266799986
110,baigurang,3984,373895.2496,2381544.967,0.071400002,0.066399999,0.0504,0.022500001,0.210800007,0.332800001,0.338699996
111,baigurang,3985,373873.9771,2381540.998,0.075099997,0.069300003,0.0539,0.0273,0.237900004,0.373699993,0.439399987
112,baigurang,3986,373827.4632,2381536.871,0.070500001,0.067100003,0.049800001,0.016799999,0.215299994,0.340799987,0.386700004
113,baigurang,3988,373907.9497,2381504.327,0.075099997,0.071400002,0.055100001,0.0233,0.2236,0.356900007,0.355500013
114,baigurang,3990,373853.657,2381464.745,0.071400002,0.0678,0.044399999,0.020099999,0.194199994,0.329100013,0.3495
115,baigurang,3994,373765.5788,2381375.87,0.068700001,0.070699997,0.054499999,0.0265,0.209299996,0.345200002,0.354299992
116,baigurang,3995,373751.8205,2381347.824,0.073299997,0.069300003,0.0515,0.020099999,0.184400007,0.243599996,0.260800004
117,baigurang,3996,373770.3414,2381338.96,0.069600001,0.069300003,0.0515,0.024900001,0.178399995,0.305700004,0.314700007
118,baigurang,3997,373716.3662,2381332.743,0.073299997,0.07,0.052099999,0.0217,0.194999993,0.339300007,0.341100007
119,baigurang,3998,373694.6704,2381328.377,0.071400002,0.072099999,0.056299999,0.0297,0.209999993,0.315200001,0.354299992
120,baigurang,3999,373665.5661,2381303.374,0.069600001,0.074299999,0.048,0.020099999,0.203999996,0.370000005,0.379500002
121,baigurang,4000,373675.7526,2381270.169,0.071400002,0.069300003,0.045600001,0.0217,0.201700002,0.385399997,0.341100007
122,baigurang,4001,373715.0433,2381283.001,0.0678,0.074299999,0.049800001,0.0233,0.207000002,0.363400012,0.338699996
123,baigurang,4002,373685.9391,2381225.586,0.068700001,0.0678,0.050999999,0.0152,0.191200003,0.32980001,0.332700014
124,baigurang,4003,373659.7453,2381218.046,0.069600001,0.071400002,0.048,0.0185,0.208499998,0.344399989,0.351900011
125,baigurang,4004,373654.7182,2381191.587,0.070500001,0.066399999,0.0515,0.016799999,0.226600006,0.34740001,0.421400011
126,baigurang,4006,373613.84,2381148.989,0.070500001,0.067100003,0.047400001,0.0152,0.229699999,0.375099987,0.395099998
127,baigurang,4007,373565.6857,2381161.292,0.075099997,0.075000003,0.0515,0.024900001,0.216100007,0.366400003,0.372299999
128,baigurang,4008,373541.344,2381173.463,0.071400002,0.072099999,0.055100001,0.0217,0.211500004,0.34740001,0.369899988
129,baigurang,4011,373500.3335,2381129.41,0.075099997,0.068599999,0.0515,0.0209,0.194199994,0.350300014,0.351900011
130,baigurang,4012,373533.0096,2381134.966,0.074199997,0.072800003,0.049199998,0.0209,0.220599994,0.380199999,0.385500014
131,baigurang,4013,373561.1878,2381115.916,0.075999998,0.077799998,0.057500001,0.0233,0.221399993,0.383899987,0.429800004
132,baigurang,4016,373480.2251,2381157.059,0.0788,0.0814,0.058699999,0.024900001,0.235699996,0.372900009,0.380699992
133,baigurang,4017,373532.6128,2381192.513,0.075999998,0.065700002,0.053300001,0.0209,0.190400004,0.334199995,0.338699996
134,baigurang,4018,373485.3845,2381222.94,0.071400002,0.068599999,0.047400001,0.020099999,0.188899994,0.334199995,0.338699996
135,baigurang,4019,373492.1314,2381249.531,0.074199997,0.070699997,0.0539,0.024900001,0.213799998,0.354699999,0.369899988
136,baigurang,4020,373463.4241,2381227.968,0.076899998,0.078599997,0.0634,0.031300001,0.202500001,0.318100005,0.353100002
137,baigurang,4021,373449.4011,2381258.924,0.069600001,0.076399997,0.0539,0.022500001,0.226600006,0.393400013,0.409500003
138,baigurang,4022,373456.4126,2381281.81,0.075099997,0.070699997,0.055100001,0.0209,0.204799995,0.348100007,0.365099996
139,baigurang,4023,373475.8595,2381288.425,0.074199997,0.067100003,0.049199998,0.022500001,0.190400004,0.342200011,0.331499994
140,baigurang,4024,373444.374,2381302.448,0.073299997,0.077100001,0.059300002,0.028100001,0.205500007,0.355399996,0.335099995
141,baigurang,4026,373586.6375,2381109.616,0.074199997,0.076399997,0.049800001,0.0233,0.216100007,0.377999991,0.393900007
142,baigurang,4028,373562.3321,2381191.736,0.071400002,0.0678,0.056899998,0.0176,0.212300003,0.348100007,0.34709999
143,baigurang,4029,373604.6656,2381164.616,0.074199997,0.066399999,0.052700002,0.0217,0.221399993,0.377299994,0.4023
144,baigurang,4030,373646.6021,2381204.965,0.074199997,0.07,0.047400001,0.020099999,0.219799995,0.390500009,0.412999988
145,baigurang,4031,373662.3448,2381232.217,0.075999998,0.077799998,0.067599997,0.031300001,0.213100001,0.352499992,0.308699995
146,baigurang,4032,373684.0407,2381209.728,0.071400002,0.071400002,0.053300001,0.0241,0.198699996,0.328399986,0.312299997
147,baigurang,4033,373705.7366,2381200.467,0.069600001,0.075000003,0.053300001,0.022500001,0.203199998,0.350300014,0.369899988
148,baigurang,4034,373431.7115,2381334.558,0.0669,0.07,0.052700002,0.0176,0.199499995,0.326900005,0.37349999
149,baigurang,4035,373603.6857,2380984.985,0.073299997,0.068599999,0.049800001,0.022500001,0.194999993,0.369300008,0.4023
150,baigurang,4037,373615.5391,2380938.418,0.068700001,0.072099999,0.0515,0.0217,0.196500003,0.352499992,0.345899999
151,baigurang,4038,373665.4925,2380984.35,0.073299997,0.068599999,0.053300001,0.024900001,0.190400004,0.305000007,0.283499986
152,baigurang,4039,373654.2741,2381014.195,0.073299997,0.0678,0.0515,0.0176,0.206300005,0.359100014,0.3759
153,baigurang,4041,373679.6742,2381027.107,0.071400002,0.073600002,0.053300001,0.0273,0.202500001,0.309399992,0.345899999
154,baigurang,4042,373698.9359,2381004.247,0.069600001,0.069300003,0.049800001,0.024900001,0.225899994,0.342200011,0.361499995
155,baigurang,4043,373699.7826,2381046.58,0.075999998,0.070699997,0.0581,0.0217,0.225899994,0.356900007,0.396299988
156,baigurang,4045,373677.3459,2380954.082,0.069600001,0.072099999,0.048599999,0.020099999,0.203199998,0.393400013,0.419
157,baigurang,4046,373721.7959,2380984.562,0.073299997,0.0757,0.056899998,0.0217,0.221399993,0.372900009,0.396299988
158,baigurang,4048,373728.146,2381100.343,0.071400002,0.071400002,0.050999999,0.022500001,0.208499998,0.332800001,0.331499994
159,baigurang,4049,373768.5744,2381065.842,0.070500001,0.07,0.052099999,0.0217,0.225099996,0.391200006,0.383100003
160,baigurang,4050,373749.736,2381051.025,0.071400002,0.072099999,0.0539,0.022500001,0.219799995,0.332800001,0.361499995
161,baigurang,4051,373816.4111,2381111.774,0.068700001,0.069300003,0.050999999,0.0152,0.228100002,0.377999991,0.432200015
162,baigurang,4053,373795.4561,2381165.325,0.0678,0.07,0.048599999,0.0233,0.204799995,0.351700008,0.360300004
163,baigurang,4054,373781.9094,2381206.812,0.0669,0.076399997,0.049800001,0.019300001,0.199499995,0.330599993,0.343499988
164,baigurang,4055,373825.7245,2381179.084,0.072400004,0.067100003,0.048599999,0.016000001,0.202500001,0.339300007,0.307500005
165,baigurang,4056,373870.8096,2381175.909,0.071400002,0.072800003,0.0515,0.0185,0.241699994,0.38319999,0.425000012
166,baigurang,4058,373858.1096,2381149.239,0.0669,0.064999998,0.045000002,0.016000001,0.211500004,0.378800005,0.392699987
167,baigurang,4059,373839.9062,2381124.897,0.069600001,0.068599999,0.047400001,0.0144,0.196500003,0.361200005,0.318300009
168,baigurang,4060,373891.553,2381152.837,0.068700001,0.065700002,0.045600001,0.0152,0.2289,0.363400012,0.4023
169,baigurang,4061,373890.0713,2381091.03,0.070500001,0.069300003,0.049800001,0.020099999,0.233400002,0.434300005,0.435799986
170,baigurang,4062,373858.1096,2381075.367,0.071400002,0.064300001,0.045000002,0.016000001,0.194199994,0.340799987,0.359100014
171,baigurang,4063,373867.8462,2381047.427,0.068700001,0.066399999,0.046799999,0.0128,0.202500001,0.342200011,0.353100002
172,baigurang,4064,373881.1813,2381014.407,0.068700001,0.071400002,0.048599999,0.019300001,0.224399999,0.390500009,0.397500008
173,baigurang,4065,373847.9495,2381005.305,0.068700001,0.064999998,0.052700002,0.0185,0.2183,0.372900009,0.442999989
174,baigurang,4066,373871.6562,2380971.438,0.069600001,0.065700002,0.045000002,0.016799999,0.211500004,0.355399996,0.34830001
175,baigurang,4067,373901.2896,2380947.943,0.075099997,0.070699997,0.0515,0.022500001,0.227400005,0.339300007,0.379500002
176,baigurang,4069,373937.4847,2380949.213,0.068700001,0.065700002,0.048,0.0185,0.209999993,0.393400013,0.427399993
177,baigurang,4070,373902.1363,2380906.88,0.071400002,0.074299999,0.052700002,0.0233,0.236399993,0.395599991,0.391499996
178,baigurang,4071,373867.8462,2380902.646,0.071400002,0.063600004,0.0462,0.0185,0.222100005,0.3759,0.427399993
179,baigurang,4072,373921.1863,2380886.348,0.072400004,0.073600002,0.052099999,0.0209,0.225899994,0.406500012,0.433400005
180,baigurang,4073,373946.7981,2380883.385,0.074199997,0.066399999,0.045600001,0.0209,0.196500003,0.344399989,0.365099996
181,baigurang,4074,373942.3531,2380844.65,0.071400002,0.075000003,0.055100001,0.0209,0.235699996,0.37439999,0.403499991
182,baigurang,4075,373838.2128,2380839.358,0.0678,0.0678,0.049800001,0.016799999,0.224399999,0.375099987,0.393900007
183,baigurang,4076,373952.0897,2380816.498,0.0669,0.069300003,0.048599999,0.016000001,0.209999993,0.335700005,0.359100014
184,baigurang,4077,373930.288,2380754.056,0.070500001,0.07,0.049800001,0.0217,0.191200003,0.360500008,0.356700003
185,baigurang,4078,373979.8181,2380759.771,0.074199997,0.07,0.049800001,0.022500001,0.213100001,0.34740001,0.37349999
186,baigurang,4080,373906.5813,2380715.109,0.069600001,0.066399999,0.048599999,0.016799999,0.202500001,0.341500014,0.37349999
187,baigurang,4081,373965.6364,2380710.876,0.073299997,0.068599999,0.053300001,0.0209,0.216100007,0.348800004,0.387899995
188,baigurang,4084,373857.8979,2380667.484,0.068700001,0.065700002,0.0438,0.0176,0.201000005,0.361999989,0.433400005
189,baigurang,4085,373879.9113,2380632.136,0.071400002,0.069300003,0.0427,0.0176,0.228100002,0.388999999,0.453799993
190,baigurang,4086,373922.4563,2380640.391,0.072400004,0.0614,0.048599999,0.020099999,0.172299996,0.312999994,0.297899991
191,baigurang,4087,373970.5048,2380639.121,0.075999998,0.069300003,0.045600001,0.0152,0.207800001,0.331999987,0.353100002
192,baigurang,4088,374004.3715,2380586.204,0.075999998,0.079300001,0.059799999,0.0265,0.201000005,0.333499998,0.318300009
193,baigurang,4090,373938.1197,2380569.906,0.068700001,0.064999998,0.043200001,0.016799999,0.217600003,0.4014,0.463400006
194,baigurang,4091,373907.8513,2380582.182,0.070500001,0.068599999,0.045600001,0.016799999,0.213799998,0.399199992,0.4023
195,baigurang,4092,373872.2912,2380575.197,0.073299997,0.066399999,0.049199998,0.0176,0.225899994,0.381000012,0.415399998
196,baigurang,4094,373792.9161,2380539.214,0.0779,0.078599997,0.059300002,0.024900001,0.235699996,0.424100012,0.433400005
197,baigurang,4095,373803.9228,2380503.442,0.069600001,0.079999998,0.056299999,0.016799999,0.237900004,0.425500005,0.430999994
198,baigurang,4097,373844.5629,2380512.121,0.073299997,0.069300003,0.048,0.020099999,0.200200006,0.378800005,0.365099996
199,baigurang,4098,373759.0494,2380517.836,0.075999998,0.072800003,0.052700002,0.0233,0.216800004,0.412400007,0.410600007
200,baigurang,4100,373730.051,2380580.066,0.076899998,0.073600002,0.0539,0.028100001,0.214599997,0.3671,0.384299994
201,baigurang,4103,373694.9142,2380670.236,0.076899998,0.072099999,0.0462,0.0152,0.208499998,0.366400003,0.40110001
202,baigurang,4104,373723.4893,2380703.679,0.073299997,0.0678,0.0515,0.024900001,0.219099998,0.378800005,0.441799998
203,baigurang,4105,373749.3127,2380740.509,0.071400002,0.072099999,0.049800001,0.020099999,0.216100007,0.380199999,0.40110001
204,baigurang,4106,373768.3627,2380701.986,0.076899998,0.068599999,0.048,0.022500001,0.203999996,0.345200002,0.341100007
205,baigurang,4107,373692.7976,2380738.816,0.072400004,0.0757,0.0515,0.019300001,0.231900007,0.397799999,0.423799992
206,baigurang,4108,373686.2359,2380774.376,0.073299997,0.071400002,0.045000002,0.019300001,0.206300005,0.359100014,0.37349999
207,baigurang,4109,373722.8543,2380826.658,0.070500001,0.078599997,0.061000001,0.0241,0.232700005,0.375099987,0.396299988
208,baigurang,4110,373681.7909,2380823.271,0.070500001,0.067100003,0.047400001,0.0176,0.201000005,0.351000011,0.357899994
209,baigurang,4111,373651.7341,2380832.585,0.071400002,0.072800003,0.048599999,0.0209,0.234899998,0.392699987,0.384299994
210,baigurang,4112,373749.736,2380897.778,0.071400002,0.072800003,0.0557,0.0265,0.215299994,0.369300008,0.369899988
211,baigurang,4115,373831.0162,2380635.523,0.074199997,0.071400002,0.0504,0.016799999,0.224399999,0.392699987,0.437000006
212,baigurang,4116,373882.4513,2380527.572,0.069600001,0.067100003,0.049199998,0.0176,0.203999996,0.381700009,0.372299999
213,baigurang,4117,373928.8064,2380523.762,0.073299997,0.0678,0.052700002,0.016000001,0.2289,0.40290001,0.419
214,baigurang,4118,373952.9364,2380491.377,0.0788,0.076399997,0.052700002,0.0217,0.209299996,0.34009999,0.34709999
215,baigurang,4119,373893.2463,2380464.496,0.072400004,0.07,0.049800001,0.0152,0.207000002,0.362699986,0.40110001
216,baigurang,4120,373853.8762,2380445.234,0.075099997,0.067100003,0.052099999,0.0209,0.195700005,0.353199989,0.305099994
217,baigurang,4121,373813.0245,2380419.834,0.076899998,0.07,0.045000002,0.0209,0.1919,0.317400008,0.361499995
218,baigurang,4122,373835.6728,2380389.777,0.076899998,0.072099999,0.052700002,0.0233,0.205500007,0.376599997,0.379500002
219,baigurang,4126,373989.7754,2380601.262,0.073299997,0.0814,0.056299999,0.0217,0.216800004,0.368600011,0.3759
220,baigurang,4127,374025.3355,2380569.67,0.075099997,0.0757,0.056899998,0.025699999,0.210800007,0.3671,0.355500013
221,baigurang,4128,374059.4668,2380572.052,0.0788,0.080700003,0.0581,0.028899999,0.227400005,0.372200012,0.379500002
222,baigurang,4129,374028.9867,2380595.388,0.071400002,0.078599997,0.052700002,0.0209,0.201000005,0.356099993,0.403499991
223,baigurang,4130,374092.4769,2380649.012,0.075999998,0.072800003,0.056299999,0.020099999,0.210800007,0.301299989,0.342299998
224,baigurang,4131,374127.5343,2380655.098,0.073299997,0.076399997,0.0557,0.0209,0.199499995,0.340799987,0.355500013
225,baigurang,4133,374075.8082,2380666.343,0.075999998,0.070699997,0.055100001,0.028100001,0.196500003,0.339300007,0.344700009
226,baigurang,4134,374093.403,2380693.33,0.0788,0.074299999,0.052700002,0.0217,0.196500003,0.321799994,0.341100007
227,baigurang,4137,374105.7061,2380728.652,0.0779,0.075000003,0.054499999,0.022500001,0.216100007,0.370000005,0.368699998
228,baigurang,4138,374097.3717,2380755.507,0.073299997,0.073600002,0.0462,0.0209,0.216100007,0.377299994,0.381900012
229,baigurang,4139,374072.7655,2380772.309,0.071400002,0.072800003,0.049800001,0.0209,0.207800001,0.37439999,0.411799997
230,baigurang,4140,374104.7801,2380786.861,0.068700001,0.070699997,0.0557,0.020099999,0.207800001,0.357600003,0.361499995
231,baigurang,4141,374071.4425,2380799.561,0.073299997,0.07,0.044399999,0.016799999,0.202500001,0.381000012,0.387899995
232,baigurang,4142,374073.2946,2380829.723,0.071400002,0.072099999,0.0557,0.0233,0.255299985,0.428499997,0.492199987
233,baigurang,4143,374107.0291,2380828.4,0.075099997,0.077799998,0.0539,0.0233,0.234200001,0.350300014,0.365099996
234,baigurang,4146,374140.7635,2380768.472,0.071400002,0.069300003,0.049800001,0.022500001,0.207000002,0.334899992,0.351900011
235,baigurang,4148,374162.9885,2380756.169,0.0788,0.077799998,0.056899998,0.028100001,0.2183,0.341500014,0.342299998
236,baigurang,4149,374170.2646,2380725.213,0.074199997,0.072099999,0.054499999,0.031300001,0.1919,0.301299989,0.314700007
237,baigurang,4150,374179.7896,2380700.474,0.076899998,0.076399997,0.0539,0.028100001,0.167799994,0.291799992,0.302700013
238,baigurang,4151,374159.6812,2380811.996,0.075999998,0.07,0.0539,0.025699999,0.203199998,0.352499992,0.361499995
239,baigurang,4152,374134.8104,2380824.961,0.074199997,0.071400002,0.048599999,0.0241,0.1972,0.341500014,0.335099995
240,baigurang,4153,374099.4884,2380852.213,0.0678,0.065700002,0.0515,0.0185,0.207800001,0.32980001,0.344700009
241,baigurang,4154,374074.353,2380855.52,0.075099997,0.079300001,0.055100001,0.025699999,0.231199995,0.400700003,0.440600008
242,baigurang,4155,374057.9488,2380878.539,0.069600001,0.068599999,0.049800001,0.019300001,0.2183,0.334899992,0.360300004
243,baigurang,4156,374030.5643,2380884.889,0.075999998,0.07,0.049800001,0.019300001,0.212300003,0.387499988,0.379500002
244,baigurang,4157,374010.1914,2380903.41,0.069600001,0.068599999,0.050999999,0.016000001,0.234899998,0.400000006,0.452600002
245,baigurang,4158,374027.9185,2380932.646,0.075099997,0.067100003,0.048,0.0233,0.190400004,0.291099995,0.309899986
246,baigurang,4159,373992.1997,2380926.561,0.073299997,0.066399999,0.0462,0.016799999,0.237200007,0.386099994,0.434599996
247,baigurang,4160,374021.8331,2380970.085,0.073299997,0.067100003,0.0504,0.0241,0.233400002,0.352499992,0.410600007
248,baigurang,4161,374058.7425,2380970.085,0.070500001,0.072800003,0.0515,0.0241,0.222100005,0.394899994,0.408300012
249,baigurang,4162,374104.7801,2380967.439,0.072400004,0.066399999,0.049199998,0.0185,0.219799995,0.377299994,0.415399998
250,baigurang,4163,374102.2666,2380942.568,0.071400002,0.0678,0.039099999,0.0209,0.194199994,0.33129999,0.34830001
