,CLASS_NAME,num,x,y,HH,HV,HH+HV,Entropy,Alpha,Anisotropy,HA,H(1-A)
7614,wubanhaisang,1006,371207.1658,2385695.926,-15.471675,-18.428194,-16.949934,0.850065,29.054483,0.44782475,24.698198,-23.848135
7615,wubanhaisang,1007,371163.6658,2385695.426,-12.30857,-18.153683,-15.231127,0.74698794,21.145657,0.5742017,15.79555,-15.048562
7616,wubanhaisang,1011,371171.6658,2385693.926,-12.539727,-18.030054,-15.284891,0.7915769,22.955818,0.52414477,18.171295,-17.379719
7617,wubanhaisang,1012,371149.6658,2385693.426,-12.375083,-18.430902,-15.402992,0.67238563,19.292618,0.6469771,12.972079,-12.299693
7618,wubanhaisang,1015,371194.1658,2385690.926,-14.731775,-19.660711,-17.196243,0.80310255,24.067602,0.51018983,19.328753,-18.52565
7619,wubanhaisang,1018,371187.6658,2385689.426,-12.586931,-18.60572,-15.596326,0.7811739,22.613134,0.5363561,17.66479,-16.883615
7620,wubanhaisang,1021,371179.1658,2385687.426,-12.373348,-18.34951,-15.361429,0.7817147,21.957245,0.5357298,17.1643,-16.382586
7621,wubanhaisang,1024,371164.1658,2385684.926,-11.886385,-17.987152,-14.936769,0.7484866,19.690208,0.5726099,14.737857,-13.98937
7622,wubanhaisang,1025,370577.6658,2385684.426,-16.652159,-24.85935,-20.755754,0.45755255,10.545732,0.80715436,4.8252263,-4.367674
7623,wubanhaisang,1031,371157.6658,2385681.426,-11.395842,-18.009266,-14.702554,0.73828924,20.024904,0.58332884,14.784171,-14.045882
7624,wubanhaisang,1034,370575.6658,2385679.426,-16.652159,-24.85935,-20.755754,0.45755255,10.545732,0.80715436,4.8252263,-4.367674
7625,wubanhaisang,1035,371169.6658,2385679.426,-13.013701,-18.37208,-15.69289,0.76572186,20.440163,0.55387324,15.65148,-14.885757
7626,wubanhaisang,1036,371189.6658,2385679.426,-16.26807,-20.405254,-18.336662,0.7536525,21.42691,0.56707805,16.148445,-15.394793
7627,wubanhaisang,1037,371199.1658,2385678.926,-15.798965,-19.953741,-17.876354,0.7034361,18.626617,0.61811775,13.102634,-12.399199
7628,wubanhaisang,1038,372291.0175,2385678.234,-11.769246,-21.62241,-16.695827,0.6540424,17.506372,0.66319054,11.44991,-10.795868
7629,wubanhaisang,1044,371163.6658,2385675.426,-13.106535,-18.35761,-15.732073,0.71845424,19.2752,0.6034604,13.84835,-13.129895
7630,wubanhaisang,1045,371178.1658,2385674.926,-13.878167,-18.328575,-16.10337,0.7135934,18.149885,0.6082574,12.951638,-12.238046
7631,wubanhaisang,1046,371154.1658,2385674.426,-12.013994,-17.871609,-14.942801,0.7175182,20.397396,0.6043881,14.635503,-13.917985
7632,wubanhaisang,1048,371188.1658,2385673.426,-16.014622,-19.748732,-17.881676,0.6991979,18.184752,0.62216836,12.71474,-12.015542
7633,wubanhaisang,1049,371197.6658,2385673.426,-15.798965,-19.953741,-17.876354,0.7034361,18.626617,0.61811775,13.102634,-12.399199
7634,wubanhaisang,1051,370573.1658,2385671.926,-16.926943,-25.95239,-21.439667,0.4566478,10.444461,0.80771446,4.76944,-4.3127923
7635,wubanhaisang,1052,371159.1658,2385671.426,-10.980772,-17.904264,-14.442518,0.6981151,19.97553,0.6231974,13.94522,-13.247105
7636,wubanhaisang,1057,370576.6658,2385667.926,-14.1882305,-23.12808,-18.658155,0.4919855,11.269432,0.7852248,5.5443974,-5.0524116
7637,wubanhaisang,1059,371147.6658,2385667.926,-10.92112,-17.09599,-14.008554,0.68867856,20.283682,0.6320663,13.968937,-13.280258
7638,wubanhaisang,1060,371180.1658,2385667.426,-13.444652,-19.68543,-16.56504,0.6910687,17.328661,0.6298365,11.975295,-11.284226
7639,wubanhaisang,1062,371154.1658,2385665.426,-9.518779,-16.725708,-13.122244,0.64557666,16.60816,0.6704797,10.721841,-10.076263
7640,wubanhaisang,1063,371190.1658,2385664.926,-17.152912,-21.415447,-19.28418,0.65401274,16.326437,0.6632163,10.677698,-10.023685
7641,wubanhaisang,1065,371172.6658,2385663.926,-14.077344,-19.227503,-16.652424,0.6728173,17.540678,0.6465884,11.801671,-11.128854
7642,wubanhaisang,1067,371183.6658,2385663.426,-15.378591,-21.091883,-18.235237,0.6540602,15.220245,0.6631751,9.954956,-9.300897
7643,wubanhaisang,1072,371178.1658,2385661.426,-14.396768,-19.697205,-17.046986,0.6568153,16.042326,0.660777,10.536845,-9.88003
7644,wubanhaisang,1077,371157.6658,2385658.926,-9.518779,-16.725708,-13.122244,0.64557666,16.60816,0.6704797,10.721841,-10.076263
7645,wubanhaisang,1078,371147.6658,2385657.926,-8.61473,-16.615503,-12.615116,0.59016514,14.11268,0.7154506,8.328812,-7.738647
7646,wubanhaisang,1080,371996.3032,2385656.726,-11.428275,-17.865896,-14.647085,0.68227345,18.718218,0.6379875,12.770943,-12.08867
7647,wubanhaisang,1081,370579.1658,2385655.426,-14.907306,-21.601536,-18.254421,0.5535854,13.328374,0.74280053,7.378393,-6.824808
7648,wubanhaisang,1083,371177.6658,2385655.426,-13.067548,-20.5483,-16.807924,0.5958617,13.517998,0.71103275,8.054856,-7.458995
7649,wubanhaisang,1084,371185.6658,2385655.426,-14.368873,-21.578197,-17.973536,0.6076332,13.786697,0.7017604,8.3772545,-7.7696214
7650,wubanhaisang,1087,372000.8032,2385654.226,-11.969273,-18.364477,-15.166875,0.6899492,19.479841,0.6308823,13.440102,-12.750152
7651,wubanhaisang,1089,371154.6658,2385653.426,-8.263613,-17.331854,-12.797733,0.58338505,13.66221,0.7206515,7.9703293,-7.3869443
7652,wubanhaisang,1091,371169.1658,2385653.426,-12.233073,-19.759684,-15.996378,0.6035754,14.6592,0.70497876,8.847933,-8.244357
7653,wubanhaisang,1095,371989.3032,2385651.226,-11.657201,-19.55768,-15.607441,0.6783311,18.443695,0.6415934,12.510932,-11.832601
7654,wubanhaisang,1096,371144.1658,2385650.926,-11.023738,-17.045273,-14.034506,0.5516542,12.476161,0.7441974,6.882527,-6.3308725
7655,wubanhaisang,1098,371134.6658,2385650.426,-11.194425,-17.862535,-14.528481,0.55067533,13.031465,0.74490374,7.176106,-6.6254306
7656,wubanhaisang,1102,371983.3032,2385649.226,-12.190825,-19.573265,-15.882046,0.6813486,18.353027,0.63883597,12.50481,-11.823462
7657,wubanhaisang,1103,372001.0095,2385648.686,-12.919958,-19.833576,-16.376766,0.70164174,19.595034,0.61983716,13.748693,-13.047051
7658,wubanhaisang,1104,372206.8032,2385649.226,-14.04754,-19.531414,-16.789476,0.8539119,26.715263,0.44225222,22.81248,-21.958569
7659,wubanhaisang,1108,372203.8032,2385645.726,-13.536934,-19.672604,-16.604769,0.8277931,25.26131,0.47861028,20.911139,-20.083345
7660,wubanhaisang,1111,371983.8032,2385645.226,-12.190825,-19.573265,-15.882046,0.6813486,18.353027,0.63883597,12.50481,-11.823462
7661,wubanhaisang,1113,372004.3032,2385645.226,-12.919958,-19.833576,-16.376766,0.70164174,19.595034,0.61983716,13.748693,-13.047051
7662,wubanhaisang,1114,372210.835,2385644.71,-13.124429,-19.064064,-16.094246,0.8391543,25.312557,0.463207,21.24114,-20.401987
7663,wubanhaisang,1115,372190.3032,2385644.226,-13.978466,-19.91032,-16.944393,0.78027457,23.021,0.5373954,17.9627,-17.182426
7664,wubanhaisang,1116,372199.8032,2385644.226,-12.550708,-19.820654,-16.18568,0.81821424,23.955095,0.49115294,19.6004,-18.782187
7665,wubanhaisang,1118,371976.3032,2385643.226,-12.277034,-19.433556,-15.855295,0.70070684,18.96037,0.6207304,13.285661,-12.584953
7666,wubanhaisang,1120,372180.3032,2385641.726,-14.335557,-19.50119,-16.918373,0.76481545,22.31874,0.554879,17.069717,-16.304903
7667,wubanhaisang,1121,371969.298,2385641.141,-13.122532,-18.975798,-16.049164,0.7221931,19.788275,0.5997349,14.290956,-13.568763
7668,wubanhaisang,1122,371996.3032,2385641.226,-12.877213,-19.03652,-15.956866,0.6877666,19.81154,0.6329141,13.625716,-12.937949
7669,wubanhaisang,1126,372001.8032,2385639.726,-13.257226,-19.568308,-16.412767,0.7138302,20.53495,0.60802495,14.658467,-13.944637
7670,wubanhaisang,1130,371984.8032,2385638.726,-13.1905,-19.406067,-16.298283,0.6750804,18.635246,0.64454496,12.58029,-11.90521
7671,wubanhaisang,1132,372188.3032,2385638.726,-13.978466,-19.91032,-16.944393,0.78027457,23.021,0.5373954,17.9627,-17.182426
7672,wubanhaisang,1133,371992.8032,2385638.226,-13.623615,-20.098803,-16.86121,0.68338966,19.058151,0.63696116,13.024143,-12.340754
7673,wubanhaisang,1134,372205.3032,2385637.726,-12.926089,-20.427614,-16.676851,0.77342516,22.087198,0.5452297,17.082794,-16.30937
7674,wubanhaisang,1137,371999.3032,2385636.726,-13.908607,-19.746393,-16.8275,0.7016851,19.962368,0.61979574,14.007296,-13.305611
7675,wubanhaisang,1141,371970.298,2385635.141,-11.891339,-18.671797,-15.281569,0.74016476,20.534782,0.58137685,15.199122,-14.458958
7676,wubanhaisang,1142,372157.3032,2385635.226,-12.138332,-17.857952,-14.998142,0.7034879,21.54887,0.618068,15.1593685,-14.455881
7677,wubanhaisang,1144,371994.8032,2385633.726,-13.908607,-19.746393,-16.8275,0.7016851,19.962368,0.61979574,14.007296,-13.305611
7678,wubanhaisang,1145,372173.3032,2385633.726,-12.334101,-19.41707,-15.875586,0.7567862,22.384533,0.56368786,16.940306,-16.18352
7679,wubanhaisang,1146,372197.8032,2385633.726,-14.058484,-19.399847,-16.729166,0.7771701,21.707952,0.540964,16.870771,-16.093601
7680,wubanhaisang,1147,372165.3032,2385633.226,-13.011,-18.679243,-15.845121,0.7408626,22.544342,0.58064836,16.702261,-15.961397
7681,wubanhaisang,1152,371974.3032,2385631.226,-10.75039,-19.132597,-14.941494,0.721661,19.394026,0.600267,13.995912,-13.274251
7682,wubanhaisang,1153,371980.3032,2385630.726,-12.01549,-20.471542,-16.243515,0.694766,18.356565,0.6263652,12.753517,-12.058751
7683,wubanhaisang,1154,371991.8032,2385630.726,-13.126123,-19.908337,-16.517231,0.69017816,18.63877,0.63066864,12.864071,-12.173893
7684,wubanhaisang,1157,372214.6125,2385628.456,-14.386028,-22.926958,-18.656494,0.7156982,22.639725,0.6061866,16.203209,-15.487512
7685,wubanhaisang,1158,372208.3032,2385629.226,-14.907361,-20.452084,-17.679722,0.7356447,22.448616,0.5860664,16.514206,-15.778561
7686,wubanhaisang,1161,371986.3032,2385627.726,-12.01549,-20.471542,-16.243515,0.694766,18.356565,0.6263652,12.753517,-12.058751
7687,wubanhaisang,1163,371996.3032,2385627.226,-13.606695,-20.123755,-16.865225,0.7110608,19.29497,0.6107364,13.719897,-13.008836
7688,wubanhaisang,1171,372171.8032,2385625.726,-13.722072,-18.710402,-16.216236,0.778139,23.956434,0.5398535,18.641436,-17.863297
7689,wubanhaisang,1177,372140.3032,2385624.726,-12.742844,-19.292336,-16.01759,0.648646,18.58688,0.6678507,12.056305,-11.40766
7690,wubanhaisang,1178,371968.3032,2385623.726,-10.829683,-18.682491,-14.756087,0.7449034,21.281425,0.5764063,15.852606,-15.107702
7691,wubanhaisang,1180,371975.8032,2385623.226,-11.432023,-19.819815,-15.625919,0.7323781,20.228361,0.5894248,14.814809,-14.082431
7692,wubanhaisang,1181,372001.8032,2385623.226,-15.213094,-21.505692,-18.359392,0.74683833,20.116615,0.5743603,15.023859,-14.277021
7693,wubanhaisang,1182,372212.3032,2385623.226,-15.496594,-20.130537,-17.813566,0.7014162,22.787226,0.6200529,15.983329,-15.281913
7694,wubanhaisang,1183,372166.8032,2385622.726,-13.237542,-17.54338,-15.390461,0.8097572,27.036007,0.5019148,21.892601,-21.082844
7695,wubanhaisang,1184,372197.8032,2385622.726,-15.451122,-18.481201,-16.966162,0.79108983,23.824722,0.5247245,18.847496,-18.056406
7696,wubanhaisang,1186,372204.7,2385620.655,-14.746939,-19.4162,-17.08157,0.74239516,22.951786,0.5790443,17.039295,-16.2969
7697,wubanhaisang,1188,371998.8032,2385621.226,-14.917368,-21.94957,-18.433468,0.7300703,19.88108,0.5917821,14.514586,-13.784516
7698,wubanhaisang,1192,371993.8032,2385619.226,-14.6938095,-21.435532,-18.06467,0.7123285,19.734758,0.60949737,14.057631,-13.345303
7699,wubanhaisang,1193,372147.8032,2385619.226,-11.6659155,-18.100227,-14.883072,0.7298868,22.560398,0.591969,16.466536,-15.7366495
7700,wubanhaisang,1196,372001.3032,2385618.726,-15.213094,-21.505692,-18.359392,0.74683833,20.116615,0.5743603,15.023859,-14.277021
7701,wubanhaisang,1198,371973.3032,2385618.226,-10.829683,-18.682491,-14.756087,0.7449034,21.281425,0.5764063,15.852606,-15.107702
7702,wubanhaisang,1202,371982.3032,2385617.226,-14.088725,-21.349508,-17.719116,0.7304045,20.949347,0.5914415,15.3014965,-14.571093
7703,wubanhaisang,1205,371990.3032,2385615.226,-15.44512,-21.996601,-18.72086,0.7319817,20.841898,0.5898306,15.255888,-14.523906
7704,wubanhaisang,1206,372154.8032,2385615.226,-12.254433,-17.197077,-14.725755,0.7847507,25.723433,0.53219706,20.186481,-19.401731
7705,wubanhaisang,1207,372167.3032,2385615.226,-13.611284,-17.325346,-15.468315,0.8132093,27.15636,0.4975559,22.083805,-21.270596
7706,wubanhaisang,1208,372195.3032,2385615.226,-14.3734,-18.090418,-16.231909,0.7751066,24.30315,0.5433197,18.837532,-18.062426
7707,wubanhaisang,1209,372201.8032,2385615.226,-14.055001,-18.794048,-16.424524,0.729171,23.614775,0.59269726,17.219208,-16.490038
7708,wubanhaisang,1214,371995.8032,2385613.726,-15.362196,-21.8773,-18.619747,0.74342537,20.57926,0.5779627,15.299144,-14.555718
7709,wubanhaisang,1230,371993.8032,2385610.226,-15.557776,-22.166647,-18.862211,0.7711231,22.995897,0.54783094,17.732668,-16.961544
7710,wubanhaisang,1232,372152.8032,2385609.726,-13.043262,-18.061312,-15.552286,0.7949899,26.23107,0.5200606,20.853436,-20.058445
7711,wubanhaisang,1234,372163.8032,2385609.226,-13.355985,-18.047503,-15.701744,0.8048003,26.978338,0.5080944,21.712173,-20.907373
7712,wubanhaisang,1235,372204.3032,2385609.226,-14.557414,-20.00608,-17.281748,0.7130394,22.791206,0.6088009,16.251028,-15.537989
7713,wubanhaisang,1238,371970.3032,2385608.226,-12.343935,-19.111773,-15.727854,0.7699695,22.623001,0.54912853,17.419022,-16.649052
7714,wubanhaisang,1242,371978.8032,2385607.226,-12.404838,-20.2667,-16.33577,0.76705253,22.67936,0.5523924,17.39626,-16.629208
7715,wubanhaisang,1244,371996.3032,2385606.726,-15.634989,-21.720108,-18.677547,0.77984494,22.81629,0.5378911,17.793169,-17.013323
7716,wubanhaisang,1247,372107.8032,2385605.726,-15.696683,-22.91357,-19.305126,0.5964633,16.453243,0.71056354,9.813756,-9.217293
7717,wubanhaisang,1248,371956.8032,2385605.226,-12.161657,-15.938747,-14.050202,0.7976747,24.24842,0.51681966,19.342352,-18.544678
7718,wubanhaisang,1250,372156.3032,2385605.226,-13.043262,-18.061312,-15.552286,0.7949899,26.23107,0.5200606,20.853436,-20.058445
7719,wubanhaisang,1251,372194.3032,2385605.226,-13.89282,-18.596077,-16.24445,0.75521225,23.591644,0.5653939,17.816698,-17.061487
7720,wubanhaisang,1253,371990.3032,2385604.726,-15.557776,-22.166647,-18.862211,0.7711231,22.995897,0.54783094,17.732668,-16.961544
7721,wubanhaisang,1254,372125.8032,2385604.726,-14.275179,-20.07515,-17.175163,0.69518626,20.432241,0.62596893,14.204213,-13.5090275
7722,wubanhaisang,1257,371994.8032,2385603.726,-16.264221,-21.08013,-18.672176,0.80024517,24.28698,0.5136931,19.435537,-18.635292
7723,wubanhaisang,1258,372151.8032,2385603.726,-13.409256,-18.595041,-16.002148,0.7837804,25.586412,0.5333293,20.054129,-19.270348
7724,wubanhaisang,1259,372207.3032,2385603.726,-16.736612,-22.75702,-19.746817,0.6739784,21.700602,0.64554113,14.625736,-13.951758
7725,wubanhaisang,1261,371966.8032,2385603.226,-12.773714,-18.737082,-15.755398,0.7612822,22.934853,0.55877733,17.459896,-16.698612
7726,wubanhaisang,1262,371972.8032,2385603.226,-12.773714,-18.737082,-15.755398,0.7612822,22.934853,0.55877733,17.459896,-16.698612
7727,wubanhaisang,1263,372130.3032,2385602.726,-13.929409,-19.214365,-16.571888,0.7222053,21.45325,0.59972274,15.493651,-14.771446
7728,wubanhaisang,1264,372146.3032,2385602.726,-13.072047,-18.21347,-15.642759,0.77989835,25.050327,0.5378295,19.536709,-18.756811
7729,wubanhaisang,1265,371982.8032,2385600.726,-15.139745,-20.971869,-18.055807,0.78696007,24.529161,0.52960753,19.30347,-18.51651
7730,wubanhaisang,1266,371988.3032,2385600.726,-16.390368,-21.298918,-18.844643,0.7936573,24.724703,0.52166,19.62294,-18.829283
7731,wubanhaisang,1267,372116.8032,2385600.726,-14.277664,-21.17577,-17.726717,0.66880405,18.184107,0.65018934,12.161604,-11.4928
7732,wubanhaisang,1270,371955.8032,2385598.726,-11.734185,-16.357208,-14.045696,0.77788,22.94486,0.5401506,17.848349,-17.070469
7733,wubanhaisang,1273,372203.8032,2385598.726,-14.836686,-21.254015,-18.045351,0.70655024,22.564283,0.6151178,15.9428,-15.23625
7734,wubanhaisang,1277,371972.3032,2385597.726,-12.773714,-18.737082,-15.755398,0.7612822,22.934853,0.55877733,17.459896,-16.698612
7735,wubanhaisang,1281,371986.8032,2385597.226,-16.405752,-21.650839,-19.028296,0.8105842,26.232992,0.50087476,21.26405,-20.453465
7736,wubanhaisang,1282,372186.3032,2385597.226,-12.029387,-18.621672,-15.325529,0.77109796,22.442234,0.54785925,17.30516,-16.534063
7737,wubanhaisang,1283,372195.8032,2385597.226,-13.117994,-19.270443,-16.194218,0.7354686,23.204086,0.5862481,17.065878,-16.330408
7738,wubanhaisang,1286,371976.8032,2385596.226,-14.389804,-20.83296,-17.611382,0.7762709,24.567333,0.5419921,19.070906,-18.294636
7739,wubanhaisang,1289,372112.3032,2385595.226,-12.524975,-19.078516,-15.801745,0.7040969,20.046919,0.61748284,14.114974,-13.410877
7740,wubanhaisang,1291,371970.8032,2385594.226,-13.727426,-19.346243,-16.536835,0.76970845,23.596462,0.54942167,18.162397,-17.392689
7741,wubanhaisang,1292,372206.811,2385592.639,-18.043348,-23.563948,-20.803648,0.68153703,21.863693,0.63866323,14.900917,-14.219379
7742,wubanhaisang,1296,372119.3032,2385592.726,-11.937783,-17.857992,-14.897888,0.71995133,21.446629,0.60197234,15.440529,-14.720577
7743,wubanhaisang,1297,370590.6658,2385592.426,-13.191116,-19.831339,-16.511227,0.6848501,17.945839,0.63561493,12.29021,-11.605359
7744,wubanhaisang,1300,372102.3032,2385590.226,-14.183873,-17.882511,-16.033192,0.75841314,24.766766,0.5619173,18.78344,-18.025026
7745,wubanhaisang,1302,372198.3032,2385589.726,-13.809417,-20.34841,-17.078913,0.7054251,22.187063,0.616204,15.651311,-14.945886
7746,wubanhaisang,1304,372084.3032,2385589.226,-13.353847,-19.406603,-16.380224,0.67711914,20.294529,0.6426961,13.741814,-13.064694
7747,wubanhaisang,1305,372098.3032,2385589.226,-14.183873,-17.882511,-16.033192,0.75841314,24.766766,0.5619173,18.78344,-18.025026
7748,wubanhaisang,1306,372190.3032,2385589.226,-11.758326,-19.87294,-15.815633,0.71565527,20.841272,0.60622895,14.915166,-14.199512
7749,wubanhaisang,1308,372090.3032,2385588.726,-13.488627,-18.869991,-16.17931,0.6925595,21.207472,0.6284401,14.687436,-13.994876
7750,wubanhaisang,1314,370590.6658,2385585.926,-14.578773,-19.971607,-17.27519,0.7434439,20.159925,0.57794315,14.987774,-14.244329
7751,wubanhaisang,1316,372200.3032,2385585.726,-16.937973,-23.116877,-20.027424,0.70180297,21.981155,0.6196829,15.42644,-14.724637
7752,wubanhaisang,1321,372104.3032,2385584.226,-14.296196,-17.432526,-15.864361,0.7655162,24.125063,0.5541016,18.468126,-17.70261
7753,wubanhaisang,1326,372083.8032,2385582.226,-13.687412,-17.852879,-15.770145,0.70379025,19.782068,0.6177776,13.922427,-13.2186365
7754,wubanhaisang,1333,372185.8032,2385578.726,-12.372268,-19.850006,-16.111137,0.6999925,20.652351,0.62141174,14.4564905,-13.756498
7755,wubanhaisang,1334,372199.1285,2385574.416,-19.272833,-25.039377,-22.156105,0.7279486,22.700113,0.59393823,16.524515,-15.796567
7756,wubanhaisang,1337,372092.3032,2385577.726,-14.199909,-17.574167,-15.887038,0.71922475,21.053642,0.6026951,15.142301,-14.423076
7757,wubanhaisang,1338,372190.8032,2385575.226,-13.2432,-20.521431,-16.882317,0.6771304,19.832304,0.64268583,13.429056,-12.751925
7758,wubanhaisang,1341,372088.8032,2385574.726,-13.225362,-17.079151,-15.152256,0.7290072,19.885838,0.5928638,14.496919,-13.767911
7759,wubanhaisang,1349,372198.3032,2385571.726,-16.356833,-22.199211,-19.278023,0.71624947,22.973795,0.6056426,16.454967,-15.738719
7760,wubanhaisang,1354,372186.3032,2385570.726,-13.2432,-20.521431,-16.882317,0.6771304,19.832304,0.64268583,13.429056,-12.751925
7761,wubanhaisang,1362,372196.6366,2385563.671,-17.379303,-22.06421,-19.721756,0.73757297,24.12404,0.584072,17.79324,-17.055668
7762,wubanhaisang,1364,372176.3032,2385563.226,-10.445303,-18.720043,-14.582673,0.71254075,17.785162,0.6092895,12.672652,-11.960112
7763,wubanhaisang,1365,372186.3032,2385563.226,-13.592937,-20.459585,-17.02626,0.68916285,20.679901,0.6316154,14.25182,-13.562656
7764,wubanhaisang,1376,372166.8032,2385557.226,-10.408921,-19.122185,-14.7655525,0.7240889,20.116539,0.5978339,14.566163,-13.842073
7765,wubanhaisang,1377,372174.3032,2385557.226,-10.327327,-19.144592,-14.73596,0.7377066,19.160763,0.5839334,14.135021,-13.397315
7766,wubanhaisang,1379,372190.3032,2385557.226,-13.824413,-20.626354,-17.225384,0.7224533,22.255857,0.5994745,16.078817,-15.356364
7767,wubanhaisang,1384,372185.8032,2385553.726,-14.664293,-20.492153,-17.578224,0.7692973,24.807219,0.5498829,19.084126,-18.314829
7768,wubanhaisang,1387,372169.3032,2385552.726,-12.605852,-18.638039,-15.621945,0.7483658,21.305801,0.5727384,15.944533,-15.196168
7769,wubanhaisang,1390,372161.3032,2385551.726,-12.92396,-17.56149,-15.242724,0.7409656,22.25602,0.5805407,16.490946,-15.749979
7770,wubanhaisang,1395,372175.3032,2385549.226,-12.799805,-19.531729,-16.165768,0.7714013,21.81021,0.5475174,16.824423,-16.053022
7771,wubanhaisang,1396,372184.3032,2385548.726,-13.580493,-19.699453,-16.639973,0.77014774,23.03246,0.5489283,17.738396,-16.968248
7772,wubanhaisang,1406,372173.3032,2385542.226,-14.102696,-19.042797,-16.572746,0.7786511,23.63603,0.53926533,18.40422,-17.62557
7773,wubanhaisang,1407,372179.3032,2385542.226,-15.08306,-20.333246,-17.708153,0.77987105,25.07385,0.53786093,19.55437,-18.7745
7774,wubanhaisang,1411,372165.8032,2385537.226,-13.887763,-18.602375,-16.24507,0.7761884,22.363953,0.54208636,17.35864,-16.58245
7775,wubanhaisang,1422,372128.3032,2385534.226,-15.910186,-22.129644,-19.019915,0.7472106,24.444056,0.57396555,18.264858,-17.517647
7776,wubanhaisang,1428,372164.8032,2385529.726,-14.498674,-20.401875,-17.450275,0.73410374,22.963804,0.5876539,16.857815,-16.12371
7777,wubanhaisang,1439,372127.8032,2385525.726,-16.043398,-22.013355,-19.028378,0.7211423,22.928913,0.6007851,16.53501,-15.813867
7778,wubanhaisang,1444,372122.3032,2385519.726,-13.5384655,-21.143227,-17.340847,0.6731084,21.542433,0.646326,14.500393,-13.827284
7779,wubanhaisang,1445,372128.3032,2385519.726,-13.674361,-22.34859,-18.011477,0.67253196,21.244808,0.64684534,14.287812,-13.61528
7780,wubanhaisang,1446,372117.8032,2385519.226,-13.5384655,-21.143227,-17.340847,0.6731084,21.542433,0.646326,14.500393,-13.827284
7781,wubanhaisang,1455,372124.3032,2385515.226,-13.462043,-23.222952,-18.342497,0.65730864,20.768658,0.6603462,13.651418,-12.994109
7782,wubanhaisang,1612,371934.9091,2385354.298,-25.705568,-28.588387,-27.146976,0.8921015,30.070608,0.38185224,26.826035,-25.933933
7783,wubanhaisang,1620,371944.4091,2385349.798,-22.54736,-25.78405,-24.165705,0.9092011,31.398668,0.35101324,28.547703,-27.638502
7784,wubanhaisang,1626,371754.8032,2385346.726,-15.577397,-19.837074,-17.707235,0.783778,26.39527,0.5333321,20.688032,-19.904253
7785,wubanhaisang,1632,371773.3032,2385343.226,-15.289597,-19.603737,-17.446667,0.76906735,27.582777,0.5501406,21.213013,-20.443945
7786,wubanhaisang,1724,371892.3958,2385238.816,-13.888301,-20.126022,-17.007162,0.64587724,19.522655,0.67022294,12.609239,-11.963362
7787,wubanhaisang,1728,371892.3958,2385231.816,-14.369427,-19.53812,-16.953773,0.6801485,21.54535,0.63993466,14.6540365,-13.973888
7788,wubanhaisang,1765,371915.3112,2385133.755,-15.0379715,-23.887955,-19.462963,0.42820364,9.778559,0.8249208,4.1872144,-3.7590108
7789,wubanhaisang,1808,371328.4408,2385011.798,-20.034145,-26.298624,-23.166386,0.7207584,20.721865,0.6011682,14.935457,-14.214699
7790,wubanhaisang,1809,371327.4408,2384978.798,-10.852688,-21.369352,-16.11102,0.46471286,12.841913,0.8026929,5.967802,-5.5030894
7791,wubanhaisang,1810,371325.9408,2384971.798,-8.738474,-20.398294,-14.568384,0.44733742,11.918412,0.813432,5.3315516,-4.8842144
7792,wubanhaisang,1811,371322.4408,2384966.798,-9.303605,-20.513931,-14.908768,0.42941502,10.985085,0.82420367,4.71716,-4.2877455
7793,wubanhaisang,1816,371324.9408,2384850.298,-13.656445,-23.019684,-18.338064,0.5997706,16.319538,0.7079753,9.787979,-9.188209
7794,wubanhaisang,1828,371288.4408,2384829.298,-11.905983,-21.139896,-16.52294,0.49312645,14.963817,0.78447723,7.3790536,-6.885927
7795,wubanhaisang,1849,371209.3112,2384665.755,-19.06808,-24.099775,-21.583927,0.87717015,29.920362,0.40667933,26.245249,-25.368078
7796,wubanhaisang,1850,371200.3112,2384654.255,-18.696287,-24.12601,-21.411148,0.8123656,25.034641,0.49862552,20.33728,-19.524916
7797,wubanhaisang,1851,371193.3112,2384650.255,-19.736124,-26.140543,-22.938334,0.7691955,24.311947,0.549997,18.70064,-17.931444
7798,wubanhaisang,1852,371198.8112,2384646.255,-16.111582,-21.951,-19.031292,0.7685525,23.152594,0.5507171,17.793983,-17.02543
7799,wubanhaisang,1855,371193.3112,2384641.255,-16.466532,-23.739239,-20.102886,0.7274373,22.494452,0.5944563,16.363304,-15.635866
7800,wubanhaisang,1856,371164.8112,2384638.755,-23.510048,-26.908913,-25.20948,0.7508246,23.54571,0.570115,17.678698,-16.927874
7801,wubanhaisang,1857,371173.8112,2384638.755,-21.8443,-25.123524,-23.483912,0.7316844,23.606739,0.5901347,17.272682,-16.540998
7802,wubanhaisang,1858,371184.8112,2384637.755,-16.52134,-22.047935,-19.284637,0.7051438,22.376259,0.6164751,15.778481,-15.073337
7803,wubanhaisang,1861,371174.8112,2384633.255,-17.424366,-23.140953,-20.28266,0.7196573,21.841768,0.602265,15.718588,-14.998931
7804,wubanhaisang,1863,371140.8112,2384631.255,-23.60742,-28.859446,-26.233433,0.6570437,25.022327,0.6605776,16.440762,-15.783719
7805,wubanhaisang,1864,371152.3112,2384631.255,-23.779976,-27.394787,-25.587381,0.67407197,25.080614,0.6454566,16.90614,-16.232067
7806,wubanhaisang,1865,371169.3112,2384627.755,-18.904493,-24.199505,-21.551998,0.6627339,22.218546,0.65558136,14.724984,-14.06225
