,CLASS_NAME,num,x,y,B1,B3,B4,B5,B6,B7,B8,RVI,GNDVI,MTVI2,MSAVI,MCARI,NDVIRE,NDWI,CMRI
5868,tonghuashu,9498,370936.3317,2386236.876,0.079300001,0.071400002,0.059300002,0.032099999,0.184400007,0.283800006,0.331499994,8.841122,0.597973,0.49385872,0.4507198,0.745068,0.70346415,-0.597973,1.3947442
5869,tonghuashu,9500,370940.4989,2386224.652,0.086400002,0.073600002,0.0682,0.037799999,0.210800007,0.300599992,0.345899999,7.952381,0.60662746,0.48900396,0.46095255,0.8117474,0.69589704,-0.60662746,1.383223
5870,tonghuashu,9502,370944.3089,2386224.533,0.084799998,0.0757,0.062799998,0.0305,0.209999993,0.372900009,0.366299987,12.22623,0.6625056,0.6475128,0.5951332,1.0509639,0.7463618,-0.6625056,1.511291
5871,tonghuashu,9504,370942.6024,2386226.478,0.080799997,0.075000003,0.064599998,0.034499999,0.182899997,0.299100012,0.281100005,8.669566,0.59903765,0.5093542,0.46840248,0.6723298,0.68261266,-0.59903765,1.3922031
5872,tonghuashu,9505,370942.0864,2386220.683,0.081600003,0.074299999,0.0682,0.036200002,0.199499995,0.299100012,0.331499994,8.262431,0.6020354,0.4975439,0.46330115,0.76195765,0.69282985,-0.6020354,1.3861094
5873,tonghuashu,9507,370940.1021,2386218.5,0.0832,0.070699997,0.057500001,0.028100001,0.169300005,0.264800012,0.217600003,9.423488,0.57853955,0.48787552,0.4308554,0.7319062,0.7152989,-0.57853955,1.3866651
5874,tonghuashu,9508,370942.4436,2386198.617,0.079999998,0.075000003,0.054499999,0.0337,0.191200003,0.33129999,0.356700003,9.83086,0.6308146,0.5638615,0.52168787,0.7617363,0.70031124,-0.6308146,1.4461571
5875,tonghuashu,9509,370942.523,2386196.672,0.078500003,0.066399999,0.056299999,0.0305,0.181400001,0.312299997,0.324299991,10.239344,0.6493267,0.5409391,0.5020884,0.7606905,0.7121284,-0.6493267,1.4713805
5876,tonghuashu,9510,370940.1417,2386196.632,0.080799997,0.064999998,0.055100001,0.028899999,0.188899994,0.327600002,0.335099995,11.335641,0.6688742,0.57351255,0.53175926,0.88384277,0.7346189,-0.6688742,1.5067424
5877,tonghuashu,9511,370940.1814,2386198.418,0.079300001,0.071400002,0.057500001,0.031300001,0.167799994,0.253800005,0.271600008,8.108626,0.5608856,0.44939506,0.40278083,0.628419,0.6855852,-0.5608856,1.3413135
5878,tonghuashu,9513,370952.3655,2386192.743,0.080799997,0.072099999,0.065200001,0.036200002,0.224399999,0.37439999,0.386700004,10.342541,0.6770436,0.6039215,0.5774565,0.9778136,0.7221796,-0.6770436,1.5007162
5879,tonghuashu,9514,370952.3655,2386188.695,0.077699997,0.074299999,0.061000001,0.038600001,0.230399996,0.386099994,0.444200009,10.00259,0.6772372,0.60815245,0.5858115,0.9584878,0.71301115,-0.6772372,1.4954618
5880,tonghuashu,9515,370954.588,2386188.774,0.080799997,0.0757,0.060400002,0.035300002,0.197999999,0.326900005,0.365099996,9.260623,0.6239444,0.5480871,0.5097823,0.7753971,0.6973853,-0.6239444,1.4290245
5881,tonghuashu,9516,370954.7071,2386190.719,0.075300001,0.073600002,0.061000001,0.035300002,0.201000005,0.330599993,0.361499995,9.365438,0.63582385,0.5498879,0.5154867,0.79841983,0.70122725,-0.63582385,1.442875
5882,tonghuashu,9517,370954.588,2386192.584,0.078500003,0.071400002,0.0581,0.028899999,0.193399996,0.334899992,0.351900011,11.588235,0.6485355,0.5964195,0.54325294,0.937555,0.739991,-0.6485355,1.4896569
5883,tonghuashu,9518,370956.2152,2386168.692,0.080799997,0.0757,0.0581,0.034499999,0.208499998,0.372200012,0.387899995,10.788406,0.6619782,0.6184109,0.5800821,0.89105046,0.7160494,-0.6619782,1.49232
5884,tonghuashu,9519,370958.5171,2386168.335,0.079300001,0.072099999,0.056899998,0.035300002,0.209999993,0.370000005,0.357899994,10.481586,0.6738295,0.60376215,0.574196,0.87521803,0.71218914,-0.6738295,1.4996375
5885,tonghuashu,9520,370958.3583,2386166.391,0.077699997,0.078599997,0.059300002,0.036200002,0.217600003,0.377999991,0.441799998,10.441988,0.6557162,0.620073,0.58256125,0.9232972,0.714736,-0.6557162,1.4809213
5886,tonghuashu,9522,370960.7396,2386164.644,0.078500003,0.0678,0.057500001,0.035300002,0.183599994,0.299100012,0.345899999,8.473087,0.630417,0.4915138,0.46599218,0.6508697,0.67747825,-0.630417,1.4192927
5887,tonghuashu,9523,370966.4943,2386148.769,0.079300001,0.0814,0.0634,0.0305,0.233400002,0.387499988,0.459800005,12.704918,0.6528044,0.6775461,0.6161031,1.3200492,0.7688518,-0.6528044,1.5068715
5888,tonghuashu,9524,370964.1924,2386148.61,0.076099999,0.072099999,0.060400002,0.035300002,0.221399993,0.391200006,0.405900002,11.082152,0.6887547,0.6323431,0.6040808,0.97993004,0.7249708,-0.6887547,1.5232213
5889,tonghuashu,9525,370958.4377,2386142.697,0.080799997,0.067100003,0.058699999,0.032099999,0.151199996,0.227500007,0.234400004,7.087228,0.5444671,0.39199087,0.3554029,0.48176748,0.6497545,-0.5444671,1.2971635
5890,tonghuashu,9526,370956.6915,2386142.697,0.079999998,0.072099999,0.064000003,0.035300002,0.163299993,0.227500007,0.240400001,6.444759,0.5186916,0.38269186,0.34690014,0.50775653,0.6445116,-0.5186916,1.2500463
5891,tonghuashu,9527,370956.4136,2386140.792,0.079999998,0.072800003,0.065800004,0.034499999,0.198699996,0.299899995,0.293099999,8.692754,0.6093372,0.5066723,0.4696879,0.8006746,0.7041166,-0.6093372,1.4029975
5892,tonghuashu,9529,370958.279,2386138.847,0.079999998,0.07,0.061000001,0.0297,0.194999993,0.319599986,0.367500007,10.760942,0.6406571,0.5645486,0.51637703,0.9211616,0.73564756,-0.6406571,1.4706028
5893,tonghuashu,9530,370960.303,2386140.355,0.080799997,0.076399997,0.064000003,0.032900002,0.231900007,0.362699986,0.380699992,11.024315,0.65201557,0.6173675,0.571751,1.1834654,0.75151056,-0.65201557,1.4856858
5894,tonghuashu,9531,370956.4533,2386128.767,0.076899998,0.060699999,0.059799999,0.0241,0.191200003,0.292600006,0.311100006,12.141079,0.6563827,0.5456148,0.4905821,1.118639,0.77612627,-0.6563827,1.5041881
5895,tonghuashu,9532,370958.5568,2386128.727,0.079300001,0.069300003,0.064599998,0.028100001,0.206300005,0.339300007,0.341100007,12.074733,0.66079295,0.6052019,0.5529007,1.107119,0.76023895,-0.66079295,1.5078261
5896,tonghuashu,9534,370960.2633,2386128.449,0.079300001,0.065700002,0.062199999,0.025699999,0.207800001,0.342999995,0.357899994,13.346304,0.6784928,0.62286234,0.5672301,1.2425956,0.7798715,-0.6784928,1.539084
5897,tonghuashu,9535,370960.2237,2386126.544,0.088,0.062799998,0.056899998,0.0185,0.186700001,0.294800013,0.305099994,15.935136,0.6487696,0.60267514,0.51354015,1.4473791,0.8196881,-0.6487696,1.530672
5898,tonghuashu,9536,370958.0408,2386126.624,0.084799998,0.067100003,0.0581,0.022500001,0.201000005,0.326900005,0.351900011,14.528889,0.6593909,0.62751174,0.5531051,1.3553654,0.79865766,-0.6593909,1.5305986
5899,tonghuashu,9538,370974.453,2386088.598,0.079999998,0.075000003,0.0616,0.035300002,0.195700005,0.318899989,0.314700007,9.033994,0.61919266,0.53480285,0.49734557,0.75541306,0.6943723,-0.61919266,1.4198701
5900,tonghuashu,9539,370974.1752,2386090.225,0.078500003,0.075000003,0.059799999,0.031300001,0.209299996,0.337099999,0.40110001,10.769968,0.6360106,0.58893913,0.5385427,1.0106581,0.73981714,-0.6360106,1.4660866
5901,tonghuashu,9540,370978.4217,2386080.739,0.079300001,0.073600002,0.056299999,0.032900002,0.191200003,0.307200015,0.314700007,9.337386,0.6134454,0.5298346,0.48630774,0.7832807,0.706381,-0.6134454,1.4199729
5902,tonghuashu,9541,370978.1439,2386082.287,0.079999998,0.072800003,0.059799999,0.0394,0.182899997,0.288199991,0.305099994,7.3147206,0.5966759,0.45912495,0.43654782,0.56392616,0.6455241,-0.5966759,1.3561386
5903,tonghuashu,9542,370976.0405,2386082.446,0.079999998,0.070699997,0.057500001,0.032900002,0.200200006,0.340799987,0.345899999,10.358662,0.6563791,0.5756475,0.5388982,0.860434,0.7177177,-0.6563791,1.480302
5904,tonghuashu,9543,370974.0958,2386080.303,0.073700003,0.074299999,0.054499999,0.0337,0.202500001,0.331999987,0.395099998,9.851631,0.6342604,0.5636576,0.5227687,0.86023444,0.71464854,-0.6342604,1.4499564
5905,tonghuashu,9546,370982.5096,2386067.008,0.079300001,0.0757,0.056899998,0.036200002,0.217600003,0.342999995,0.368699998,9.475138,0.63840467,0.5660307,0.5314731,0.9198107,0.714736,-0.63840467,1.4474764
5906,tonghuashu,9547,370980.4061,2386066.888,0.074500002,0.077100001,0.056299999,0.0305,0.200200006,0.326900005,0.323100001,10.718033,0.6183168,0.5830415,0.52529824,0.9522957,0.7355874,-0.6183168,1.4476397
5907,tonghuashu,9548,370980.2474,2386068.992,0.072899997,0.070699997,0.052099999,0.035300002,0.203999996,0.327600002,0.369899988,9.280453,0.6449913,0.5402824,0.5108639,0.82085437,0.7049728,-0.6449913,1.4504473
5908,tonghuashu,9550,370986.4386,2386052.839,0.069700003,0.0678,0.055100001,0.035300002,0.177599996,0.26699999,0.275099993,7.563739,0.594982,0.44030848,0.4136036,0.6054499,0.6683889,-0.594982,1.3614392
5909,tonghuashu,9551,370986.0417,2386050.418,0.074500002,0.069300003,0.0504,0.0297,0.168500006,0.29550001,0.264400005,9.949495,0.6200658,0.5250575,0.47734866,0.6749078,0.7003028,-0.6200658,1.4374089
5910,tonghuashu,9553,370981.9142,2386050.617,0.069700003,0.069300003,0.047400001,0.0297,0.190400004,0.308600008,0.285899997,10.390573,0.63323635,0.5460108,0.4987065,0.87494254,0.7301227,-0.63323635,1.4576526
5911,tonghuashu,9554,370982.0333,2386052.799,0.079999998,0.073600002,0.056299999,0.032099999,0.166299999,0.253100008,0.246399999,7.8847356,0.54943377,0.4472187,0.399321,0.5991981,0.67641133,-0.54943377,1.3243287
5912,tonghuashu,9556,370984.3749,2386048.434,0.077699997,0.066399999,0.046799999,0.0337,0.177599996,0.293300003,0.284700006,8.703264,0.63080347,0.48982692,0.46144933,0.6411518,0.6810222,-0.63080347,1.4246874
5913,tonghuashu,9557,370986.1608,2386048.235,0.076099999,0.067100003,0.049800001,0.0273,0.174600005,0.279399991,0.318300009,10.234432,0.61269844,0.5114266,0.45805222,0.80456704,0.7295691,-0.61269844,1.4346743
5914,tonghuashu,9559,370984.9305,2386046.33,0.072899997,0.07,0.052099999,0.022500001,0.176100001,0.294,0.319499999,13.066667,0.61538464,0.5790871,0.4983041,1.0360942,0.77341396,-0.61538464,1.4732045
5915,tonghuashu,9562,370988.5421,2386050.894,0.076899998,0.068599999,0.048599999,0.035300002,0.185900003,0.314500004,0.303900003,8.9093485,0.64186895,0.51674753,0.49044728,0.66955596,0.6808318,-0.64186895,1.4400394
5916,tonghuashu,9563,370988.6611,2386052.561,0.073700003,0.071400002,0.052700002,0.0305,0.169300005,0.277200013,0.276300013,9.088525,0.5903614,0.4936006,0.44457445,0.6617688,0.69469476,-0.5903614,1.3921164
5917,tonghuashu,9566,370990.4471,2386028.669,0.075300001,0.068599999,0.053300001,0.024900001,0.211500004,0.360500008,0.369899988,14.477912,0.680261,0.66088384,0.5973267,1.342218,0.7893401,-0.680261,1.5510447
5918,tonghuashu,9567,371000.2499,2386008.587,0.072099999,0.066399999,0.056299999,0.0209,0.1972,0.307900012,0.311100006,14.732058,0.6452044,0.6095296,0.52736044,1.4166319,0.80834484,-0.6452044,1.5180755
5919,tonghuashu,9568,371000.4087,2386010.81,0.079300001,0.066399999,0.059300002,0.0265,0.200200006,0.310799986,0.345899999,11.728301,0.6479322,0.5676245,0.51281244,1.1100903,0.76621085,-0.6479322,1.490802
5920,tonghuashu,9569,371002.1946,2386008.429,0.080799997,0.069300003,0.074100003,0.036200002,0.142900005,0.174199998,0.136099994,4.8121543,0.43080083,0.2828294,0.25165337,0.36309233,0.59575653,-0.43080083,1.0866944
5921,tonghuashu,9570,371002.274,2386006.762,0.074500002,0.062100001,0.0539,0.0233,0.169300005,0.307900012,0.261999995,13.214593,0.66432434,0.5802656,0.51893216,0.90506476,0.7580477,-0.66432434,1.523624
5922,tonghuashu,9572,370998.3846,2386006.881,0.075300001,0.068599999,0.0557,0.0297,0.199499995,0.293300003,0.339899987,9.875421,0.6208898,0.5202073,0.47373012,0.9647202,0.7408377,-0.6208898,1.4369888
5923,tonghuashu,9573,370998.1861,2386008.627,0.075300001,0.071400002,0.0616,0.028100001,0.219099998,0.355399996,0.368699998,12.647686,0.665417,0.6329214,0.5777146,1.2589283,0.7726537,-0.665417,1.518872
5924,tonghuashu,9575,371008.1874,2385990.887,0.072899997,0.0535,0.0403,0.012,0.173099995,0.280900002,0.337500006,23.408333,0.68002397,0.63101995,0.5125629,1.9788214,0.8703404,-0.68002397,1.5980847
5925,tonghuashu,9576,371008.2271,2385992.99,0.079300001,0.068599999,0.0581,0.0217,0.253800005,0.442299992,0.489800006,20.382488,0.73145425,0.79666305,0.7261306,2.281393,0.84246826,-0.73145425,1.6379198
5926,tonghuashu,9578,371004.1393,2385992.236,0.068899997,0.058600001,0.0515,0.0176,0.164000005,0.242899999,0.276300013,13.801136,0.611277,0.5079485,0.4246227,1.1677545,0.8061674,-0.611277,1.4761522
5927,tonghuashu,9579,371004.1393,2385990.569,0.0713,0.062100001,0.048599999,0.0176,0.164800003,0.293300003,0.278699994,16.664772,0.65053463,0.60758376,0.51414967,1.1859983,0.80701756,-0.65053463,1.5373149
5928,tonghuashu,9580,371004.0202,2385988.744,0.076099999,0.066399999,0.052700002,0.0297,0.219799995,0.366400003,0.414200008,12.3367,0.69316083,0.6275704,0.58846295,1.1798153,0.76192385,-0.69316083,1.5431986
5929,tonghuashu,9581,371006.203,2385986.561,0.070500001,0.064300001,0.049199998,0.0241,0.182099998,0.330599993,0.297899991,13.717842,0.67434794,0.6142633,0.553298,1.0158308,0.7662463,-0.67434794,1.5384583
5930,tonghuashu,9582,371004.4568,2385986.561,0.073700003,0.062799998,0.049800001,0.0185,0.193399996,0.344399989,0.34709999,18.616215,0.6915521,0.68484604,0.5969907,1.555354,0.8253893,-0.6915521,1.5895956
5931,tonghuashu,9584,371009.8543,2385974.734,0.068899997,0.0614,0.048,0.0185,0.173099995,0.312299997,0.319499999,16.88108,0.67139417,0.62986755,0.5435413,1.2375245,0.80688936,-0.67139417,1.5595441
5932,tonghuashu,9585,371010.1718,2385976.877,0.074500002,0.064300001,0.053300001,0.022500001,0.201700002,0.339300007,0.378300011,15.08,0.6813677,0.6415974,0.5731712,1.3600854,0.7992863,-0.6813677,1.5569896
5933,tonghuashu,9587,371012.1959,2385972.948,0.070500001,0.070699997,0.0515,0.024900001,0.1972,0.363400012,0.361499995,14.5943775,0.67426866,0.6690168,0.6017523,1.1641928,0.7757766,-0.67426866,1.5460174
5934,tonghuashu,9589,371016.5615,2385962.391,0.072899997,0.059300002,0.046799999,0.0265,0.158700004,0.240700006,0.240400001,9.083019,0.60466665,0.43573228,0.39394867,0.6726485,0.7138229,-0.60466665,1.4063134
5935,tonghuashu,9590,371014.1009,2385964.852,0.074500002,0.063600004,0.048599999,0.022500001,0.209999993,0.371499985,0.380699992,16.51111,0.7076534,0.6883142,0.6234832,1.47672,0.8064517,-0.7076534,1.5934402
5936,tonghuashu,9592,371012.2752,2385962.828,0.070500001,0.070699997,0.0539,0.0217,0.222100005,0.415300012,0.419,19.138248,0.7090535,0.76806545,0.69041324,1.7411823,0.8219853,-0.7090535,1.60974
5937,tonghuashu,9593,371012.1165,2385964.375,0.072899997,0.0614,0.049199998,0.0209,0.179100007,0.299899995,0.337500006,14.349282,0.66011626,0.5862381,0.51382303,1.1539525,0.79100007,-0.66011626,1.5298169
5938,tonghuashu,9594,371024.4196,2385952.588,0.0713,0.062100001,0.050999999,0.0185,0.203199998,0.361999989,0.367500007,19.567566,0.70714456,0.7103701,0.62526387,1.7187425,0.8331078,-0.70714456,1.609904
5939,tonghuashu,9595,371026.2453,2385952.668,0.076099999,0.068599999,0.0557,0.0185,0.191200003,0.315899998,0.317099988,17.075676,0.643173,0.650335,0.54964304,1.5314604,0.82355744,-0.643173,1.532527
5940,tonghuashu,9596,371023.9434,2385950.921,0.074500002,0.063600004,0.0581,0.0297,0.203999996,0.34740001,0.397500008,11.69697,0.6905109,0.5950008,0.5598469,1.0043393,0.74582803,-0.6905109,1.532993
5941,tonghuashu,9598,371022.1574,2385952.826,0.073700003,0.060699999,0.052700002,0.0209,0.207800001,0.348100007,0.377099991,16.655502,0.70303327,0.6628237,0.59339696,1.5657581,0.81722784,-0.70303327,1.5897541
5942,tonghuashu,9599,371022.0701,2385954.501,0.072099999,0.068599999,0.054499999,0.028100001,0.201700002,0.342200011,0.353100002,12.177936,0.66601753,0.60827297,0.55741775,1.055013,0.7554395,-0.66601753,1.5142486
5943,tonghuashu,9601,371022.3559,2385958.581,0.072099999,0.0678,0.057500001,0.0241,0.194999993,0.3028,0.32190001,12.564316,0.6341069,0.5762101,0.50769347,1.1769583,0.7800091,-0.6341069,1.4866612
5944,tonghuashu,9602,371030.214,2385940.484,0.069700003,0.064300001,0.0539,0.022500001,0.190400004,0.320300013,0.372299999,14.235556,0.66562665,0.6115352,0.54228556,1.2073897,0.7886331,-0.66562665,1.5343547
5945,tonghuashu,9603,371030.1347,2385942.825,0.069700003,0.059300002,0.049800001,0.0185,0.170100003,0.283100009,0.263200015,15.302703,0.6536215,0.5750034,0.49319384,1.1901484,0.80381763,-0.6536215,1.5309424
5946,tonghuashu,9604,371028.3487,2385942.825,0.0713,0.054299999,0.0462,0.0217,0.150399998,0.229000002,0.25,10.552996,0.6166608,0.43928522,0.3871799,0.7587922,0.7478211,-0.6166608,1.4435456
5947,tonghuashu,9605,371030.3331,2385944.333,0.080799997,0.068599999,0.056299999,0.028100001,0.209299996,0.359100014,0.428600013,12.77936,0.6792144,0.6331622,0.5833233,1.1400518,0.76326877,-0.6792144,1.5340698
5948,tonghuashu,9606,371032.5159,2385942.904,0.073700003,0.072800003,0.0616,0.024900001,0.219099998,0.349599987,0.405900002,14.04016,0.655303,0.6526788,0.5804901,1.4513395,0.7959016,-0.655303,1.5223258
5949,tonghuashu,9607,371032.3968,2385940.444,0.070500001,0.057799999,0.045000002,0.0185,0.192699999,0.326900005,0.383100003,17.67027,0.69950616,0.646899,0.5681267,1.5334753,0.8248106,-0.69950616,1.592384
5950,tonghuashu,9608,371032.3968,2385938.499,0.072899997,0.0614,0.048,0.0265,0.181400001,0.294,0.263200015,11.094339,0.65447384,0.5308571,0.4850728,0.89604753,0.74506974,-0.65447384,1.4891074
5951,tonghuashu,9609,371030.8887,2385938.698,0.079300001,0.062100001,0.049199998,0.0209,0.184400007,0.334899992,0.335099995,16.023924,0.6871537,0.6450004,0.572111,1.2267454,0.79639554,-0.6871537,1.5696719
5952,tonghuashu,9610,371036.3656,2385934.769,0.072899997,0.064300001,0.0581,0.0233,0.176799998,0.273600012,0.279900014,11.74249,0.61941403,0.5264404,0.46077913,0.9940257,0.76711637,-0.61941403,1.4624588
5953,tonghuashu,9611,371036.2862,2385932.348,0.072899997,0.055,0.044399999,0.019300001,0.171599999,0.286000013,0.308699995,14.818653,0.6774193,0.56401217,0.4954901,1.1467859,0.7977999,-0.6774193,1.5509863
5954,tonghuashu,9613,371040.1756,2385924.807,0.069700003,0.059300002,0.049800001,0.022500001,0.180600002,0.305000007,0.343499988,13.555555,0.67444414,0.576781,0.51685935,1.0742891,0.77843434,-0.67444414,1.5370395
5955,tonghuashu,9614,371042.5569,2385924.847,0.0713,0.070699997,0.055100001,0.028899999,0.200200006,0.330599993,0.309899986,11.439446,0.6476452,0.5885924,0.5364973,1.0072347,0.74770844,-0.6476452,1.4868664
5956,tonghuashu,9616,371080.5798,2385876.652,0.075300001,0.0614,0.050999999,0.019300001,0.164800003,0.271400005,0.307500005,14.062176,0.63100964,0.5508253,0.4699735,1.0658206,0.79033136,-0.63100964,1.4982266
