,CLASS_NAME,num,x,y,RVI,GNDVI,RDVI,CIg2,MSR2,MSAVI,MCARI1,MCARI2,CMRI
98,baigurang,3963,373506.6408,2381509.733,5.0463457,0.45142272,38.97606,1.5411215,0.3938112,2798.6938,496.63104,67.883606,1.1206445
99,baigurang,3965,373514.9752,2381601.014,5.4091654,0.50090826,43.05031,1.4931756,0.51613307,,541.3902,,1.1888552
100,baigurang,3967,373562.9971,2381637.13,6.139194,0.5055019,44.943485,1.6357857,0.5310286,,580.7555,,1.2253582
101,baigurang,3970,373587.6034,2381697.984,5.9536877,0.5173771,45.358147,1.6268116,0.52757037,3414.087,587.10406,,1.2297599
102,baigurang,3973,373599.8272,2381571.545,5.1508474,0.47560087,40.65325,1.5074074,0.5106101,,529.5723,,1.1504425
103,baigurang,3974,373959.7684,2381636.487,3.7381258,0.37650675,35.10903,0.79681575,0.4470836,2823.8306,428.03033,,0.95439893
104,baigurang,3976,373968.9627,2381614.989,4.668376,0.42239583,37.26683,1.1424707,0.5100974,2685.8901,460.30215,50.86074,1.0695611
105,baigurang,3977,373953.683,2381614.659,5.2614036,0.4726246,40.65877,1.320298,0.52529556,,485.85965,,1.1532074
106,baigurang,3980,373879.2159,2381612.595,6.1034484,0.5265547,44.947433,1.6951102,0.5711921,3313.0198,559.97687,53.580112,1.2450013
107,baigurang,3981,373933.9847,2381575.13,5.997976,0.47010666,41.99247,1.5046817,0.52695537,,498.9215,,1.1843097
108,baigurang,3982,373964.306,2381596.561,5.0675945,0.41689828,37.035088,1.306959,0.5118214,2461.2148,467.59796,,1.0872784
109,baigurang,3983,373951.7647,2381557.191,4.7733335,0.41902605,35.982513,1.2280701,0.44350705,2447.2695,423.71835,37.142113,1.0726057
110,baigurang,3984,373895.2496,2381544.967,5.889693,0.51770735,43.807068,1.5594203,0.53556955,3183.674,534.92535,,1.2274187
111,baigurang,3985,373873.9771,2381540.998,5.9411764,0.50957495,43.743473,1.5742857,0.5369473,3148.4033,544.57916,,1.2214394
112,baigurang,3986,373827.4632,2381536.871,6.2545786,0.5375957,45.585648,1.7955209,0.5719768,,570.78204,,1.2619077
113,baigurang,3988,373907.9497,2381504.327,4.5974026,0.4067556,35.301254,1.3023924,0.5250221,,469.09647,,1.0494471
114,baigurang,3990,373853.657,2381464.745,5.105066,0.44580233,38.35646,1.4113135,0.51232713,,493.90396,,1.1182055
115,baigurang,3994,373765.5788,2381375.87,4.681592,0.44546852,37.927944,1.4182825,0.4414252,2752.168,479.7443,,1.0934545
116,baigurang,3995,373751.8205,2381347.824,4.240924,0.39825898,34.849876,1.0660036,0.32631505,2542.3887,383.71808,75.4262,1.0166469
117,baigurang,3996,373770.3414,2381338.96,4.50991,0.39871472,35.22656,1.1998141,0.4318807,2433.2986,433.87012,,1.0357324
118,baigurang,3997,373716.3662,2381332.743,5.3621907,0.47330096,41.144287,1.5032258,0.47125122,2996.5867,523.43024,62.109386,1.1589439
119,baigurang,3998,373694.6704,2381328.377,5.7702703,0.49151698,41.72582,1.595682,0.48624936,2935.7576,531.28705,46.688297,1.1961077
120,baigurang,3999,373665.5661,2381303.374,5.5499125,0.48814276,42.481842,1.5311927,0.5185994,,549.7554,,1.1827952
121,baigurang,4000,373675.7526,2381270.169,5.5968027,0.48108107,42.466194,1.4936594,0.5732735,,564.7898,,1.1779039
122,baigurang,4001,373715.0433,2381283.001,4.365696,0.40301612,36.120693,1.0618467,0.42641073,2641.5242,431.8061,41.025894,1.0302778
123,baigurang,4002,373685.9391,2381225.586,5.5050507,0.50172216,43.049446,1.5741936,0.52764034,,569.36017,,1.1942687
124,baigurang,4003,373659.7453,2381218.046,6.1588135,0.52079296,46.15371,1.7473022,0.5447988,,588.0932,195.14114,1.241417
125,baigurang,4004,373654.7182,2381191.587,6.4685187,0.52200437,46.49961,1.8131267,0.5296046,,578.2684,,1.2542136
126,baigurang,4006,373613.84,2381148.989,6.7266054,0.525593,48.095135,1.6692983,0.5270294,3620.6716,613.5873,,1.2667471
127,baigurang,4007,373565.6857,2381161.292,6.104918,0.5378897,47.30142,1.7015193,0.5337402,3655.1584,626.8241,,1.2563946
128,baigurang,4008,373541.344,2381173.463,6.238422,0.53007996,47.01244,1.5908684,0.4473461,3579.1025,577.28345,,1.2537767
129,baigurang,4011,373500.3335,2381129.41,5.4696484,0.5020838,43.966328,1.4449339,0.47121933,3340.57,531.5083,,1.192948
130,baigurang,4012,373533.0096,2381134.966,6.3293514,0.5294845,47.653015,1.6573181,0.5474604,3620.2349,610.38403,,1.2566091
131,baigurang,4013,373561.1878,2381115.916,5.951667,0.52313924,46.00262,1.7915921,0.4847652,3517.4792,604.5041,,1.2354385
132,baigurang,4016,373480.2251,2381157.059,4.96,0.42973816,39.732662,1.2982309,0.43010297,2890.2432,492.34543,,1.0941677
133,baigurang,4017,373532.6128,2381192.513,6.1211605,0.5244369,46.455997,1.590706,0.50930625,3535.4016,588.3275,,1.2435838
134,baigurang,4018,373485.3845,2381222.94,5.708042,0.4935956,43.475086,1.5401987,0.48152024,,554.3806,,1.195446
135,baigurang,4019,373492.1314,2381249.531,5.9652176,0.518371,45.113327,1.8097427,0.499496,,592.8104,,1.2312299
136,baigurang,4020,373463.4241,2381227.968,5.3450584,0.47254267,42.146835,1.4208224,0.3882736,3113.9097,509.07272,,1.1573368
137,baigurang,4021,373449.4011,2381258.924,5.10802,0.45670944,41.086857,1.3109965,0.48578882,3039.9753,534.19604,,1.129271
138,baigurang,4022,373456.4126,2381281.81,6.237319,0.5090949,45.73932,1.6053572,0.45202604,3364.2646,555.57544,,1.2327495
139,baigurang,4023,373475.8595,2381288.425,6.2482395,0.5280947,46.45918,1.6952555,0.4745764,,578.2018,,1.2521657
140,baigurang,4024,373444.374,2381302.448,5.686341,0.49633902,44.133354,1.4581498,0.44825307,,509.2112,,1.1972218
141,baigurang,4026,373586.6375,2381109.616,5.183028,0.4528918,41.240833,1.375959,0.49582475,3070.955,572.9186,57.929058,1.1294256
142,baigurang,4028,373562.3321,2381191.736,6.5724382,0.53814346,48.17654,1.6669651,0.52332336,3632.6577,600.34314,,1.2740277
143,baigurang,4029,373604.6656,2381164.616,6.559292,0.5307724,48.062145,1.6980634,0.53283316,3661.022,609.40405,,1.2661973
144,baigurang,4030,373646.6021,2381204.965,6.6902175,0.55005246,48.209106,1.9393656,0.6239495,3628.907,605.06995,,1.2899818
145,baigurang,4031,373662.3448,2381232.217,6.512059,0.51325715,46.690525,1.6412754,0.53004575,,583.883,,1.2470186
146,baigurang,4032,373684.0407,2381209.728,5.536542,0.4808105,42.02738,1.5059688,0.5110922,,539.16486,,1.1748383
147,baigurang,4033,373705.7366,2381200.467,4.851536,0.44571573,38.543205,1.3568808,0.51391464,2782.9504,524.2849,40.159973,1.1039251
148,baigurang,4034,373431.7115,2381334.558,4.1002827,0.40072376,36.52757,0.9557166,0.4197446,2836.0742,464.39932,,1.0085887
149,baigurang,4035,373603.6857,2380984.985,5.7763157,0.50859106,45.242645,1.548951,0.5214864,,586.2461,,1.2134454
150,baigurang,4037,373615.5391,2380938.418,5.7711864,0.49867958,44.536903,1.4679544,0.53242743,,566.4778,,1.2033104
151,baigurang,4038,373665.4925,2380984.35,5.7911186,0.5160388,45.333374,1.6076512,0.508574,,573.7356,,1.2215364
152,baigurang,4039,373654.2741,2381014.195,5.9685864,0.49737304,45.054462,1.5017421,0.5061683,,573.4905,,1.2103708
153,baigurang,4041,373679.6742,2381027.107,6.0229683,0.4981323,45.092915,1.4868652,0.51757056,3357.0762,567.3974,,1.2133524
154,baigurang,4042,373698.9359,2381004.247,6.3133802,0.53346163,46.825886,1.6681943,0.4957611,,581.2426,,1.2599902
155,baigurang,4043,373699.7826,2381046.58,5.8591065,0.48293108,44.759388,1.3860387,0.4766929,,546.1614,,1.191348
156,baigurang,4045,373677.3459,2380954.082,6.3441443,0.52854353,46.45731,1.5690608,0.5104446,,563.575,,1.2562177
157,baigurang,4046,373721.7959,2380984.562,6.0777383,0.5140845,45.407887,1.6376811,0.5004418,3395.2866,586.5684,60.301495,1.2315084
158,baigurang,4048,373728.146,2381100.343,4.177557,0.37848607,37.052475,0.89064854,0.4218111,,463.3322,,0.9922035
159,baigurang,4049,373768.5744,2381065.842,5.614478,0.51110107,43.728848,1.7219648,0.5162528,,566.48883,,1.208734
160,baigurang,4050,373749.736,2381051.025,6.4101124,0.5119258,45.926624,1.600905,0.5008595,3419.725,571.1274,120.483315,1.2420243
161,baigurang,4051,373816.4111,2381111.774,5.5206895,0.48688182,42.635555,1.5276018,0.5224966,,564.0054,,1.1801658
162,baigurang,4053,373795.4561,2381165.325,5.626246,0.4963552,44.09539,1.431579,0.5038465,3359.46,529.53094,83.86341,1.1945251
163,baigurang,4054,373781.9094,2381206.812,3.2493858,0.33484733,31.132433,0.63960546,0.3520702,,368.8636,,0.86419106
164,baigurang,4055,373825.7245,2381179.084,6.211293,0.517579,45.470016,1.6171587,0.5157546,,558.68085,,1.2402363
165,baigurang,4056,373870.8096,2381175.909,6.904031,0.530964,47.933945,1.7431942,0.59047794,,591.8919,,1.2779286
166,baigurang,4058,373858.1096,2381149.239,6.8934107,0.52399313,47.649593,1.759676,0.5240873,3521.7754,581.6655,73.242615,1.2706172
167,baigurang,4059,373839.9062,2381124.897,6.2727275,0.5198238,45.853027,1.6495413,0.48534182,3377.2454,571.9366,,1.2448238
168,baigurang,4060,373891.553,2381152.837,6.8669276,0.521023,47.284477,1.6696832,0.61199,3430.6948,591.6697,,1.2667941
169,baigurang,4061,373890.0713,2381091.03,6.7586207,0.52068967,47.234734,1.6223022,0.6121103,,589.66724,,1.2629119
170,baigurang,4062,373858.1096,2381075.367,6.4301677,0.508519,46.16375,1.5706667,0.5770154,,574.5999,,1.239346
171,baigurang,4063,373867.8462,2381047.427,6.4565215,0.52994204,46.94802,1.7908676,0.56993616,3519.3752,593.76434,61.861893,1.2617204
172,baigurang,4064,373881.1813,2381014.407,6.5204463,0.5252174,46.692112,1.6978022,0.5747369,,587.99567,,1.2592757
173,baigurang,4065,373847.9495,2381005.305,5.959364,0.510524,44.724903,1.6459286,0.53209484,3307.2258,566.25793,,1.2231414
174,baigurang,4066,373871.6562,2380971.438,5.4398627,0.48220974,42.2078,1.4701627,0.5225115,,537.3009,,1.1716441
175,baigurang,4067,373901.2896,2380947.943,5.7624784,0.49832177,44.14364,1.4451382,0.5275,3332.306,526.8736,106.37747,1.2025722
176,baigurang,4069,373937.4847,2380949.213,6.5739436,0.54616976,48.269825,1.7828467,0.5596586,,590.39514,,1.2821065
177,baigurang,4070,373902.1363,2380906.88,6.5650625,0.5326675,47.923134,1.6135352,0.53990555,,594.048,,1.2682942
178,baigurang,4071,373867.8462,2380902.646,6.1217837,0.5265184,46.340546,1.6946703,0.5630238,3498.8584,598.0646,,1.2456899
179,baigurang,4072,373921.1863,2380886.348,5.9933777,0.5290391,46.40549,1.7946188,0.58266294,,618.1813,,1.2430543
180,baigurang,4073,373946.7981,2380883.385,6.0216665,0.5145672,46.419815,1.6994818,0.545384,,610.89264,,1.2297345
181,baigurang,4074,373942.3531,2380844.65,5.5787783,0.4982729,44.521744,1.6351119,0.57576054,,604.5983,,1.194265
182,baigurang,4075,373838.2128,2380839.358,6.5088654,0.5382359,47.74353,1.8484573,0.5988979,3593.7166,607.5046,,1.2718841
183,baigurang,4076,373952.0897,2380816.498,5.9343433,0.5119022,45.668835,1.5386643,0.5639118,3460.5674,595.4815,,1.2234827
184,baigurang,4077,373930.288,2380754.056,5.9003267,0.5249155,46.149387,1.7671111,0.5905615,,602.8885,,1.2350742
185,baigurang,4078,373979.8181,2380759.771,5.4,0.47858647,42.06691,1.4308797,0.48611286,,526.5188,,1.1660864
186,baigurang,4080,373906.5813,2380715.109,6.0751634,0.51879084,47.201687,1.7538201,0.59032625,,628.6878,,1.2361119
187,baigurang,4081,373965.6364,2380710.876,6.032929,0.5174368,45.586956,1.6458898,0.61103076,3396.3047,602.29626,,1.2330602
188,baigurang,4084,373857.8979,2380667.484,6.3445945,0.53934425,47.983475,1.7900356,0.5825416,,632.5817,,1.2670351
189,baigurang,4085,373879.9113,2380632.136,6.39701,0.54876333,48.68816,1.8716577,0.5391326,3845.6477,620.76245,122.36035,1.2783839
190,baigurang,4086,373922.4563,2380640.391,6.229642,0.5395452,48.194527,1.8496504,0.59816056,,628.71454,,1.2629063
191,baigurang,4087,373970.5048,2380639.121,6.1996527,0.52151686,46.50823,1.7898486,0.53805625,3517.9253,612.7155,,1.2437257
192,baigurang,4088,374004.3715,2380586.204,6.4962544,0.502382,46.38903,1.5744126,0.51867217,3393.9736,588.00543,,1.2355821
193,baigurang,4090,373938.1197,2380569.906,6.121212,0.5275622,48.054005,1.7278855,0.5323596,,639.90173,,1.2467111
194,baigurang,4091,373907.8513,2380582.182,5.922835,0.54013103,47.14766,1.8931434,0.5425673,3704.5945,640.9174,,1.251232
195,baigurang,4092,373872.2912,2380575.197,6.243902,0.5375375,48.317657,1.8051949,0.67269796,,655.13196,,1.2614433
196,baigurang,4094,373792.9161,2380539.214,6.078859,0.52451086,46.602333,1.618584,0.54019004,3612.8113,613.8316,117.38731,1.2419795
197,baigurang,4095,373803.9228,2380503.442,6.5304346,0.53453207,48.32626,1.7945566,0.55292445,3670.7637,610.9917,,1.2689432
198,baigurang,4097,373844.5629,2380512.121,6.523236,0.527302,48.537712,1.6717818,0.5722237,,635.7818,,1.261459
199,baigurang,4098,373759.0494,2380517.836,6.571429,0.5317575,48.21356,1.6935909,0.5620271,3669.612,633.2357,,1.2676065
200,baigurang,4100,373730.051,2380580.066,6.5383277,0.5431743,48.327805,1.7884789,0.49836206,,599.6208,,1.2778635
201,baigurang,4103,373694.9142,2380670.236,5.773616,0.5240757,45.44869,1.6847335,0.5457785,,594.9284,,1.2288123
202,baigurang,4104,373723.4893,2380703.679,6.7119565,0.535115,48.32503,1.7335116,0.5757965,,618.5984,,1.2757775
203,baigurang,4105,373749.3127,2380740.509,6.6267858,0.53442216,48.21516,1.7602131,0.5891176,3631.686,626.7078,,1.2721885
204,baigurang,4106,373768.3627,2380701.986,6.4246573,0.5446686,48.110573,1.8670886,0.5476814,3719.8772,621.3824,79.148224,1.2752959
205,baigurang,4107,373692.7976,2380738.816,6.380306,0.5316894,48.06483,1.6396867,0.5109792,,609.583,,1.260698
206,baigurang,4108,373686.2359,2380774.376,6.244027,0.5300021,47.16542,1.7669039,0.49737084,3651.3606,616.3657,119.83303,1.2539126
207,baigurang,4109,373722.8543,2380826.658,6.634508,0.5327904,47.343445,1.7165138,0.618413,3500.617,602.3642,,1.270822
208,baigurang,4110,373681.7909,2380823.271,6.6463194,0.53961325,48.191097,1.6747967,0.5281525,3630.4426,598.114,,1.2780495
209,baigurang,4111,373651.7341,2380832.585,5.8583617,0.5096746,44.908493,1.6125561,0.53291464,3377.5334,589.6544,,1.2180598
210,baigurang,4112,373749.736,2380897.778,4.7059727,0.4437397,39.645504,1.1418918,0.47422758,3007.3315,497.6384,,1.0932298
211,baigurang,4115,373831.0162,2380635.523,5.8752027,0.53699386,46.1841,1.7664835,0.55982035,,617.58966,,1.2460934
212,baigurang,4116,373882.4513,2380527.572,6.1863055,0.55182743,48.48251,1.8645276,0.56493556,3854.9673,645.09064,84.02229,1.2735204
213,baigurang,4117,373928.8064,2380523.762,6.1175523,0.53216374,47.801636,1.8422414,0.57344854,,639.3894,,1.2511683
214,baigurang,4118,373952.9364,2380491.377,6.0956936,0.5278833,47.900455,1.7552922,0.52016455,3739,642.72015,,1.2460222
215,baigurang,4119,373893.2463,2380464.496,6.3902025,0.5331307,48.243385,1.8524306,0.5581641,3710.9863,652.5331,,1.2625021
216,baigurang,4120,373853.8762,2380445.234,6.637324,0.5403473,48.6157,1.8222222,0.6131657,3697.4368,638.7585,,1.2784754
217,baigurang,4121,373813.0245,2380419.834,6.285229,0.5380141,47.522564,1.7482015,0.5625104,3630,628.4472,,1.263486
218,baigurang,4122,373835.6728,2380389.777,5.566154,0.5157101,45.430935,1.6617647,0.55611885,,615.4907,,1.2111177
219,baigurang,4126,373989.7754,2380601.262,6.330986,0.5227609,46.92459,1.6876664,0.4957611,3554.307,581.2426,65.77499,1.2499464
220,baigurang,4127,374025.3355,2380569.67,6.1752214,0.51268154,45.923553,1.6254449,0.57061833,,597.3705,,1.2339445
221,baigurang,4128,374059.4668,2380572.052,5.490033,0.4995463,43.243847,1.5548505,0.509327,,559.09216,,1.1913815
222,baigurang,4129,374028.9867,2380595.388,6.039724,0.505381,45.70547,1.5343777,0.49778524,3432.6443,567.7959,,1.2212789
223,baigurang,4130,374092.4769,2380649.012,5.035775,0.45759368,39.79967,1.4581819,0.50608045,2897.4895,549.8265,,1.1262361
224,baigurang,4131,374127.5343,2380655.098,6.082397,0.4871795,44.13154,1.4955357,0.5392494,,554.0797,,1.2047892
225,baigurang,4133,374075.8082,2380666.343,5.106908,0.45808876,40.9785,1.3180243,0.4823777,3032.3955,520.68726,,1.1305908
226,baigurang,4134,374093.403,2380693.33,5.588629,0.4969765,43.715553,1.5609974,0.4923904,,547.9085,,1.1934232
227,baigurang,4137,374105.7061,2380728.652,6.0017037,0.5094259,45.796803,1.6777292,0.50564635,3442.9255,604.4433,,1.2237811
228,baigurang,4138,374097.3717,2380755.507,6.037736,0.5113783,45.851463,1.6871705,0.5903275,3478.7598,598.6931,65.46294,1.227196
229,baigurang,4139,374072.7655,2380772.309,5.8072486,0.511254,45.3947,1.6017544,0.56582314,3460.3674,595.913,,1.2174495
230,baigurang,4140,374104.7801,2380786.861,6.3544974,0.5279898,47.01471,1.754717,0.590242,3548.616,617.69116,,1.2560474
231,baigurang,4141,374071.4425,2380799.561,6.4481483,0.5044286,46.38971,1.5100261,0.5514734,,568.77246,,1.2359055
232,baigurang,4142,374073.2946,2380829.723,6.2078853,0.5057596,45.822056,1.6613896,0.54988235,3402.3691,596.8932,,1.2282857
233,baigurang,4143,374107.0291,2380828.4,6.6788993,0.53360015,47.842396,1.7822945,0.5651907,,611.70056,,1.2731462
234,baigurang,4146,374140.7635,2380768.472,6.4042554,0.51860416,47.166615,1.669869,0.5453546,3563.5486,592.71234,,1.2484893
235,baigurang,4148,374162.9885,2380756.169,5.677966,0.4958696,43.970455,1.4924712,0.5179898,,565.4408,,1.1963773
236,baigurang,4149,374170.2646,2380725.213,5.7382197,0.49014276,43.693813,1.5466666,0.5814024,,571.5899,,1.1933285
237,baigurang,4150,374179.7896,2380700.474,4.9773126,0.44004038,38.941624,1.4481515,0.46793407,2776.7751,507.34875,,1.1054418
238,baigurang,4151,374159.6812,2380811.996,5.5716586,0.5095986,44.440823,1.5871886,0.59806275,,593.9328,,1.2052615
239,baigurang,4152,374134.8104,2380824.961,5.918197,0.5293356,45.76388,1.736022,0.58821166,,607.12384,,1.240243
240,baigurang,4153,374099.4884,2380852.213,6.596774,0.5343893,47.966747,1.698299,0.5136426,,590.7404,,1.2711197
241,baigurang,4154,374074.353,2380855.52,5.7971015,0.517067,45.852478,1.6457243,0.574074,,585.99316,,1.222824
242,baigurang,4155,374057.9488,2380878.539,5.866667,0.4957507,44.91967,1.4952463,0.5796729,,580.99664,,1.2044885
243,baigurang,4156,374030.5643,2380884.889,5.400641,0.4921408,43.450672,1.5666957,0.5566877,3344.6882,568.52966,88.51885,1.1796721
244,baigurang,4157,374010.1914,2380903.41,5.729636,0.48918918,43.794525,1.4479718,0.5921688,,577.46594,,1.1919963
245,baigurang,4158,374027.9185,2380932.646,5.871961,0.5193961,46.164276,1.5942408,0.5470139,3611,588.78754,116.486626,1.2283584
246,baigurang,4159,373992.1997,2380926.561,6.181501,0.5169165,46.2834,1.5762411,0.61933935,,594.13306,,1.2384232
247,baigurang,4160,374021.8331,2380970.085,5.847079,0.50276,44.687794,1.4458259,0.545817,,553.9762,,1.2106646
248,baigurang,4161,374058.7425,2380970.085,6.089416,0.50146234,44.745876,1.4945848,0.53995705,,564.8973,,1.2193516
249,baigurang,4162,374104.7801,2380967.439,6.0108304,0.48693904,44.54304,1.4247172,0.52477825,,544.0393,,1.2016661
250,baigurang,4163,374102.2666,2380942.568,5.546531,0.47690922,43.198463,1.4022394,0.46194056,,536.45966,,1.1714039
251,baigurang,4164,374127.0051,2380934.631,5.924138,0.50437826,45.06728,1.5318022,0.5269492,3350.8247,557.54736,,1.2155336
252,baigurang,4165,374126.476,2380911.48,5.24525,0.46114987,40.87593,1.3633928,0.5319061,,531.13025,,1.1409065
253,baigurang,4166,374057.2256,2380915.863,5.6259904,0.513214,45.143375,1.5192645,0.5401322,3520.2305,577.6857,81.7788,1.2113724
254,baigurang,4167,374155.0158,2380931.315,5.466338,0.48549753,43.344204,1.5342585,0.5691859,3262.0742,585.7573,,1.1762035
255,baigurang,4173,374285.1755,2380931.703,5.647059,0.49416342,44.590168,1.4572649,0.5075137,,567.0673,,1.1932784
256,baigurang,4175,374237.815,2380980.518,5.7249575,0.50200444,44.21919,1.6010734,0.5175304,,566.9957,,1.2046049
257,baigurang,4177,374192.7034,2381003.934,5.877342,0.5065502,45.06008,1.6557522,0.5452913,3376.742,591.511,,1.2157402
258,baigurang,4179,374182.3847,2381019.148,5.9336734,0.52026147,45.433624,1.7429609,0.5544267,,594.05115,,1.231814
259,baigurang,4180,374238.6087,2381058.174,4.97545,0.4562874,40.19959,1.3339207,0.4579952,,501.98203,,1.1215847
260,baigurang,4181,374285.837,2381042.034,5.397709,0.48424843,42.976875,1.5741711,0.50125194,,560.0499,,1.1716365
261,baigurang,4182,374296.5526,2381020.338,5.2957983,0.46728754,41.761585,1.4711539,0.4905875,,552.04395,,1.1496154
262,baigurang,4184,374307.2682,2381055.66,6.110345,0.51162297,46.155014,1.6052402,0.5293323,3458.4287,586.4283,,1.2303426
263,baigurang,4185,374348.8079,2381021.794,5.1586776,0.47774622,41.21822,1.6155938,0.53850824,3040.049,572.0115,,1.1530012
264,baigurang,4186,374356.7454,2381047.326,5.8940973,0.50287735,44.73476,1.6286732,0.59466255,3319.144,596.4117,,1.2127742
265,baigurang,4187,374341.2673,2381069.022,6.168126,0.514513,46.12627,1.6554472,0.5095901,,574.83075,396.92172,1.2355001
266,baigurang,4189,374351.9829,2381094.025,6.190893,0.52765775,46.25607,1.7648673,0.5816169,,588.18854,,1.2495282
267,baigurang,4190,374374.208,2381076.298,6.1256638,0.51466084,45.641685,1.6690712,0.55642074,,588.31287,290.82224,1.2339852
268,baigurang,4191,374390.2153,2381053.147,6.1872725,0.4987888,45.37727,1.5615114,0.60653347,,578.6892,,1.2205192
269,baigurang,4192,374405.5611,2381077.092,6.1497326,0.521835,45.61642,1.8228782,0.5630212,3377.0952,584.6676,,1.2421043
270,baigurang,4193,374404.7674,2381101.169,6.1486726,0.5260268,45.772728,1.7645968,0.59755653,3386.7034,598.9434,,1.2462546
271,baigurang,4194,374429.2414,2381093.231,5.887348,0.50643015,44.733738,1.5678347,0.547745,3342.4524,584.62146,,1.2160426
272,baigurang,4195,374375.0017,2381114.795,5.609195,0.50219876,44.24452,1.614841,0.5194494,3378.418,570.939,68.39017,1.1995901
